labels,text,expr_emo,prob_expr_emo,prob_max
sadness,Watching the Vice Guide to Liberia at am was a bad idea ,fear,"[0.9656298, 0.98164153, 0.98610884, 0.029928215, 0.9778852, 0.8842289]",0.98610884
joy,"Today, look for an opportunity to change someone's life instead of pleasing your own. It is a much more rewarding experience! ",joy,"[0.021367153, 0.04633912, 0.021129543, 0.92837816, 0.17250958, 0.696531]",0.92837816
joy,Take time every day to sit at the feet of Jesus. ,joy,"[0.020059936, 0.03223786, 0.15149967, 0.6852041, 0.524046, 0.6540859]",0.6852041
joy,"The Gods heard how amazing my day has been so far, wanted to make it eeeven better so stuck me in an hour long database meeting. . . ",surprise,"[0.095760755, 0.013408951, 0.03965196, 0.6861775, 0.013634667, 0.94442534]",0.94442534
sadness, where art thou? i miss your face desire ,sadness,"[0.7974255, 0.038660813, 0.7191805, 0.25524122, 0.9977598, 0.9889733]",0.9977598
disgust,does just make me throw up a lil in my mouth. . . ,disgust,"[0.98468614, 0.9948496, 0.98510206, 0.0089134555, 0.9840772, 0.82085603]",0.9948496
fear,It's good to be aware that a certain amount of is going to accompany every change in your life - change for worse or better. quote ,sadness,"[0.07503821, 0.08186328, 0.3742118, 0.042869136, 0.7074174, 0.435436]",0.7074174
anger," nope, punch punch. ",anger,"[0.99330163, 0.9907464, 0.8983323, 0.047461558, 0.5094929, 0.98791283]",0.99330163
joy,"Cmon ran out of food on hr flight, seats next to bathroom cue and row mate with a gurgling snore. ",fear,"[0.9800167, 0.9826073, 0.99076813, 0.023273809, 0.98808074, 0.9632904]",0.99076813
joy,Great. . . . . . There's ice on the road. . . . ,surprise,"[0.022669032, 0.040631313, 0.11305723, 0.95634776, 0.03336401, 0.9852187]",0.9852187
surprise,"If you thought quotSuga Freequot (  Dub Mix) was a banger, wait until you hear what I can't even mention is coming soon. . . ",surprise,"[0.8587204, 0.33396718, 0.7189872, 0.046223238, 0.69958663, 0.86584246]",0.86584246
joy,"In other fear and misery news, the mother chimp will commence her three day visit tomorrow. ",sadness,"[0.77701604, 0.9193009, 0.96988386, 0.0004197839, 0.9719885, 0.0127347885]",0.9719885
surprise,Ben net door heel be gefietst op pakjesavond ,surprise,"[0.6774667, 0.7708013, 0.77654994, 0.6409087, 0.86453193, 0.8926279]",0.8926279
disgust,That awkward moment when you walk into your living room and two dogs are having sex ,surprise,"[0.6955384, 0.77395105, 0.8013462, 0.0070173093, 0.5796074, 0.84559023]",0.84559023
fear,when no footballer wanted to risk contesting for a ball in the air with Bensela. of Head. ,fear,"[0.89100766, 0.79815006, 0.9599953, 0.1258661, 0.8255186, 0.9084054]",0.9599953
surprise, you are. i shall prove it to you. send me your mobile number. ,surprise,"[0.44937134, 0.04207332, 0.119317114, 0.3467964, 0.2353897, 0.723213]",0.723213
joy,Today is  pick up day! So absurdly exciting about their pear-raspberry crumb top pie! I think I'm in love. . . ,surprise,"[0.032886878, 0.026806576, 0.026397288, 0.99535877, 0.025923284, 0.9964805]",0.9964805
joy,Can go from such a buzz to such a low for no apparent reason? needacuddle snugsplease hashtag ,surprise,"[0.08425687, 0.25306246, 0.8569946, 0.15729648, 0.87574655, 0.9911698]",0.9911698
surprise,Bon je vais chez le coiffeur. Je sais pas comment je vais revenir. ,joy,"[0.017670965, 0.017937535, 0.09203458, 0.9842091, 0.04819059, 0.9481458]",0.9842091
surprise,There's still some people who doesn't believe I was originally born as a girl ! p ,surprise,"[0.92308146, 0.41687137, 0.93294847, 0.031423543, 0.9161167, 0.985844]",0.985844
sadness,How do you just lose jeans? ! ? I have been unsuccessfully searching for one of my pairs of jeans for like months! ! ,surprise,"[0.9943093, 0.99196917, 0.9921233, 0.042261954, 0.9941658, 0.99768925]",0.99768925
joy,schooool full of fake people -____- ,disgust,"[0.9953849, 0.9967482, 0.9859914, 0.02074524, 0.9751576, 0.9344803]",0.9967482
joy,"Today's Headlines, Suh suspended games, Jaguars sold, and I get to talk to Bill Snyder after a bye week. . . kstate ",surprise,"[0.38781628, 0.2927431, 0.37262744, 0.28377894, 0.44843113, 0.5923149]",0.5923149
joy,"Wow , all guys at work talking about video games . . ",surprise,"[0.41309205, 0.5578148, 0.094401896, 0.8676714, 0.07450687, 0.997959]",0.997959
fear,"Not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.79735655, 0.8943771, 0.023084983, 0.050707173, 0.93609923, 0.6525338]",0.93609923
disgust,That got me feeling some kind of way. . like is that the shit all niggas do? ! . . ,surprise,"[0.99549025, 0.9944669, 0.98063856, 0.0038592224, 0.98972815, 0.9963606]",0.9963606
sadness, alt + hash key . . enjoy the cricket! ,joy,"[0.017845027, 0.004910376, 0.014470773, 0.9918813, 0.011386336, 0.9624988]",0.9918813
fear, I don't like this I'm nervous to stumble I feel like everyone can see me ,fear,"[0.9974623, 0.99833363, 0.99894136, 0.0020195118, 0.9974304, 0.9722774]",0.99894136
joy, Sopranos. Its taking over my life. . . This time in wks we'll be full and merry and have lots of lovely new gifts. . . ,surprise,"[0.6695525, 0.2889938, 0.8435524, 0.6804359, 0.19307633, 0.8898903]",0.8898903
joy,Typing up my essay and enjoying my egg nog shake! ,joy,"[0.056538224, 0.009078159, 0.076595955, 0.9928455, 0.026301311, 0.97927433]",0.9928455
disgust,When people suck on their teeth lt ,sadness,"[0.3359768, 0.9191443, 0.85611624, 0.82873976, 0.9597079, 0.8130948]",0.9597079
fear,Realizing U have should give U a level of that will help U fend of from ever getting into your heart. ,sadness,"[0.19466007, 0.22426344, 0.4375074, 0.16109104, 0.7679532, 0.5663936]",0.7679532
joy,"It's the day AFTER Thanksgiving! I'm thankful to freely hum Christmas Songs w/out people telling me, quotYou're out of your mind! quot ",joy,"[0.034997035, 0.033137165, 0.11955708, 0.9929091, 0.027837751, 0.9729417]",0.9929091
sadness,So I'm still up! Just not feeling with an uplifted spirit but I aint trippin! Hopefully I can sleep it off of me! won't win! ,sadness,"[0.97951907, 0.9535717, 0.98858917, 0.008295497, 0.9942964, 0.9523521]",0.9942964
joy,follows a pure thought like a shadow that never leaves-The Buddha ,joy,"[0.009799035, 0.021668136, 0.023888323, 0.8255301, 0.110874794, 0.5882942]",0.8255301
sadness,D- to Operation LFF closing. And Urban Meyer comes back to Ohio State notsurehowifeel thankyoulukefickell ,sadness,"[0.47974253, 0.5445834, 0.88421845, 0.532015, 0.9636562, 0.95487386]",0.9636562
joy,Sometimes I'm overwhelmed by the amazing support of the people I've connected with on twitter. ,surprise,"[0.025309868, 0.037927907, 0.118525, 0.91282034, 0.08914673, 0.98177415]",0.98177415
fear,is the serving dish for the great Entree called control ,sadness,"[0.13400386, 0.48433095, 0.029981887, 0.11857765, 0.6286244, 0.440298]",0.6286244
joy,   let's hav this convo off twitter. ” why off twitter joe? Dnt u want to celebrate n spread news ,joy,"[0.7255292, 0.46728158, 0.3018092, 0.87688106, 0.17723829, 0.7747333]",0.87688106
joy,Making my own keyboard shortcuts for commonly used Greek letters PChem Δ γ θ φ ,sadness,"[0.61932325, 0.23047593, 0.5289502, 0.51032645, 0.705217, 0.6338217]",0.705217
surprise,Goedemorgen! Heb gisteren de Nobelprijs voor de Literatuur gekregen. Ben er nog diep van onder de indruk. . . goedheiligman ,surprise,"[0.09695872, 0.16026078, 0.20892946, 0.96232784, 0.6941188, 0.96389186]",0.96389186
sadness,Sitting at LAX crying! Miss Cali and my bookie already! . . ,sadness,"[0.63151586, 0.99216205, 0.99672145, 0.008735915, 0.9979791, 0.99651957]",0.9979791
fear," not afraid of tomorrow, for I have seen yesterday and I love today lessquot ",joy,"[0.054179095, 0.023546195, 0.2276196, 0.9708647, 0.17172952, 0.690433]",0.9708647
sadness,watching Easy A by my lonesome. . . wish I had a movie partner / ,sadness,"[0.98449266, 0.9356545, 0.96716064, 0.055366952, 0.9965581, 0.8679824]",0.9965581
sadness,"I realize that I DON'T HAVE PICTURES WITH MY BFF! Next time I'm going to colombia, will be crazy taking pictures lol uglytruth ",disgust,"[0.99548197, 0.99665195, 0.95711005, 0.0036398445, 0.9927625, 0.9710941]",0.99665195
joy,Nap homework massage practice ,surprise,"[0.038690735, 0.13549781, 0.09157354, 0.20285296, 0.63008726, 0.6825158]",0.6825158
disgust,I was on my sister phone then iopened the wrong text message by accident and read something eww D ! ,disgust,"[0.19036067, 0.99546695, 0.55738586, 0.0012275612, 0.94777024, 0.03983398]",0.99546695
fear, hahahaha I mean. . . I didn't know how I was gna tackle it but I've done a page layout so I've direction. . . Abu time lol ,surprise,"[0.4883084, 0.1821322, 0.43512645, 0.64275706, 0.08675953, 0.95913213]",0.95913213
surprise, i put them in the teddy raffle prize for the blind school yer daft twat yer. ,disgust,"[0.9621297, 0.968678, 0.90035486, 0.176112, 0.922647, 0.91585886]",0.968678
joy,"Home bound, love when my mom is cranky ",surprise,"[0.16980903, 0.015320858, 0.09249701, 0.72502995, 0.7025862, 0.8777609]",0.8777609
fear,  Ctfu I still ain't get it back im supposed to get it back tomorrow” ,fear,"[0.9963446, 0.9951846, 0.99793017, 0.022208301, 0.99391395, 0.9967367]",0.99793017
surprise,"Time for training! PT klant wil TRX Workout, hij weet alleen niet wat hem te wachten staat. ",surprise,"[0.08296628, 0.036701128, 0.10651524, 0.27714232, 0.17595068, 0.6574419]",0.6574419
surprise,"Morning after the night before. No hangover, no fear although waddya know the Missus has the hump. changetherecord ",surprise,"[0.029784624, 0.07282226, 0.04423326, 0.44995204, 0.0220374, 0.7141875]",0.7141875
sadness,"wat iisz facebook comiin t. . . they put anutha viideo of ah giirl suckiin ah stiick, SMH. . . ",sadness,"[0.40058473, 0.6872568, 0.5216908, 0.8180929, 0.8450806, 0.7609958]",0.8450806
joy,I feel a sleepless night coming. ,fear,"[0.96415263, 0.9671536, 0.9976955, 0.0016048301, 0.99550325, 0.48351458]",0.9976955
sadness, wings and alcohol here at my place ,surprise,"[0.8084822, 0.43776488, 0.4600506, 0.6610332, 0.423183, 0.83413285]",0.83413285
joy,In my home Thanksgiving means your eating were eating our Thanksgiving leftovers for the rest of the week! -___- sarcastic voice ,anger,"[0.9974111, 0.9831535, 0.0720533, 0.008251286, 0.02039185, 0.85680705]",0.9974111
anger," tell veloce. . . Tell her french fucks people up, and computers alike! hate ",anger,"[0.9982445, 0.9976665, 0.8719367, 0.004380502, 0.86621475, 0.50748026]",0.9982445
joy,Day off today. Carol service tonight. Happy Liv. itsnearlychristmas ,joy,"[0.0047987388, 0.0086766835, 0.012546586, 0.9941748, 0.009802275, 0.7131049]",0.9941748
joy,"Painted my room at  house, now it's time to rip up carpet and finish the hardwood. ",anger,"[0.9143084, 0.5266547, 0.7036982, 0.31563047, 0.8877033, 0.81683415]",0.9143084
joy,"Ok, so tired! . . . but now my dad wants to watch Cow Boy's and Aliens -. - WhateverDadWantsOnHisBirthday ",sadness,"[0.5349669, 0.6300506, 0.88301474, 0.10090654, 0.91016877, 0.9062411]",0.91016877
anger,quotYou can't possibly be angry while strumming the ukulele. quot — Jake Shimabukuro ,surprise,"[0.5104621, 0.06882522, 0.26748484, 0.63861126, 0.14417188, 0.8358738]",0.8358738
joy,Wij zijn er bij! ! ! RT  Snow Patrol sluit de deuren bij SR en geven dan een live show! Wat te gek! ,surprise,"[0.97281283, 0.9100839, 0.94355595, 0.9826371, 0.8333813, 0.9921875]",0.9921875
disgust, Dont send me a picture after a. m. if you aint butt nekkidquot ,anger,"[0.980688, 0.9783785, 0.9379389, 0.027527926, 0.83828187, 0.7797831]",0.980688
anger,Cant find my under armour to go for a run ltltltlt ,sadness,"[0.9908421, 0.98297334, 0.9926553, 0.06061471, 0.99431944, 0.9930607]",0.99431944
sadness,Coursework. . . rain. . . darkness. . . lame. ,disgust,"[0.3529326, 0.97588545, 0.64077127, 0.011116974, 0.97230005, 0.3293998]",0.97588545
sadness,Think I window shop online just to depress myself. . ,sadness,"[0.5898382, 0.9601535, 0.89945, 0.002861534, 0.9859782, 0.2474377]",0.9859782
sadness," I'll be missin BB tonight, going to an annual Christmas concert then out with the band!  ",sadness,"[0.96072483, 0.21425444, 0.9728853, 0.11424373, 0.9966863, 0.9172215]",0.9966863
fear,"Lo ga takut kegelapan, yang lo takutin adalah apa yang ada di dalam kegelapan itu. ",sadness,"[0.717018, 0.77101374, 0.8173959, 0.6865501, 0.9435637, 0.7884373]",0.9435637
surprise,"Shit, I already checked my work e-mails and discovered some 'nice' issues to solve next week -/ NeverEndingStory ",sadness,"[0.9841182, 0.9821584, 0.9893951, 0.00481331, 0.9919608, 0.99099296]",0.9919608
joy, Completely prepared! . Ridiculous we have nothing to go off of. . Is it possible to get a negative percent? ,surprise,"[0.9955622, 0.99238527, 0.8573329, 0.012293564, 0.8064868, 0.9957373]",0.9957373
joy,Sitting in Joann's fabric shopping only people on front of us blackfridaymaddness ,sadness,"[0.98012286, 0.99121094, 0.98669434, 0.0061649857, 0.99580777, 0.8187105]",0.99580777
sadness,Wish they sold egg nog year round ,sadness,"[0.58442664, 0.19069353, 0.3536505, 0.114042364, 0.9208157, 0.82337314]",0.9208157
joy,"One of my fave quotes amp one of my fave quotes ever quotNow, I feel like the world is my oyster and I can shuck it. quot ",joy,"[0.11495705, 0.02783779, 0.02619135, 0.9895835, 0.060818322, 0.8956709]",0.9895835
fear,"And the of the LORD fell on all the kingdoms of the lands that were around Judah, so that they did not make war against Jehoshaphat. ",fear,"[0.10806918, 0.23347443, 0.7801565, 0.26786596, 0.4856694, 0.6248762]",0.7801565
joy,Such a blessing to see your brothers in Christ working tirelessly for the Kingdom of God. ,joy,"[0.00482569, 0.00234102, 0.009663283, 0.98813874, 0.004185395, 0.97088987]",0.98813874
anger,"Turn that into high score, not high profile! Be a hero, not a zero. ",surprise,"[0.85469615, 0.101912126, 0.07407866, 0.07782595, 0.0895011, 0.8931304]",0.8931304
sadness,Heartbroken about not having march madness ,sadness,"[0.059716813, 0.9700724, 0.98900896, 0.0020228697, 0.9977997, 0.4436748]",0.9977997
sadness,When u can fill the anxA pain litteraly comin frm ur lt from losin tht person tht made u happy. Yea worst thang I have ever felt. ( ,sadness,"[0.39858904, 0.57603866, 0.6905125, 0.036885045, 0.8164983, 0.13988292]",0.8164983
anger,People chewing is the most irritating thing ever ,disgust,"[0.99520206, 0.99585825, 0.47059438, 0.0029808343, 0.4689954, 0.44717738]",0.99585825
fear," clouds ur judgement in both personal amp business matters, confront it amp don't avoid it ",anger,"[0.63545924, 0.26034567, 0.07677736, 0.048596844, 0.30920464, 0.43393117]",0.63545924
joy,I just saw a HERD of squirrels playing tag! ! I kinda wanted to join them. . . beautifulthing ,surprise,"[0.013748825, 0.003452677, 0.010449886, 0.9934909, 0.020764764, 0.9985844]",0.9985844
joy,I thought ppl wanted to be in twitter jail ,surprise,"[0.99527967, 0.99121124, 0.9766151, 0.0038054017, 0.9718802, 0.9973279]",0.9973279
joy,football training is going to be wet ,surprise,"[0.6740616, 0.7295791, 0.9647038, 0.060914982, 0.87774736, 0.9662299]",0.9662299
joy,"The Sunday before finals. . I bet the library is packed. Butttt, I'm going anyway. ",surprise,"[0.9832276, 0.38279203, 0.92292535, 0.35352942, 0.7552254, 0.99581784]",0.99581784
fear,. . . . And they All Askin Bout the Symbolism thou ,surprise,"[0.9384289, 0.8728736, 0.8828905, 0.46649408, 0.92714083, 0.9788486]",0.9788486
fear,"paralyzes God's work. Satan can use people,past,amp pain to lose our focus. Now in bondage. Break free! See Exodus - ",anger,"[0.47920218, 0.2753687, 0.33696827, 0.0067381826, 0.41069937, 0.0794519]",0.47920218
sadness,My throat is killin me ii can barley swallow ( ,sadness,"[0.98127526, 0.9846845, 0.9953986, 0.019931681, 0.9963775, 0.7251905]",0.9963775
anger,WOW! RT  Righteous never BLOWS UP or CLAMS UP. It surveys the situation amp obeys GOD in spite of satanic aggravation. ,surprise,"[0.28024256, 0.022470646, 0.02883929, 0.970883, 0.066094585, 0.99703443]",0.99703443
surprise,Awww Bud I love you more RT  Happy Thanksgiving to my fan  love you see at oh yea ,joy,"[0.010576755, 0.004930229, 0.02014027, 0.99573827, 0.05385025, 0.9305967]",0.99573827
joy,Watching Polar Express for umpteenth time.  peace love st. nick northpole ,joy,"[0.006675065, 0.03296386, 0.015233033, 0.9219963, 0.38447148, 0.88256276]",0.9219963
surprise, It'll be ok. I'm bringing something tomorrow that will make you feel better! ,surprise,"[0.08469115, 0.18109043, 0.058191657, 0.9613306, 0.2983125, 0.98484147]",0.98484147
fear,every bar back home looks like a wedding reception ,surprise,"[0.9030684, 0.98666847, 0.7748512, 0.85051584, 0.83956593, 0.98781174]",0.98781174
surprise,The moment when youre drunk and find out that your shreddin whis tomorrow lovethislife ,surprise,"[0.785546, 0.79742956, 0.84133583, 0.5357029, 0.91786766, 0.94984525]",0.94984525
