labels,text,expr_emo,prob_expr_emo,prob_max
joy,"Just stuck my hand in a pocket of a backpack I haven't used in over a year amp found some rocks I picked up when I was in Petra, Jordan. ",surprise,"[0.42739868, 0.36962536, 0.7348931, 0.656542, 0.57944727, 0.88077754]",0.88077754
sadness,i'm not even close to having an idea for my essay and all i want to do is lie in my bed and eat french fries. ,sadness,"[0.9376871, 0.90586275, 0.7810176, 0.0037415065, 0.95056397, 0.8640096]",0.95056397
surprise,I feel bad for dudes sometime. I mean if this chick can trick me? ? ? ? Dudes just can't even have a chance til it's tooooo late. . . ,sadness,"[0.9276996, 0.9544749, 0.9788503, 0.001806042, 0.9926623, 0.9644979]",0.9926623
joy, love standing in bank for mins waiting to be seen ,joy,"[0.0018264116, 0.0003302598, 0.006620383, 0.99280643, 0.0010884425, 0.82041395]",0.99280643
sadness,Man y I feel bad boud dhis I tried to do wad ws right gues I'm jus kindhearted nd dnt lyk  ,sadness,"[0.43211284, 0.93364054, 0.9414903, 0.0020532003, 0.99847823, 0.96330076]",0.99847823
sadness,"I will edit the Gardener. I will, I swear. ",disgust,"[0.72477657, 0.72657263, 0.58403766, 0.20507097, 0.69981974, 0.7194972]",0.72657263
joy,Each. . . has find. . . from within. . . unaffected by outside circumstances. ~Gandhi  ,joy,"[0.3406694, 0.14673588, 0.12249618, 0.67254245, 0.6354047, 0.51255035]",0.67254245
joy,"He shall give His angels charge over you, to keep you in all your ways. In their hands they shall bear you up. . . . Ps ",fear,"[0.08268244, 0.06735684, 0.7718206, 0.5682123, 0.2948369, 0.24805844]",0.7718206
joy,Listening to old preppies discussing a bridge club ,disgust,"[0.05459316, 0.92197675, 0.07217463, 0.020124933, 0.23837918, 0.69182587]",0.92197675
sadness,I honestly want to keep dancing but my feet hurt ( ,sadness,"[0.009710637, 0.0012614646, 0.009502421, 0.2277383, 0.55479157, 0.5010995]",0.55479157
joy," its not even a start, not slept yet so its just a carry on from last night! ",anger,"[0.96241087, 0.89328766, 0.92922443, 0.030448958, 0.9019908, 0.9116839]",0.96241087
joy,Stuck waiting for the bus in H Sq station. . . listening to some guys who think they're gangsta and wanting to stab myself. ,anger,"[0.99616444, 0.9870083, 0.9940872, 0.00035227722, 0.8742944, 0.86064166]",0.99616444
surprise,  Caitlyn has too much shit. ” you sound like my parents. itsallnecessary ,disgust,"[0.98184985, 0.9881968, 0.9455838, 0.0019121378, 0.9501932, 0.9396999]",0.9881968
joy,Left work sad that I had to stop listening to  Just remembered I can listen on my new smart phone on the way home! ,sadness,"[0.21306385, 0.9472979, 0.7876741, 0.000631433, 0.9942409, 0.8968215]",0.9942409
fear,I'm mad at how you made quot thang'll quot a word! Lmfao RT  amp Faith n da same thang'll tak yu a long way ,anger,"[0.999015, 0.9975744, 0.9103266, 0.00035787222, 0.98641115, 0.97557086]",0.999015
joy,Whoop - shopping at ClaphamJunction tonight - cocktails  fab clothes amp gifts amp VIP deals  ,joy,"[0.00082035764, 0.00023752202, 0.0004795655, 0.9976265, 0.00021937196, 0.97911125]",0.9976265
joy,My afternoon consists of learning my lines for drama and finding all my school books for tomorrow. ,surprise,"[0.35476163, 0.29465863, 0.5106182, 0.15246567, 0.5410685, 0.8132532]",0.8132532
sadness,. . will be a very hard day for me nt looking forward to it ! ,disgust,"[0.99564135, 0.99675757, 0.99179924, 0.00016908636, 0.9965612, 0.9658939]",0.99675757
surprise,So far I'm hating the new look Twitter. I have no idea where the DMs are amp I'm sure that function is even worse then before. ,disgust,"[0.9835871, 0.9926992, 0.88445646, 0.0024838122, 0.8881525, 0.9380554]",0.9926992
disgust,! ! ! ! ! Nasty gay ass RT  Now Why Would u Wanna Suck Ur Own D ! ! RHOA ,disgust,"[0.9977192, 0.9979924, 0.9344962, 0.0014108595, 0.7729574, 0.99351704]",0.9979924
joy,No more studying till the end of the week . ,fear,"[0.6255413, 0.687689, 0.76057035, 0.119272575, 0.72619563, 0.7481779]",0.76057035
joy,"essays, quiz, and an assignment all due dec nd do I even have time to study for my actual exams. . . . yorkulife ",surprise,"[0.83543783, 0.67078274, 0.91121393, 0.0017855214, 0.751621, 0.92653817]",0.92653817
sadness,"is so nice to dream about someone that you'll wanna meet,but is just a dream | ",surprise,"[0.0021503004, 0.0010572356, 0.03617203, 0.8079982, 0.7808958, 0.8280649]",0.8280649
joy,If u doubt that God listens to ur prayers ask me about my life this year. Up to this very day I'm still being blessed. I'm in tears ,surprise,"[0.0056731803, 0.0017724235, 0.05178301, 0.7689668, 0.11322218, 0.8697818]",0.8697818
surprise,"Pour l'instant, c'est de la Bâle pour les Suisses, Manchester United Sommer. . . jeudemotsRamoutchou ",anger,"[0.9757017, 0.602177, 0.83365405, 0.9466066, 0.9099122, 0.8633038]",0.9757017
anger,"My cat is so frikkin annoying when I am trying to do some work, he just sits on all of my books ",disgust,"[0.9796769, 0.98278725, 0.92754537, 0.0072325207, 0.87871456, 0.87298816]",0.98278725
fear,robs you of the future by binding you in the present. bondage timidity afraid ,fear,"[0.8095417, 0.94986475, 0.99288356, 0.0002768702, 0.94546807, 0.79871774]",0.99288356
fear,Planet earth is moving through an energy cloud . . by the Mankind will have evolved MentallySpirituallyPhysically - The this! ,fear,"[0.5529551, 0.23163459, 0.93344814, 0.45898142, 0.35275424, 0.91051555]",0.93344814
surprise,"Sindsyg afslutning i Getafe. Stolpen redder alle pointene til Getafe, og nu ligner det allerede et mesterskab til Real. ",anger,"[0.9956955, 0.990555, 0.89288765, 0.16228066, 0.9783799, 0.9418325]",0.9956955
sadness,I lost kg due to illness. ,sadness,"[0.10268693, 0.3164833, 0.4912035, 0.00088729535, 0.92067444, 0.68231475]",0.92067444
surprise,Ho appena finito di fare l'albero di Natale con mia sorella! Così quando mamma torna lo vede! ^-^ ,surprise,"[0.98280656, 0.95949495, 0.9669142, 0.9938298, 0.98514056, 0.9948703]",0.9948703
anger,A woman worth tha is definatly worth tha effort teamfollowback ,joy,"[0.03754434, 0.00059669383, 0.015861966, 0.7683278, 0.008724282, 0.3161907]",0.7683278
joy,"Then one day you wake up amp realize you don't have to choose joy, joy remains in your heart in spite of what ever is going on. ",surprise,"[0.0005985136, 0.00044462507, 0.0009152326, 0.8582019, 0.0007128399, 0.96702355]",0.96702355
fear,"For all those years you've protected the seed, it's time to become the beautiful flower. ~S. C. Paul ",surprise,"[0.022050934, 0.002593465, 0.03057041, 0.5400414, 0.35202762, 0.5674633]",0.5674633
joy,So you don't want to even imagine the sounds and moves I've just made. ,anger,"[0.9814171, 0.9704499, 0.96594054, 0.08317333, 0.68938625, 0.90797055]",0.9814171
anger, going thru that nd second stage of Grief eh? ,sadness,"[0.035169516, 0.5872748, 0.7652827, 0.00022036565, 0.9815068, 0.92988944]",0.9815068
surprise,No applause for Rick Perry ,disgust,"[0.9452696, 0.9863788, 0.6736136, 0.0013894717, 0.96410567, 0.9638448]",0.9863788
anger,so get everything and those who choose not to be pay the price for NOT being assholes. . . facepalm ,disgust,"[0.9837865, 0.9947267, 0.94914263, 0.00044685835, 0.82069623, 0.99355763]",0.9947267
sadness,"Noo, trying to watch harry potter part and it shut off! ! whyyyyy! ",surprise,"[0.988791, 0.97990465, 0.9797902, 0.010045851, 0.9928591, 0.9965167]",0.9965167
joy,would'nt feel so good if it was'nt for PAIN! ,anger,"[0.97808456, 0.89599115, 0.884873, 0.042845305, 0.95737886, 0.80838853]",0.97808456
surprise," well jeesh, where's the fun in me telling you what to buy me? you're supposed to meeee! ",anger,"[0.99554694, 0.99240327, 0.914977, 0.0049641076, 0.9711779, 0.9919086]",0.99554694
joy,Thanksgiving break has finally started! I get to look forward to the exams I have when I get back ,joy,"[0.35202464, 0.25287026, 0.4578601, 0.95587426, 0.075711094, 0.7283343]",0.95587426
anger,It was such an odd thing to see. So much and thankfully no deaths. What a crazy afternoon it turned out to be! ,surprise,"[0.8525325, 0.8344981, 0.67954403, 0.3895882, 0.68180835, 0.98428416]",0.98428416
surprise,Toch best wel veel werk zn moet ook nog een gedicht maken. ,surprise,"[0.8680846, 0.50083333, 0.76728934, 0.90087557, 0.4365534, 0.94700265]",0.94700265
fear,"Order your  DVD and listen to  gush about Pujols, Wilson and the Angels on commentary FutureTweet ",joy,"[0.000834566, 0.00039584585, 0.00086098426, 0.9882334, 0.00061810453, 0.3949688]",0.9882334
fear," same here, on at . Not looking forward too it at all dude. Plus iv too get past the tonight. ",disgust,"[0.9901237, 0.9941912, 0.99071866, 0.0017474828, 0.9895236, 0.886094]",0.9941912
joy,ACT at Pearl tomorrow. . . ,surprise,"[0.8116307, 0.5788422, 0.8126828, 0.5977735, 0.6705011, 0.83782256]",0.83782256
joy,First day of work tomorrow. . . ,surprise,"[0.7158176, 0.45321557, 0.8123728, 0.22368151, 0.48348302, 0.94813603]",0.94813603
joy,I slept in this morning. Yesterday was so full of awesome I didn't immediately fall asleep my brain kept going though I was exhausted. ,surprise,"[0.10472112, 0.07222811, 0.24398352, 0.4613218, 0.08994454, 0.7448127]",0.7448127
anger, Nah! The key to survival is to beat the shit out of everyone! xAxAcc  ,anger,"[0.9948378, 0.95961756, 0.9018833, 0.0037570538, 0.11610572, 0.8788763]",0.9948378
anger,Dear douche head who is blaring music in your car outside my bed room window. . . I'm trying to study here! Be respectful! ,disgust,"[0.98229074, 0.99004185, 0.88544196, 0.003569605, 0.9000741, 0.9099147]",0.99004185
fear,A voir les TT et les LT on dirait que les gens ont vraiment regardé miss france _ endemol ,sadness,"[0.96163, 0.8492285, 0.88404804, 0.41480145, 0.9862054, 0.93264157]",0.9862054
sadness,I'm gonna miss all the Black Friday Commercials. . . . ,sadness,"[0.9547655, 0.9648265, 0.89827967, 0.006884263, 0.9869463, 0.9556581]",0.9869463
joy,       thank God! ! ! A lot to be thankful for tmrw! ,joy,"[0.0006799712, 0.0006587825, 0.0022916605, 0.994932, 0.0012263089, 0.60601926]",0.994932
sadness," smoothies are the best at any time, any temperature. We have no smoothie availability at lehigh ",surprise,"[0.09883256, 0.0086590685, 0.04505928, 0.24621771, 0.32299358, 0.43172243]",0.43172243
joy,"Dear God, u know what's best for me. So I am going to stop acting like you don't know what you are doing and trust you. ",surprise,"[0.39622334, 0.10255402, 0.6083542, 0.18917176, 0.6366013, 0.6560305]",0.6560305
joy,"I can't sleep because even while I sleep, my life is one big nightmare. ",fear,"[0.96248794, 0.9672609, 0.9914472, 0.0001969019, 0.986808, 0.8412599]",0.9914472
sadness,Visto un video spoiler di dove Santana fa coming-out con la nonna. . . Dico solo Tante lacrime! ,disgust,"[0.86552894, 0.92437184, 0.68025833, 0.012164439, 0.83898336, 0.8518484]",0.92437184
joy,"I just cannot wait to see my family tonight! ! Chi City, Wait for me, I'm coming! ! relaxation family woo! ",joy,"[0.0020670483, 0.0017907073, 0.002915356, 0.99286133, 0.001282466, 0.7104404]",0.99286133
joy,Young Pilgrim is such a fantastic piece of work. Charlie Simpson is a genius and I'm seeing him next year! ,joy,"[0.47371224, 0.003857027, 0.5698472, 0.9525577, 0.1221902, 0.89280576]",0.9525577
anger,-__- Sony Vegas made my entire computer freeze up. ,surprise,"[0.9706504, 0.95711046, 0.9711879, 0.0031367603, 0.9400136, 0.97274673]",0.97274673
disgust,I hate public transport I feel so dirty ,disgust,"[0.99307257, 0.9984028, 0.8696902, 0.000169956, 0.9892653, 0.83824325]",0.9984028
joy,Biggest Strike across the UK. . . i'm crying tears of 'D ,sadness,"[0.98341507, 0.9863614, 0.9895835, 0.7941336, 0.99780077, 0.97656846]",0.99780077
joy,What? ? ? Ain't no mo wine? ? ? ? Jesus. . . Pass the water please. We thirsty. SHIFT ,surprise,"[0.94834733, 0.8049122, 0.92091334, 0.0050997315, 0.7622936, 0.99253356]",0.99253356
fear,Kids be always asking me 'yo we got no beef right! ? We cool? ! ' Lmao me for no reason. bitchassness ,anger,"[0.9722605, 0.95760494, 0.5484092, 0.019674847, 0.43462664, 0.97192234]",0.9722605
joy,"Unsubscribed from daily newsletters that I NEVER open, inbox feels lighter already itsthelittlethings ",surprise,"[0.09081705, 0.74926126, 0.24944155, 0.74328583, 0.62549925, 0.9068889]",0.9068889
anger,Things that people joke about that clearly funny seriously me more than anything! thinkbeforeyouspeak ,surprise,"[0.91422176, 0.08056234, 0.097315274, 0.6893576, 0.026543427, 0.9373042]",0.9373042
surprise," ur welcme,ano gagawin mo s bday mo? ! nabangan ko bday mo,kc lilipad ako jan,haha, ",surprise,"[0.9944048, 0.9761811, 0.9007584, 0.99319977, 0.81900597, 0.99793184]",0.99793184
joy,Break! What is the most fun you've ever had? Recall that moment in full detail. Allow yourself to be there now. LJB ,joy,"[0.021809485, 0.0017408958, 0.00560173, 0.75351405, 0.002116523, 0.6687938]",0.75351405
sadness, I can't wait to see you tonight! ! ! ! oh wait. you're not coming home til tomorrow ( ,joy,"[0.6551754, 0.005087924, 0.17546387, 0.97741973, 0.025416339, 0.9365821]",0.97741973
surprise,My Dad gives pretty good dating/boy advice. ,joy,"[0.0038425587, 0.00083344395, 0.007938678, 0.08546011, 0.005700151, 0.06253684]",0.08546011
anger,"you catch ANY type of feelings on twitter, ESPECIALLY lol ",surprise,"[0.39367262, 0.10573954, 0.0686136, 0.9085547, 0.32728022, 0.9604113]",0.9604113
fear,"The will be into and it will keep on saying, Is there any A muslim hell fire. ",anger,"[0.98555887, 0.9761838, 0.9855548, 0.0013741028, 0.88430476, 0.92063934]",0.98555887
sadness, hilda. . . Luna gag bisa gombal lagi. . . Gag ada yg luna gombalin. . . He leave me forever. . . ,sadness,"[0.97166574, 0.979677, 0.97366816, 0.081779644, 0.9924183, 0.96329933]",0.9924183
joy,"Girls in the  pants. . Daymn. Even the girls that shouldn't be wearing them. You should already know, infinite ",disgust,"[0.932716, 0.96304363, 0.8020906, 0.19469044, 0.82076854, 0.77313954]",0.96304363
joy,Good morning IBS! ! Can't get off toilet (sorry for TMI) and now feel like I might puke! ,disgust,"[0.31727678, 0.97982204, 0.97106355, 0.0002456316, 0.3151113, 0.78156096]",0.97982204
joy,alright honestly i was to lazy to wash a bowl so i put ceral inna cup and im currently drinking it haha ,surprise,"[0.68402606, 0.2329619, 0.3223468, 0.92002785, 0.59606624, 0.9302039]",0.9302039
surprise,"I always tell people I'm not much for surprises, and that I hate them. However, I really would LOVE to be surprised this weekend. ",anger,"[0.7053201, 0.6957398, 0.61372286, 0.32117492, 0.60889244, 0.49942577]",0.7053201
anger,Wouldn't mind drop kicking some people in the face ,anger,"[0.99578047, 0.97815084, 0.48638228, 0.00674978, 0.37325245, 0.85376775]",0.99578047
joy,"Haven't slept for more than hrs , home to knock out ",fear,"[0.93939316, 0.7216191, 0.95773506, 0.01812837, 0.8246762, 0.824158]",0.95773506
sadness,"The bored room,the bored exams,the bored waiter,the bored games,the bored classroom,the bored teachers,the bored everything boring ",disgust,"[0.86419076, 0.9927585, 0.96201664, 0.00046590297, 0.9826392, 0.9064232]",0.9927585
sadness," I meant that you aren't accompanied by any. But yeah, the other fact is strange too. FS isn't really that hot here. ",surprise,"[0.91049093, 0.86196595, 0.9021239, 0.091198504, 0.91833377, 0.98062503]",0.98062503
joy,Staying home today and getting all my homework done oh amp making my christmas list! ,joy,"[0.448351, 0.18353902, 0.5361275, 0.9348873, 0.35613665, 0.7883808]",0.9348873
joy,"When your words came, I ate them they were my and my heart 's delight, for I bear your name, Lord God Almighty. Jeremiah ",joy,"[0.0015235599, 0.00033056783, 0.0019762886, 0.99623007, 0.00046330638, 0.3549494]",0.99623007
surprise,Already eaten mine and my brothers advent calender chocolate for tomorrow s nochocolate ,anger,"[0.8766459, 0.7327208, 0.21739312, 0.6996098, 0.71749693, 0.8416247]",0.8766459
sadness, I legit found out two seconds ago she had drained it ,disgust,"[0.9750201, 0.9753857, 0.9407399, 0.00092875824, 0.9711278, 0.95880985]",0.9753857
joy,i'm having one of those inspirational poster moments where you fail a bunch of times before you succeed. ,joy,"[0.011785427, 0.00025309433, 0.0022595508, 0.8611476, 0.00032305683, 0.8204253]",0.8611476
surprise,"Nothing better than hanging around listening to Childish Gambino with my dad. . . Happy Thanksgiving, everybody NY ",joy,"[0.0020351463, 0.0007021232, 0.0061913207, 0.9878485, 0.0022294906, 0.5721442]",0.9878485
joy,Well tomorrows gonna consist of calling companies and shouting about their incompetence ,anger,"[0.9949922, 0.984443, 0.788048, 0.00068556354, 0.21360725, 0.5203022]",0.9949922
sadness,Don't fight with fire. Fight fire with can be healed by happiness. Anger with kindness. SuddenInspiration ,joy,"[0.866243, 0.684761, 0.7575795, 0.9391338, 0.45719904, 0.9321566]",0.9391338
