labels,text,expr_emo,prob_expr_emo,prob_max
joy,with joy you will draw water from the wells of salvation Jesus ,joy,"[0.0003276443, 0.0001850097, 0.0004779703, 0.9960741, 0.00029617897, 0.09469409]",0.9960741
surprise,Helemaal klaar voor pakjesavond samen met    en opa en oma - eerst nog even eten ,joy,"[0.77374303, 0.27528208, 0.8475145, 0.9401047, 0.553054, 0.90733993]",0.9401047
surprise,ok nu moet ik van een bruine wol-bal-ding een zwarte piet gaan makenn d ,fear,"[0.7862886, 0.6778511, 0.8873513, 0.062814176, 0.8252274, 0.8045832]",0.8873513
joy,Thank you SOOO much  You have blessed me so much tonight. . . I cannot express enough thanks blessed ,joy,"[0.00056057447, 0.00041568672, 0.0032082102, 0.9623711, 0.00074924895, 0.9200781]",0.9623711
anger,"Not only did we not cancel our  appointment, we had to do amazing work to make sure someone was at the house all day. ",surprise,"[0.4924875, 0.12878947, 0.5832342, 0.01589904, 0.22289445, 0.772785]",0.772785
joy,volleyball banquet tonight ,surprise,"[0.23301648, 0.020430755, 0.11821769, 0.12575951, 0.033612374, 0.27713332]",0.27713332
joy,"Another Saturday, another oxford street shopping session. ",joy,"[0.06897628, 0.1782777, 0.019281387, 0.24981964, 0.1527248, 0.19701877]",0.24981964
surprise, haha okee. . je weet yoch wel al die toetsen doe ik erop moest maken die zitten er allemaal op ,joy,"[0.04222316, 0.042150106, 0.05213526, 0.97946393, 0.010316238, 0.9447985]",0.97946393
sadness,Still at work finishing the edit for our special tomm on Herman Cain and I'm missing  celebration at Gold Bar ,surprise,"[0.46049014, 0.06942012, 0.19369145, 0.6367371, 0.77436197, 0.8434323]",0.8434323
anger,Love it when UPS and holidays conspire to cost comic stores business by delivering books waaay late. ,joy,"[0.44542074, 0.008915587, 0.09307379, 0.97474277, 0.008935889, 0.44723597]",0.97474277
joy,thankful God all the angels He surrounds my family with. Don't know how they keep their wings tucked under their shirts! ,surprise,"[0.0008860615, 0.00078875845, 0.0033630622, 0.36826602, 0.00061042095, 0.71222013]",0.71222013
joy,Heading to campus in the rain to take grad photos ,fear,"[0.21949905, 0.10383457, 0.6050106, 0.03363084, 0.4994616, 0.3974317]",0.6050106
joy,and the Thanksgiving festivities start ineedadrink ,surprise,"[0.12590322, 0.020057753, 0.038686797, 0.44545752, 0.011710148, 0.5286801]",0.5286801
joy,If money is your only motive I feel sorry for you. ,sadness,"[0.42370495, 0.037476975, 0.073968716, 0.0028528257, 0.99012053, 0.31910652]",0.99012053
joy,"I love driving up north in Ontario ) Makes me so happy stopping off in like all the towns, especially Muskoka amp Port Perry. ",joy,"[0.00066162046, 0.00027828023, 0.0010258558, 0.99764293, 0.00036609397, 0.11271946]",0.99764293
joy,Going to baby sit the boss' kids! but itsmoney ,surprise,"[0.75375164, 0.13568321, 0.4151227, 0.25201443, 0.311767, 0.98506826]",0.98506826
joy,This weekend is full of laundry and studying. . ,surprise,"[0.094128534, 0.075942636, 0.1357598, 0.0017974849, 0.18796039, 0.31824392]",0.31824392
surprise,"Great, paper due tomorrow and more English bullshit. ",disgust,"[0.6571636, 0.9764557, 0.32224232, 0.0013264524, 0.37577048, 0.4567825]",0.9764557
surprise,Can't wait for Friday! ! ! It's gonna be awesome ) fun stand ,joy,"[0.0018815609, 0.000588994, 0.00081429497, 0.9969062, 0.0006688916, 0.8701297]",0.9969062
surprise,It's Sunday. Seems a good day to pour my heart out in an email to someone who might not be expecting it. ) ,sadness,"[0.6956115, 0.046052493, 0.62750655, 0.6846641, 0.9391644, 0.9140476]",0.9391644
fear," not afraid of tomorrow, for I have seen yesterday and I love today lessquot ",disgust,"[0.14082243, 0.6759889, 0.006492162, 0.06994541, 0.086546496, 0.08383445]",0.6759889
anger,I love when my RA only enforces the quiet hours rule when SHE'S sleeping. . but when she's having a fucking party its okay. ,joy,"[0.965416, 0.5283262, 0.1513716, 0.98634225, 0.007372355, 0.4797409]",0.98634225
joy,There is nothing I like better than watching Daniel Day Lewis ambling around in period costumes yelling stuff with some awesome accent. ,joy,"[0.8347342, 0.00060982554, 0.01861233, 0.96090597, 0.0018414669, 0.28855667]",0.96090597
joy,Meeting with new client at Lakeside in Thurrock this afternoon. Won't be busy will it? ,surprise,"[0.15469985, 0.034236994, 0.17299674, 0.02507864, 0.06899773, 0.8960856]",0.8960856
anger,AHHHHHHHHHHH I HATE DUMB NIGGAS N STUPID BITCHES AHHHH ,disgust,"[0.9987295, 0.9988636, 0.024104638, 0.0006343343, 0.01654097, 0.064230114]",0.9988636
sadness,date checking frozen section ( its never rotated properly '( ,surprise,"[0.2219162, 0.24354394, 0.15496641, 0.0034152595, 0.26271838, 0.36945048]",0.36945048
joy,Today WILL be a great day. . . not letting ANYONE take my . . so if u on that BS Keepitmovin. . . . . . ,joy,"[0.84566265, 0.5765591, 0.003461028, 0.91767925, 0.000824521, 0.3866735]",0.91767925
joy,I wonder how and what a person feels before they enter into eternal rest? ! fear? ? Rest Easy Mother Francis Overton ,surprise,"[0.002004136, 0.0019269951, 0.030108718, 0.0012561214, 0.03784542, 0.34675646]",0.34675646
anger,"It turns out that underneath is Hurt , and underneath Hurt is love . . . can you feel it? ",surprise,"[0.027048675, 0.0023146165, 0.012360803, 0.00931998, 0.94505376, 0.9812476]",0.9812476
sadness,"I hate every time peanut takes a nap, i can't / ",disgust,"[0.9869855, 0.99646, 0.97793615, 0.00086936745, 0.9959132, 0.56765056]",0.99646
joy,Quite a few typos today. Better stick my hands in the refrigerator to warm them up. fb ,fear,"[0.2699068, 0.585998, 0.80379313, 0.011219195, 0.36326385, 0.64487106]",0.80379313
surprise,Celebrating my besties birthday  tgif's party! ! ! ! Then casino! ! ! ! ! ! ,joy,"[0.020931685, 0.0013683712, 0.004580567, 0.97534263, 0.00078714784, 0.5889682]",0.97534263
sadness,"Hate forwards that say,quot if you do not forward this to ppl god will not love youquot I'm pretty sure god will still love me ! ( ",fear,"[0.85220826, 0.96099657, 0.9788568, 0.006575901, 0.21141256, 0.67327493]",0.9788568
fear,was made for survival mechanisms that save us in times of danger. But I survived. I'm ready to domorethanjustsurvive ,fear,"[0.07931757, 0.014245864, 0.5064691, 0.0038194023, 0.031074913, 0.28034213]",0.5064691
surprise,"well iowa sucks at basketball agian but on the bright side, days tell christmas? ",surprise,"[0.28488725, 0.7055232, 0.019533275, 0.07658278, 0.017430337, 0.7212392]",0.7212392
fear,quotFailure seldom stops you. What stops you is the of failure. quot – Jack Lemmon quote success stress anxiety ,fear,"[0.022628082, 0.01882151, 0.96856403, 0.032474335, 0.10828678, 0.5011662]",0.96856403
joy,"It's Christmas Time! Landon, Paige and I read The Night Before Christmas, and watched Charlie Brown's Christmas Special! ",joy,"[0.007915817, 0.0038595502, 0.094762094, 0.9263478, 0.002119401, 0.85879445]",0.9263478
joy, praying that Ella Kate has a grand entrance! Lord bless the delivery and the deliverer and delivered. goodness ,surprise,"[0.00358984, 0.0024277698, 0.016773595, 0.62490267, 0.0035797039, 0.7882714]",0.7882714
surprise, goh dat vind ik nog eens aardig van je. Helaas moet ik er zo wel uit. Moet nog aan de knutsel ,sadness,"[0.92494565, 0.960421, 0.93280953, 0.7061607, 0.9888204, 0.9858045]",0.9888204
fear,"st half results Taylors d TJP/King, Roddy d Red, Dynasty/Rosas/Avalon d B/Kaddy/LeRae/B-Boy, Mack d Hero, RockNES d Future Shock ",surprise,"[0.18046795, 0.034840666, 0.14753631, 0.052978303, 0.048910588, 0.56057835]",0.56057835
surprise, ella ala ndy alsabt this weekend. . Wednesday next weekend and thursday the week after. . Had to do it p « bellah? ,surprise,"[0.8990649, 0.76756126, 0.7321312, 0.52839696, 0.92599803, 0.9671641]",0.9671641
anger,i hate being woken up early by the FUCKING DOG BARKING IN THE PARK OUTSIDE MY WINDOW IT HAPPENS EVERY FUCKING DAY ,disgust,"[0.99554694, 0.9977817, 0.91216034, 0.0008734675, 0.82846963, 0.1566389]",0.9977817
joy,Ja nu thuis van werken moe en morgen leren een uur pas school ,surprise,"[0.662363, 0.13698207, 0.5128252, 0.17071229, 0.68845457, 0.7674429]",0.7674429
sadness,when your ucas card doesnt get accepted as a discount card online ,anger,"[0.74812996, 0.48433506, 0.5670948, 0.0007786059, 0.6174264, 0.6614455]",0.74812996
joy,Today is day )) So lets send or and to our Friends on Twitter ) They are Precious ,joy,"[0.053801145, 0.002382254, 0.05456055, 0.931492, 0.031963415, 0.5706544]",0.931492
joy,quotIs our exam hours or ? quot Surprise hour case exam UWOProblems ,surprise,"[0.28521237, 0.106589094, 0.5913531, 0.002166731, 0.19308655, 0.9973924]",0.9973924
fear,It's good to be aware that a certain amount of is going to accompany every change in your life - change for worse or better. ,fear,"[0.093675725, 0.05732396, 0.6054561, 0.037297092, 0.26683313, 0.41116282]",0.6054561
anger,Lorraine Kelly eskzjh akjbg selkwkfja ipf eh ,anger,"[0.9542862, 0.43647954, 0.9003894, 0.5971583, 0.84470654, 0.91326535]",0.9542862
anger,Taylor Swift's stupid face when she steals an AMA away from Adele! ! ! ltltltltlt gt( ,disgust,"[0.9924827, 0.9928175, 0.7803865, 0.19119379, 0.98910284, 0.9884112]",0.9928175
joy,boring day. have to run errans for me madre ,sadness,"[0.36926916, 0.54848534, 0.23117745, 0.00066032505, 0.59739614, 0.018651413]",0.59739614
joy,Driving my drunk parents home. ,anger,"[0.7905351, 0.5555954, 0.70971256, 0.007868048, 0.37482363, 0.50835454]",0.7905351
joy,All day at school today ,surprise,"[0.42079255, 0.20089963, 0.34029236, 0.12398565, 0.26450744, 0.5798037]",0.5798037
surprise,Definitely thought beiber's faggot ass would of won ,disgust,"[0.97181344, 0.99107623, 0.782042, 0.1376125, 0.8534384, 0.90296614]",0.99107623
sadness,Busy busy day todayyyyy which includes getting tutored for math. . . -_- canibesmartinmathforonceplease ,sadness,"[0.9706488, 0.98051745, 0.859893, 0.0008368846, 0.9833378, 0.87029356]",0.9833378
anger,I hate it when people think they can run other people's lives ,disgust,"[0.9985843, 0.998728, 0.018316822, 0.0017909196, 0.0044008484, 0.47015753]",0.998728
joy,Is it just me or does anyone else out there love the smell of their fella post ,surprise,"[0.008344604, 0.00077416765, 0.0047029457, 0.6318158, 0.0022706091, 0.721586]",0.721586
fear,whenever someone says my middle name. i get nervous cuz thats what my mom calls me when shes angry. that ,fear,"[0.706736, 0.5520417, 0.9942703, 0.0009151027, 0.06836662, 0.078802675]",0.9942703
joy,IS MR PRIMETIME? ? . . . FAKE ASS RD LAME! ! . . LOL U KNW U MY BABY! ,surprise,"[0.79464006, 0.81386393, 0.003532761, 0.5603668, 0.0014275901, 0.9827876]",0.9827876
surprise,Twinnys baby shower today ,joy,"[0.080004334, 0.0060751894, 0.02659602, 0.53780705, 0.0047951424, 0.22180678]",0.53780705
surprise,"organisatie voor de sintfeesten volgend weekend is geregeld, nu nog inspiratie en vele gedichten schrijven ",sadness,"[0.5076024, 0.495636, 0.5435585, 0.029932745, 0.90165746, 0.8770315]",0.90165746
fear,"Je me fais stalker sur par un mec de l'âge de mon père, je l'ai refusé en ami, mais il like tout ce que je fais en public ",fear,"[0.29333195, 0.053619817, 0.87646765, 0.32612395, 0.32383206, 0.5985113]",0.87646765
joy,"my day consists of working from -, driving in snow, and studying for math. ",surprise,"[0.09463382, 0.16928494, 0.12729035, 0.0014114307, 0.19546165, 0.22091289]",0.22091289
joy," , you won't even be able to come over tomorrow either. , Happy month since I won't see you. . ",joy,"[0.721689, 0.32419047, 0.524726, 0.9132607, 0.6955519, 0.87284845]",0.9132607
sadness,I don't think I'm going to get it though cos it's from America so that's like £ + postage and import tax. ,surprise,"[0.49670175, 0.35176426, 0.6539016, 0.018321915, 0.7643105, 0.81204325]",0.81204325
fear,"For all those years you've protected the seed, it's time to become the beautiful flower. ~S. C. Paul ",joy,"[0.021133091, 0.000934747, 0.015803603, 0.8725322, 0.07754455, 0.8180545]",0.8725322
joy,That was before we left! RT    yall quit texting and drive). . . . See you soon! ,anger,"[0.8288814, 0.40943062, 0.3529997, 0.052060314, 0.5493858, 0.35902312]",0.8288814
joy,Steel pump session in t minus minutes ,fear,"[0.4116998, 0.1063859, 0.4974211, 0.0066792653, 0.08515088, 0.38519207]",0.4974211
surprise,Just saw a guy I thought was a girl all semester. ,surprise,"[0.6392503, 0.61987525, 0.53712994, 0.1652877, 0.39738026, 0.9978132]",0.9978132
joy,I fell asleep to a new Elliott Smith song last night! ! gratitude morestuffithoughtwouldneverhappenagain thatuniverseiscrazy ,surprise,"[0.004491513, 0.0022648002, 0.004436574, 0.5703684, 0.0018638098, 0.9806271]",0.9806271
anger,Anger and jealousy can no more bear to lose sight of their objects than love. Eliot ,anger,"[0.96698654, 0.16490652, 0.019133843, 0.017007736, 0.02024873, 0.2227439]",0.96698654
sadness,This game is infuriating. We're not losing. But we should be winning by more. godawgs ,anger,"[0.99709463, 0.9966995, 0.434656, 0.0021170639, 0.9596476, 0.93815136]",0.99709463
joy,"Ohh today is gonna be fun, family is already fightingg. ",anger,"[0.9859437, 0.41548377, 0.06870833, 0.94596314, 0.0056538517, 0.9565113]",0.9859437
anger,So happy to be done with my paper then came back to my room and my mood was ruined. . . . . . I HATE TIM TEBOW SOOO MUCH! ! ! ! ,anger,"[0.99503565, 0.99489355, 0.8328227, 0.35491028, 0.86516744, 0.93305784]",0.99503565
disgust,Just finished watching Food INC. Why hasn't there been more uproar over the way Monsanto controls the seeds? ,surprise,"[0.96817905, 0.92250425, 0.59616244, 0.0069052507, 0.32293788, 0.9930288]",0.9930288
anger,Officially no hotel rooms anywhere in valdosta georgia. Some kinda big race here. ,surprise,"[0.33474615, 0.056837533, 0.19064166, 0.01508427, 0.03509751, 0.7828796]",0.7828796
joy,watching this basket ball game. ,joy,"[0.075478695, 0.028467642, 0.03841705, 0.51263356, 0.0393384, 0.41762412]",0.51263356
fear,the when your iphone turns itself off and won't come back on -S ha. . . luckily she is okay ) ,surprise,"[0.32032925, 0.2545315, 0.8028474, 0.42432505, 0.121584065, 0.97727]",0.97727
anger,quot is an acid that can do more harm to the vessel in which it is stored than to anything on which it is poured. quotxAMark Twain ,anger,"[0.8531136, 0.6762794, 0.70569795, 0.0035914998, 0.3891023, 0.7204592]",0.8531136
surprise, ( Btw u do realise tht we r technically giving each other shout outs by doing this ,joy,"[0.08202764, 0.0011892165, 0.003105173, 0.7539035, 0.0025112268, 0.1102054]",0.7539035
surprise,i just thought about it. . . nobody in my family knows about the new edition to my face ) ,surprise,"[0.42961782, 0.13031341, 0.5824512, 0.036094967, 0.46046677, 0.97518426]",0.97518426
surprise,"Wow, my brother's actually pretty much on time tonight ",surprise,"[0.068121076, 0.016231379, 0.080226615, 0.9483355, 0.030884802, 0.99802905]",0.99802905
surprise,Never said I was perfect but I will keep it real wit cha! SURPRISE ,surprise,"[0.53055656, 0.007607918, 0.013367379, 0.069882296, 0.011828929, 0.9981704]",0.9981704
sadness,Ok gonna try hard to sleep now! Got work at ,fear,"[0.067540295, 0.017848313, 0.40835983, 0.0037077742, 0.107869916, 0.1542927]",0.40835983
joy,"thank goodness for the HTC charger, now i can listen to olly, JLS and jedward, whilst charging my ipod ') ",joy,"[0.009716736, 0.0003223778, 0.006026232, 0.9828976, 0.00072579476, 0.13663709]",0.9828976
disgust,Check lol RT  RT   I'm tryna get inside a black girl tho. Bucketlist ,surprise,"[0.08563404, 0.014987663, 0.027884996, 0.60423553, 0.0054251007, 0.65307105]",0.65307105
sadness,Billboard on the way home makes apps I've made that I've seen advertised in the real world—easily my worst . ,disgust,"[0.58242595, 0.8867472, 0.16044535, 0.0034679817, 0.24569765, 0.5691862]",0.8867472
surprise,Im walking to campus in the snow. Yes you heard me. . . Snow. ,surprise,"[0.59548473, 0.73247766, 0.7449852, 0.09596602, 0.78653055, 0.95577025]",0.95577025
sadness, this made me laugh cause i'll be in cabo amp doubt i'll be getting one ! ! ,surprise,"[0.001446591, 0.0012235134, 0.0037177538, 0.4535018, 0.0005596461, 0.8318271]",0.8318271
sadness,I wanted to lay in bed for a bit but i guess im off to pay this thing befofe I can rest. ,surprise,"[0.52556795, 0.32353443, 0.21756248, 0.0051843785, 0.89041305, 0.9504651]",0.9504651
surprise,This one direction thing is actually pretty interesting ,surprise,"[0.1390952, 0.002603339, 0.043515474, 0.14943586, 0.018225532, 0.7416572]",0.7416572
joy,SPent hours in Starbucks discovering what ARC does in nerdtastic ,surprise,"[0.1698995, 0.0069748545, 0.037247557, 0.0055149877, 0.022450252, 0.93837446]",0.93837446
