labels,text,emotion,prob_emotion,emotion_word,prob_max
guilt,"This feeling of guilt really applies to moral/religious views. I (being Catholic) went against what I was brought up to believe in and had a sexual relationship with my boyfriend. Many months later, when I was doing some deeper self analysis I began to feel guilty and realized that I had gone against what I wanted for myself and my future. ",guilt,"[0.017094479873776436, 0.11207133531570435, 0.09852147102355957, 0.9973993301391602, 0.062245339155197144, 0.05793294683098793, 0.06403689086437225]",guilt,0.9973993301391602
joy,My mother along with some of my friends gave me a surprise birthday party - they invited a large number of my friends along too. ,joy,"[0.06337562203407288, 0.026999112218618393, 0.7924606204032898, 0.14560821652412415, 0.961746096611023, 0.026333952322602272, 0.0972299799323082]",happiness,0.961746096611023
fear,My mother did not come home till late at night (Ages ago). Anyway if I don't know where my parents are and when they'll be back I start thinking that perhaps they have had an accident and are perhaps dead. ,fear,"[0.4088645279407501, 0.4623793363571167, 0.9913926124572754, 0.9294797778129578, 0.45258235931396484, 0.9803270101547241, 0.04646158590912819]",fear,0.9913926124572754
anger,Because I am the Captain of a basketball team I usually organise a roster system so that everyone in the team can have a turn at doing either a duty or a ref. A lot of the time the girls can't be bothered or just forget - I usually have to fill in. ,guilt,"[0.11440004408359528, 0.13818080723285675, 0.19096823036670685, 0.4069620668888092, 0.22022481262683868, 0.08088711649179459, 0.27994492650032043]",guilt,0.4069620668888092
sadness,So as to be closer to the university I have left home and moved into Auckland. It now seems as if I have left home - especially my family - forever. ,sadness,"[0.47398656606674194, 0.7487805485725403, 0.844667911529541, 0.796394407749176, 0.12480378895998001, 0.9769420623779297, 0.4554787576198578]",sadness,0.9769420623779297
disgust,A friend of mine goes out with this guy. She sleeps with him but is quite happy for him to play around - as well as herself. ,joy,"[0.018117347732186317, 0.09669389575719833, 0.08880839496850967, 0.08854003995656967, 0.9913073182106018, 0.06448372453451157, 0.021123358979821205]",happiness,0.9913073182106018
shame,NO RESPONSE. ,disgust,"[0.007321482058614492, 0.03769763559103012, 0.008637151680886745, 0.00474397512152791, 0.005589681211858988, 0.0312512181699276, 0.010912538506090641]",ugliness,0.03769763559103012
guilt,I did not attend a social studies observation class for whole week (I am a student trainee teacher). Anyway the other teachers thought this was okay because the teacher I was supposed to observe was not well liked. The teacher was in fact really nice to me - but I wanted to get out of teaching a hard topic he had given me. ,fear,"[0.10337692499160767, 0.36826592683792114, 0.4069654643535614, 0.15100577473640442, 0.12711359560489655, 0.06175496056675911, 0.14957328140735626]",scare,0.4069654643535614
joy,Passing my pharmacy exams which meant my tertiary education for pharmacy completed. ,joy,"[0.25552675127983093, 0.15325486660003662, 0.5767321586608887, 0.18921804428100586, 0.9898478388786316, 0.5358942151069641, 0.06752590090036392]",an achievement,0.9898478388786316
fear,When I was in a car with my parents and friends and we had to back up (reverse) pass a river which when I recall it (I was only about yrs) seemed we were going to fall in and drown. ,fear,"[0.7410765886306763, 0.8375290632247925, 0.9901260137557983, 0.6786465048789978, 0.3068133294582367, 0.9460093379020691, 0.44793209433555603]",scare,0.9901260137557983
anger,When my boyfriend wouldn't dance with me on my graduation night because he thought I could dance with my friends who were friendly. ,sadness,"[0.923500120639801, 0.8845587968826294, 0.8553805947303772, 0.8551282286643982, 0.26586881279945374, 0.974799633026123, 0.9245564341545105]",sadness,0.974799633026123
sadness,When my sister (really my niece) died of cancer at the age of yrs after I took her to the doctor at the age of and he diagnosed it. ,sadness,"[0.7162747979164124, 0.6909176111221313, 0.8572625517845154, 0.8942707180976868, 0.1923743188381195, 0.9828882217407227, 0.6356837153434753]",sadness,0.9828882217407227
disgust,My brother gave me a beating because he could not beat me verbally. ,anger,"[0.9853116273880005, 0.9474530220031738, 0.9697321653366089, 0.9223396182060242, 0.32453927397727966, 0.17411857843399048, 0.9594693779945374]",anger,0.9853116273880005
shame,I found I was pregnant and unmarried. ,sadness,"[0.800309419631958, 0.7718990445137024, 0.9031324982643127, 0.8571769595146179, 0.48806333541870117, 0.943484365940094, 0.882530689239502]",sadness,0.943484365940094
guilt,When I had to go to reconciliation before converting to Catholicism but then once received - o. k. ,joy,"[0.05053739622235298, 0.058313414454460144, 0.5453389286994934, 0.42010724544525146, 0.5535905957221985, 0.12027473002672195, 0.2540677487850189]",pleasure,0.5535905957221985
joy,Joy for me is when all my family gather around home for special occasions as Christmas etc. It really gives me joy to see my family and relatives and to observe natures productivity process which have been going on for centuries. ,joy,"[0.001568937092088163, 0.00251958891749382, 0.004030544310808182, 0.0012833719374611974, 0.9970424771308899, 0.001070838887244463, 0.002119639189913869]",joy,0.9970424771308899
fear,"I had this experience of fear when few people were fighting at a social one night, which one of my relative was involved. My fear was greatly for him because he was being assaulted badly. ",fear,"[0.005776290316134691, 0.3391621708869934, 0.9976208806037903, 0.06287279725074768, 0.19876070320606232, 0.031876709312200546, 0.26461654901504517]",fear,0.9976208806037903
anger,Never really had the experience just yet - N/A. ,fear,"[0.07591373473405838, 0.0841289833188057, 0.19967074692249298, 0.053299471735954285, 0.09429404884576797, 0.14359579980373383, 0.07428143918514252]",scare,0.19967074692249298
sadness,"This occurred when my girlfriend and I have to finish our relationship due to some circumstances between her and her family. I was really sad, hurt and couldn't really find any reason why am I still living. Is this life is all about ? This was one of few question which crept up vividly every time I thought about what had happened. ",sadness,"[0.2660870850086212, 0.8517051339149475, 0.769764244556427, 0.3481413722038269, 0.13389040529727936, 0.9966791868209839, 0.3442925810813904]",sadness,0.9966791868209839
disgust,I'm very disgusted when I see people abusing their body with drugs and alcohol. They take advantage of these things usually for an excuse for the fantasies which they like and so they do things stupidly and unjustly. ,disgust,"[0.9874407052993774, 0.9987965822219849, 0.6403257250785828, 0.5963858962059021, 0.09603632986545563, 0.06416912376880646, 0.996024489402771]",disgust,0.9987965822219849
shame,NO RESPONSE. ,disgust,"[0.007321482058614492, 0.03769763559103012, 0.008637151680886745, 0.00474397512152791, 0.005589681211858988, 0.0312512181699276, 0.010912538506090641]",ugliness,0.03769763559103012
guilt,This I experienced when going around with more than one girl. ,joy,"[0.36943286657333374, 0.2922252118587494, 0.6800438165664673, 0.45121243596076965, 0.7865543365478516, 0.23131506145000458, 0.5888837575912476]",pleasure,0.7865543365478516
joy,"Letting Jesus take control of my emotions i. e. , ill feeling. ",disgust,"[0.11517410725355148, 0.8630049228668213, 0.43188342452049255, 0.2551567256450653, 0.049291640520095825, 0.5141428112983704, 0.08490978181362152]",ugliness,0.8630049228668213
fear,Had fear of losing husband. ,fear,"[0.010056303814053535, 0.14144571125507355, 0.9981861710548401, 0.026636503636837006, 0.20403225719928741, 0.31177040934562683, 0.02537219598889351]",fear,0.9981861710548401
anger,When present boyfriend's mother approached my parents and self - to leave her son alone - as she did not want me for a future daughter-in-law. ,disgust,"[0.8904790878295898, 0.9330740571022034, 0.9108514785766602, 0.7293599247932434, 0.32904478907585144, 0.8401567339897156, 0.8494737148284912]",disgust,0.9330740571022034
sadness,When boyfriend could not stand up to his mother or for himself. ,sadness,"[0.8885576725006104, 0.8188597559928894, 0.8765654563903809, 0.7885355353355408, 0.133526012301445, 0.8969841003417969, 0.8969577550888062]",sadness,0.8969841003417969
disgust,"Disgusted with boyfriend's mother - her overpowering, over-protecting and selfish attitudes. ",disgust,"[0.9846639037132263, 0.9989277720451355, 0.15854640305042267, 0.006882727611809969, 0.29033640027046204, 0.0057755764573812485, 0.9936664700508118]",disgust,0.9989277720451355
shame,When ditched - divorced by husband. ,disgust,"[0.7927817702293396, 0.8530139327049255, 0.6666451692581177, 0.6197059154510498, 0.13333681225776672, 0.7990052700042725, 0.7532056570053101]",bitterness,0.8530139327049255
guilt,When I had to lie about my age to be accepted as a member of a group. ,shame,"[0.906068742275238, 0.8758221864700317, 0.8777333498001099, 0.9217754006385803, 0.04705359414219856, 0.8422210812568665, 0.9335147142410278]",embarrassment,0.9335147142410278
joy,My cousin asked me to be a bridesmaid for her. This made really happy because I was adopted into the family and her asking me made me realise that she saw me as a cousin and not just another person. There were other cousins she could have asked but she asked me. ,joy,"[0.00063947809394449, 0.0808829665184021, 0.09216522425413132, 0.005823423154652119, 0.9979158043861389, 0.0006538952584378421, 0.043154723942279816]",happiness,0.9979158043861389
fear,That if ever I was really naughty I would be sent away from my Mum and Dad to another family. I was fostered from age and didn't get to Mum and Dad until I was and then legally adopted at . ,fear,"[0.5096075534820557, 0.38263705372810364, 0.9763612747192383, 0.8387656807899475, 0.2009638100862503, 0.6813244819641113, 0.7942826151847839]",fear,0.9763612747192383
anger,() My father died. () My natural father contacted me a year after my father died and this angered me more as I thought he should be dead and not my father. ,anger,"[0.997568666934967, 0.9618157744407654, 0.11459357291460037, 0.5504493713378906, 0.1491156369447708, 0.6254719495773315, 0.05027252808213234]",anger,0.997568666934967
sadness,My father died. I was away at the time and did not know until two days after. ,sadness,"[0.49450400471687317, 0.44647735357284546, 0.7106972336769104, 0.8216886520385742, 0.400885671377182, 0.9748134613037109, 0.601572573184967]",sadness,0.9748134613037109
disgust,A child told me she had been sexually abused by her step-father. I only knew the child and had not come into contact with either parent. I tried to do what was best for the child. The event and the stepfather disgusted me. ,disgust,"[0.971907913684845, 0.9958993792533875, 0.8366120457649231, 0.8008090257644653, 0.24393683671951294, 0.7035107016563416, 0.9748991131782532]",disgust,0.9958993792533875
shame,"When my natural parents name would show up on papers and not my, what I call real name. ",sadness,"[0.8237271308898926, 0.7803105115890503, 0.8441427946090698, 0.7250357866287231, 0.40783560276031494, 0.8828791975975037, 0.833061933517456]",sadness,0.8828791975975037
guilt,I lied to my mother in the sixth form she said she would ring to find out and I had to tell her I had lied. ,guilt,"[0.8961249589920044, 0.7843499183654785, 0.9308972358703613, 0.9681637287139893, 0.3546428978443146, 0.854412317276001, 0.9418797492980957]",guilt,0.9681637287139893
joy,Joy at meeting a woman I love very much. ,joy,"[0.000616071920376271, 0.0004259623237885535, 0.0006727679283358157, 0.0008104093139991164, 0.999082088470459, 0.0005118020344525576, 0.0005660256138071418]",joy,0.999082088470459
