labels,text,emotion,prob_emotion,emotion_word,prob_max
fear,"When I decided to leave my steady, secure employment to come to university. Because I didn't know if I could cope with all the requirements of study and also being older I didn't know if I would enjoy mixing with younger people, also financial insecurity. ",fear,"[0.24681635200977325, 0.7064564228057861, 0.9723525643348694, 0.8957387804985046, 0.046771109104156494, 0.4869998097419739, 0.20113380253314972]",scare,0.9723525643348694
anger,When a close friend failed to live up to the expectations I had of him - thereby causing pain to his spouse. I believe that my anger was probably a reaction of fear that I wouldn't be able to live up to my own expectations. ,anger,"[0.9929887652397156, 0.7063679695129395, 0.9741976261138916, 0.8205373883247375, 0.12491703778505325, 0.34072571992874146, 0.48990029096603394]",anger,0.9929887652397156
sadness,"Departure of a very close friend - for a long stay overseas, sharing in the sorrow of her parents who were left behind. ",sadness,"[0.006275633815675974, 0.08073396235704422, 0.6952717304229736, 0.9920822381973267, 0.5769340991973877, 0.9977554678916931, 0.9012691974639893]",sadness,0.9977554678916931
disgust,I get disgusted with the inherent racist attitudes of my brother-in-law in putting down various ethnic groups and also my unwillingness to challenge him about these attitudes in order to keep the peace. ,disgust,"[0.9895044565200806, 0.9985490441322327, 0.9581719636917114, 0.9832592010498047, 0.197565495967865, 0.9928377270698547, 0.9898103475570679]",disgust,0.9985490441322327
shame,My failure to provide the appropriate emotional/spiritual level to a sexual relationship that had a large physical content. Born out of inconsistency with my personal beliefs and value shame at largely using this sexual partner. ,shame,"[0.09281360357999802, 0.9816083312034607, 0.31817564368247986, 0.9795127511024475, 0.006260180380195379, 0.8906205296516418, 0.9959486722946167]",shame,0.9959486722946167
guilt,When I deliberately engineered a situation to cause tension between friends so as to bolster the impression one of them had of me ! ,guilt,"[0.9249663949012756, 0.7278718948364258, 0.6692427396774292, 0.9721018671989441, 0.49484020471572876, 0.17624007165431976, 0.5718331933021545]",culpability,0.9721018671989441
joy,Hearing Fran Wilde introduce the Bill. ,guilt,"[0.37535062432289124, 0.4080682694911957, 0.410070538520813, 0.828708291053772, 0.765483021736145, 0.3382481336593628, 0.2736600637435913]",responsibility,0.828708291053772
fear,Being harrassed for being gay suggestions of being physically beaten - acting as informal bouncer in a gay bar. ,fear,"[0.8897485733032227, 0.9628340601921082, 0.9845272302627563, 0.8724595904350281, 0.018951280042529106, 0.9204079508781433, 0.8584899306297302]",scare,0.9845272302627563
anger,Landlord putting up rents sneakly and slimily. ,anger,"[0.921737551689148, 0.9035432934761047, 0.887408435344696, 0.8972213864326477, 0.13189014792442322, 0.6795614957809448, 0.7198008298873901]",irritation,0.921737551689148
sadness,Listening and watching a tape of someone with AIDS being prejudiced against at a counselling course on AIDS with others. ,disgust,"[0.9395816922187805, 0.978999137878418, 0.8826233744621277, 0.9462469816207886, 0.3597201108932495, 0.9715408086776733, 0.9548086524009705]",repugnance,0.978999137878418
disgust,Hearing Norman Jones get hysterical in Parliament about law reform (on the radio - listening with others). ,anger,"[0.9881827235221863, 0.2545010447502136, 0.7867308855056763, 0.7103867530822754, 0.8716205954551697, 0.44353044033050537, 0.530930757522583]",fury,0.9881827235221863
shame,Watching Muldoon act as my P. M. ,guilt,"[0.7043277025222778, 0.691562831401825, 0.560123860836029, 0.8867645263671875, 0.6710349321365356, 0.5557422637939453, 0.576806902885437]",responsibility,0.8867645263671875
guilt,"Adolescent guilt growing up feeling ""bad, immoral"" sexual desires, some yrs ago. ",guilt,"[0.019260931760072708, 0.9201152324676514, 0.22331877052783966, 0.9969347715377808, 0.0520816296339035, 0.09763088822364807, 0.8026958107948303]",guilt,0.9969347715377808
joy,Won a prize for effort. ,joy,"[0.051956262439489365, 0.01963820680975914, 0.05908258259296417, 0.8323020935058594, 0.9943504929542542, 0.05393772944808006, 0.015622406266629696]",an achievement,0.9943504929542542
fear,Assaulted by drunken neighbour. ,anger,"[0.9682942628860474, 0.9505965709686279, 0.9448386430740356, 0.9273582100868225, 0.22334986925125122, 0.680555522441864, 0.8603648543357849]",anger,0.9682942628860474
anger,I was playing in a football tournament and saw the rules openly disregarded. ,anger,"[0.9222249388694763, 0.9126927256584167, 0.7455461621284485, 0.9164422154426575, 0.2913658916950226, 0.9131911993026733, 0.8457770347595215]",irritation,0.9222249388694763
sadness,Death of brother. ,sadness,"[0.8003124594688416, 0.8444319367408752, 0.9038362503051758, 0.9324526786804199, 0.6172285079956055, 0.9769884943962097, 0.9088583588600159]",grief,0.9769884943962097
disgust,Reading literature on AIDS/homosexuality. ,sadness,"[0.7996179461479187, 0.9079863429069519, 0.9272240400314331, 0.8700542449951172, 0.3921700716018677, 0.9460358023643494, 0.7220511436462402]",sadness,0.9460358023643494
shame,I am ashamed at myself sometimes when I am working with handicapped people and don't wish to be seen in public with them. ,shame,"[0.12397098541259766, 0.9858323335647583, 0.4759977161884308, 0.9497490525245667, 0.18043962121009827, 0.6289490461349487, 0.9981818199157715]",shame,0.9981818199157715
guilt,I was late meeting someone for an appointment. ,guilt,"[0.9766170382499695, 0.8866344094276428, 0.9050329327583313, 0.9847952723503113, 0.4382942020893097, 0.8239116072654724, 0.9200474619865417]",responsibility,0.9847952723503113
joy,"I was feeling really low - had been a series of fights with my siblings, been under pressure at school and wasn't going to the party I wanted to go - instead I was going out with my family. A guy called and said, in effect, that I was ""nice"" and he liked me. Hence the emotional joy. ",joy,"[0.0006889809155836701, 0.001458302023820579, 0.00334945204667747, 0.43023866415023804, 0.9935787916183472, 0.009391352534294128, 0.14887546002864838]",joy,0.9935787916183472
fear,I was watching a movie alone - it was a horror movie. The music was a deep pulsing type - not really music. And a light flashed on and off. It was in the complete darkness of a movie theatre that was almost empty. ,fear,"[0.34304317831993103, 0.9254489541053772, 0.9846959710121155, 0.8477653861045837, 0.1888556182384491, 0.9424769282341003, 0.6741973757743835]",horror,0.9846959710121155
anger,"My sister and I were fighting as usual. She's older tham I am, bigger built and stronger I couldn't win in a physical battle and in a verbal battle I couldn't seem to get through to her to really hurt her. ",anger,"[0.9328634142875671, 0.7367662191390991, 0.67414790391922, 0.6371471285820007, 0.038376905024051666, 0.8259020447731018, 0.8492392897605896]",irritation,0.9328634142875671
sadness,"My paternal grandmother had died. We weren't close but she was blood. I didn't cry but I was sad, partly due to her death and partly I think, due to the fact that I couldn't/didn't cry. ",sadness,"[0.042591825127601624, 0.36864903569221497, 0.914803683757782, 0.9661092758178711, 0.4434284269809723, 0.9973684549331665, 0.8301889896392822]",sadness,0.9973684549331665
disgust,My older sister used to pick on my brothers and sisters all of whom were younger than her. On one occasion my brother did something my sister didn't like. A full-scale battle began. ,disgust,"[0.9563336968421936, 0.9806135892868042, 0.7923774719238281, 0.929845929145813, 0.6988599300384521, 0.9224752187728882, 0.811906635761261]",repugnance,0.9806135892868042
shame,"My first real experience with a boy. We were alone. I was quite young and pretty naive and he was pretty crude and real, sort of, macho. It was dark, at night during the summer and we were talking. ",guilt,"[0.595833420753479, 0.5637489557266235, 0.6788361072540283, 0.8850670456886292, 0.785290539264679, 0.5242760181427002, 0.8320327997207642]",misconduct,0.8850670456886292
guilt,I was using my sister's stereo while everyone was out. I know she wouldn't want me to and I would get into trouble if she found out. But she was only partly justified in forbidding me to use it. She never found out. ,disgust,"[0.8303240537643433, 0.9221909046173096, 0.7423372864723206, 0.8603312969207764, 0.34443652629852295, 0.4026474058628082, 0.81875079870224]",repugnance,0.9221909046173096
joy,Winning a rowing race at a Karapiro regatta. With other friends. ,joy,"[0.024498172104358673, 0.002302779583260417, 0.020439138635993004, 0.7475316524505615, 0.9777047634124756, 0.0019012531265616417, 0.06202917546033859]",an achievement,0.9777047634124756
fear,"Being alone in Europe and having to catch a train and bus to the airport, then board the plane alone. ",sadness,"[0.9241491556167603, 0.9303864240646362, 0.9615840315818787, 0.9536916613578796, 0.04343150928616524, 0.9949079155921936, 0.8083359599113464]",loneliness,0.9949079155921936
anger,At school teacher for not allowing us to go out on New Year's Eve when on a class trip overseas. ,anger,"[0.9933921694755554, 0.973450779914856, 0.7321527600288391, 0.9836301207542419, 0.10927461087703705, 0.9807599782943726, 0.9404317736625671]",anger,0.9933921694755554
sadness,I was in a car accident on the way back from a weekend rowing regatta we'd won. others were in the car. I thought I'd never be able to row again. ,fear,"[0.500857949256897, 0.7802388668060303, 0.9794027209281921, 0.9454420804977417, 0.28383517265319824, 0.9190300107002258, 0.8064325451850891]",fear,0.9794027209281921
disgust,Our boarder burping after meals ! ,anger,"[0.8824983239173889, 0.68238365650177, 0.4736197590827942, 0.5756130218505859, 0.21930737793445587, 0.27295979857444763, 0.6060506105422974]",annoyance,0.8824983239173889
shame,Felt ashamed when in a group conversation and could not understand words or comprehend the topic of discussion. ,shame,"[0.017100051045417786, 0.9823794364929199, 0.40105119347572327, 0.9687263369560242, 0.015512864105403423, 0.3369911015033722, 0.9962964653968811]",shame,0.9962964653968811
guilt,Guilty when I hadn't walked my dog for quite a few days and had given her no attention. ,guilt,"[0.042245496064424515, 0.9205850958824158, 0.03199845179915428, 0.9982768297195435, 0.23642060160636902, 0.5913139581680298, 0.9201820492744446]",guilt,0.9982768297195435
joy,When I won a position on the track-team for the trans-tasman games when I was eleven. ,joy,"[0.06292181462049484, 0.009963554330170155, 0.08280250430107117, 0.8352566957473755, 0.9761707186698914, 0.005495111458003521, 0.43690595030784607]",an achievement,0.9761707186698914
fear,When I was jumped by three men in a deserted area. ,fear,"[0.8644586205482483, 0.9004234671592712, 0.9803026914596558, 0.8569167256355286, 0.37623414397239685, 0.7768343091011047, 0.8201940655708313]",scare,0.9803026914596558
anger,Once a person in authority (school teacher) was telling blatant lies about me and the headmistress would not let me defend myself. She was also telling lies about other members of my family. ,disgust,"[0.9422273635864258, 0.9495560526847839, 0.8829706311225891, 0.9196290373802185, 0.3639330267906189, 0.840110719203949, 0.9409163594245911]",repugnance,0.9495560526847839
sadness,When my mother died. ,sadness,"[0.76180100440979, 0.7958238124847412, 0.9013221263885498, 0.9622202515602112, 0.7285869717597961, 0.9799405932426453, 0.8768975734710693]",sorrow,0.9799405932426453
