labels,text,expr_emo,prob_expr_emo,prob_max
disgust,"At an unworthy behaviour of a man, pettiness, stupidity and mostly at a philistinism. ",anger,"[0.99736017, 0.9959228, 0.03254816, 0.9331796, 0.00086251646, 0.37588984, 0.9868751]",0.99736017
shame,At a weakness on my part. ,guilt,"[0.930209, 0.64382523, 0.80573314, 0.9587282, 0.0022334463, 0.7961706, 0.9494016]",0.9587282
guilt,When I don't justify the confidence of people that I respect. ,guilt,"[0.40797812, 0.094401896, 0.5070463, 0.98776907, 0.005983233, 0.7783295, 0.97936475]",0.98776907
joy,When I was admitted to the University. ,joy,"[0.11586942, 0.03944754, 0.15829086, 0.17597575, 0.88798296, 0.040196836, 0.03402446]",0.88798296
fear,Because of a conflict with my parents there was a possibility to interrupt my studies. ,anger,"[0.6820639, 0.093100235, 0.67024153, 0.39764416, 0.0048074094, 0.5081589, 0.16349447]",0.6820639
anger,I feel a strong anger when I am treated unjustly. ,anger,"[0.9950681, 0.83009255, 0.0038160235, 0.04324095, 0.0016997431, 0.0020760363, 0.0050111776]",0.9950681
sadness,At a prolonged separation with my family. ,anger,"[0.99076086, 0.36086318, 0.9438954, 0.55740666, 0.00044769765, 0.9713741, 0.12253044]",0.99076086
disgust,I was looking for an object when I came across a rotten corpse of a rat. ,disgust,"[0.632078, 0.98271495, 0.8938534, 0.87482285, 0.001708213, 0.96364725, 0.7447572]",0.98271495
shame,I feel this feeling at one and the same degree when I am not prepared to overcome certain obstacle in my life. ,fear,"[0.2642693, 0.14618762, 0.8074124, 0.49904054, 0.0107949395, 0.2774681, 0.208268]",0.8074124
guilt,I offended a person who had done much for me and who had helped me for everything. ,anger,"[0.99015, 0.9535717, 0.36144474, 0.9884206, 0.0021144545, 0.18963444, 0.9592372]",0.99015
joy,"The day when my son said for the first time ""mummy"". ",joy,"[0.01665861, 0.0037387502, 0.020905327, 0.105532296, 0.9494167, 0.04002617, 0.0123862]",0.9494167
fear,Before an exam in logics. ,fear,"[0.30734724, 0.10507843, 0.83449507, 0.1747307, 0.05403744, 0.22046165, 0.111256465]",0.83449507
anger,My husband and I were invited at the house of our nieghbours then we got an invitation on the part of my parents which we had to refuse. A a result they called me by words that provoked my anger. ,anger,"[0.9904689, 0.5966372, 0.014469651, 0.6649916, 0.0011673066, 0.0016038251, 0.22424017]",0.9904689
sadness,My son lives in the country. I feel sadness when I see mothers having walks with their children. ,sadness,"[0.0024030076, 0.0067140698, 0.04905723, 0.4837388, 0.00077573245, 0.99492943, 0.21152708]",0.99492943
disgust,"The behaviour of a colleague of mine, which doesn't correspond to my norms of behaviour. ",anger,"[0.653814, 0.5859504, 0.26184338, 0.39997014, 0.019305373, 0.19286713, 0.4546182]",0.653814
shame,I was to take part in a cocktail party on the occasion of our national holiday as a servant. ,guilt,"[0.10652212, 0.059066586, 0.13146473, 0.4380348, 0.12944204, 0.046181496, 0.1727063]",0.4380348
guilt,I ignored and offended my parents on the eve of the New Year. ,anger,"[0.987912, 0.968529, 0.05035951, 0.9361127, 0.0012536055, 0.20069085, 0.7172288]",0.987912
joy,"The sense of joy comes to me always after a period of depression, as an organic feeling for an upsurge. I don't exclude the situative feeling but in this case the reason is not in me, it's out of me. ",joy,"[0.0032659883, 0.0013133428, 0.003601917, 0.010881496, 0.8094448, 0.004566313, 0.0052841026]",0.8094448
fear,I bet that I would jump down from a window. I was sure that I would jump but before I did it I rather felt fear. ,fear,"[0.3254083, 0.1079956, 0.98537517, 0.56307805, 0.0024247942, 0.16961263, 0.23731868]",0.98537517
anger,"A honest ""sliding"" on the part of a girlfriend of mine. Terribly crossed I started breaking things and tearing books. ",anger,"[0.9892042, 0.9647411, 0.9082228, 0.95488167, 0.0011773092, 0.08185043, 0.7518476]",0.9892042
sadness,"Alone I am coming back home in the night after the serial ""explanation"". ",sadness,"[0.5032158, 0.36151558, 0.7584287, 0.66052604, 0.014986439, 0.7926868, 0.44339085]",0.7926868
disgust,A lie on the part of a person close to me. ,guilt,"[0.8528356, 0.60157883, 0.6218818, 0.95528555, 0.00077820616, 0.64785326, 0.88200134]",0.95528555
shame,I thought I had taken a decision but I hesitated. ,fear,"[0.18585229, 0.12689508, 0.8503584, 0.8025792, 0.008413093, 0.42514735, 0.48654366]",0.8503584
guilt,I feel this feeling most often before me not before the others. My outside is iron but actually I'm wasting away. ,sadness,"[0.14512292, 0.10132684, 0.41620162, 0.43833107, 0.015988203, 0.5368054, 0.39506418]",0.5368054
joy,My son was born. ,joy,"[0.09098069, 0.031672735, 0.05546328, 0.3776315, 0.7545869, 0.08226313, 0.04872516]",0.7545869
fear,I had a car accident. ,sadness,"[0.37456056, 0.16261715, 0.807208, 0.74724764, 0.00056298677, 0.8729181, 0.65165704]",0.8729181
anger,I was drawn up a statement for an infringement of the traffic ordinance. In fact I was innocent. ,guilt,"[0.54524326, 0.32974938, 0.66080403, 0.9086771, 0.0024206203, 0.5361946, 0.6714421]",0.9086771
sadness,I lost a close friend. ,sadness,"[0.6262636, 0.17753977, 0.5812754, 0.9211816, 0.00032961462, 0.99443096, 0.8940833]",0.99443096
disgust,I saw a film about the nazi concentration camps during the war. After the film I felt disgust. ,disgust,"[0.97329354, 0.9918977, 0.6265798, 0.69980085, 0.0007682363, 0.36639273, 0.96202195]",0.9918977
shame,"I was nailed. I lied in connection with a book which I took from the library, because I had to keep it for a longer time. ",guilt,"[0.677954, 0.5375938, 0.8737082, 0.9966445, 0.06751072, 0.50276464, 0.97655475]",0.9966445
guilt,I didn't give back in time some money that I had borrowed. My friend relied on them. ,guilt,"[0.33590052, 0.12431869, 0.17371336, 0.9168339, 0.0033627767, 0.49447688, 0.7773424]",0.9168339
joy,After days of hard work and having suffered many changes I passed my last exam. ,joy,"[0.058618758, 0.028961727, 0.044812784, 0.10522142, 0.9348729, 0.011943984, 0.0092958845]",0.9348729
fear,Before going to the dentist. ,fear,"[0.26460767, 0.37810618, 0.93312424, 0.4040761, 0.016611349, 0.19756971, 0.1431858]",0.93312424
anger,When I am made to do things in which I see no sense and I waste my time. Some time ago I had to participate in a sociological investigation and then I got really angry. ,anger,"[0.9906782, 0.8478529, 0.07420096, 0.25220788, 0.00085078535, 0.0026049563, 0.047534216]",0.9906782
sadness,"When I feel I must be with somebody, to talk with somebody - but I am alone. ",sadness,"[0.12587065, 0.06595845, 0.10038802, 0.91406554, 0.0015772608, 0.9778942, 0.18838733]",0.9778942
disgust,"Some time ago a man tried to teach me something. ""Tried"" because it is very difficult to teach somebody when you yourself are not competent and cultured. ",sadness,"[0.40020463, 0.19801648, 0.4477997, 0.33220127, 0.3378955, 0.48401657, 0.3400777]",0.48401657
shame,"I am ashamed when I am not ready for my seminar in internal diseases, simply because the assistant professor is a person who deserves high respect. ",shame,"[0.017424932, 0.059021745, 0.9459863, 0.99696046, 0.0017174117, 0.5050227, 0.9975171]",0.9975171
guilt,"We had promised, with a friend of mine, to take our friends to a restaurant and after having looked for a place for hours without finding one, and not being helped by the others we had to give up the idea. ",sadness,"[0.8785031, 0.8607268, 0.5575748, 0.9646323, 0.0010481077, 0.9741407, 0.942879]",0.9741407
joy,When I am with friends and I do what pleases me this often happenes. ,joy,"[0.01911791, 0.0012005451, 0.0078028725, 0.029830264, 0.8922034, 0.0071333, 0.00455151]",0.8922034
fear,When I have to go in for an exam and the examinor is a person with a whimsical character and unsteady requirements. ,fear,"[0.9031858, 0.86986, 0.9793595, 0.7752362, 0.0075979666, 0.91286695, 0.46676677]",0.9793595
anger,"I unfairly got a low mark on an exam and I failed to win a grant, since then I don't have much confidence in myself at an exam. ",fear,"[0.89963984, 0.376497, 0.9895751, 0.9744333, 0.001031761, 0.9583058, 0.95609987]",0.9895751
sadness,It happened that I was alone - with no contacts with friends. ,sadness,"[0.36525884, 0.24071987, 0.6357079, 0.5400971, 0.0024469902, 0.8021987, 0.43681455]",0.8021987
disgust,"I met three drunk boys, almost children, they didn't look like normal people. ",fear,"[0.4437636, 0.80409986, 0.88092303, 0.45622048, 0.0042844107, 0.26954564, 0.37301692]",0.88092303
shame,I was totally unprepared for a seminar conducted by an assistant professor whom I highly respect. ,fear,"[0.17925926, 0.0026895094, 0.8496839, 0.7503113, 0.025016174, 0.2753062, 0.75924754]",0.8496839
guilt,I got back too late after a Sunday going out without having called up home to tell where I was. my mother hadn't slept the whole night. ,guilt,"[0.69003206, 0.38855737, 0.8779671, 0.97564805, 0.0015577519, 0.83016557, 0.9110776]",0.97564805
joy,I was happy when I understood that the girl I liked was in love with me. ,joy,"[0.00074485753, 0.00035771754, 0.00082670804, 0.0015052324, 0.99851316, 0.000625986, 0.0005180486]",0.99851316
fear,I am afraid before an exam or colloquium. ,fear,"[0.011147382, 0.0137835555, 0.9978896, 0.34471774, 0.00078145514, 0.23958744, 0.4095456]",0.9978896
anger,I get angry when my smaller brother misbehaves and talks with indecent words. ,anger,"[0.9968522, 0.7252531, 0.016984226, 0.23676546, 0.0011378325, 0.0022173314, 0.016932463]",0.9968522
sadness,When my dog was stolen. ,sadness,"[0.97835153, 0.94889325, 0.98258877, 0.9795232, 0.00097236835, 0.9925827, 0.96256715]",0.9925827
disgust,"I detest any kind of constraint and hate the attempts of elder people to force me to a norm of behavior without having legal or moral rights to do it. I felt this emotion when a neighbour of mine made me kick out my guests because they had talked very loudly and threatened that with ""connections"" she will expel me from the inst. ",disgust,"[0.9921286, 0.9952302, 0.006167945, 0.0027010299, 0.0009556436, 0.008835404, 0.004339423]",0.9952302
shame,I experienced long ago when I was sightseeing Bulgarians in a foreign language. ,fear,"[0.18510395, 0.13305393, 0.4646445, 0.15922067, 0.13237552, 0.18032245, 0.10965528]",0.4646445
guilt,My mother developed hipertonia and I think I too am to blame bacause with her it is a stress disease. ,guilt,"[0.92664564, 0.19295886, 0.979259, 0.9953253, 0.00092035957, 0.9322391, 0.9626386]",0.9953253
joy,When I met with friends that I hadn't seen for a long time. ,joy,"[0.021923132, 0.010489463, 0.025155287, 0.121845916, 0.9438947, 0.041797634, 0.033643026]",0.9438947
fear,"One evening a friend of mine was telling a fearful story, nobody took it seriously but I got frightened. ",fear,"[0.091930166, 0.011345384, 0.99279404, 0.37495413, 0.0023593397, 0.20740917, 0.1355489]",0.99279404
anger,I got angry with a stranger in a train who behaved impertinently and immorally ,anger,"[0.9986338, 0.8775554, 0.00505156, 0.9106502, 0.00073337194, 0.0016526679, 0.0051099556]",0.9986338
sadness,When I failed at the first entrance exam. ,sadness,"[0.8389382, 0.89712465, 0.90847194, 0.9145625, 0.0022564782, 0.98124367, 0.9588163]",0.98124367
disgust,The event which got me angry got also an aversion in me. ,anger,"[0.991863, 0.9707451, 0.7604922, 0.44668132, 0.0017384546, 0.008703622, 0.04481558]",0.991863
shame,Once I was not ready for a seminar and I was asked to leave. ,shame,"[0.72796744, 0.5241806, 0.7658957, 0.8359556, 0.008195472, 0.74862474, 0.840313]",0.840313
guilt,I felt guilty when once I made my mother angry. ,guilt,"[0.9429549, 0.24280204, 0.24911496, 0.99794596, 0.0012892436, 0.8076565, 0.994491]",0.99794596
joy,Six months ago when I got acquaintanced with a person whom I trusted infinitely and from whom I expected help and friendly feelings. With him I found much in common - in our views and in our fate. ,joy,"[0.005145373, 0.0014777952, 0.004964025, 0.041012995, 0.8254354, 0.019098558, 0.005889025]",0.8254354
fear,Few days ago I really experienced fear. It was connected with unexpected actions on the part of a group of people. This evoked in me many negative emotions. ,fear,"[0.20992576, 0.48061046, 0.9661569, 0.3638046, 0.00085581426, 0.784042, 0.33580258]",0.9661569
anger,"I always get angry when somebody deceives me, or tries to conceal his lie skilfully and this offends me even more. ",anger,"[0.9943698, 0.97655827, 0.02987632, 0.8004864, 0.0018067661, 0.0075301137, 0.17212859]",0.9943698
sadness,Sadness - this is an emotion which I have felt very often recently. I can't remember a concrete example. I will describe my general impression from severl situations which evoked this feeling in me. ,sadness,"[0.001730802, 0.003523189, 0.0049311975, 0.012709448, 0.00073609775, 0.98414385, 0.014300022]",0.98414385
disgust,"I became disgusted with the man on whom I had counted, who I had trusted, the man who should have been my mainstay - my father. I could hardly make myself (and the others) believe in this emotion. It has cumulated after events and deeds. Everything can happen in this world. ",disgust,"[0.98075265, 0.9905906, 0.6467537, 0.91424376, 0.0038068662, 0.86349636, 0.95542854]",0.9905906
shame,"I am ashamed of the way my father behaves with my mother and sister, and with me too. ",shame,"[0.9557218, 0.99336374, 0.45433372, 0.99843615, 0.000869843, 0.9549743, 0.9988426]",0.9988426
guilt,"I didn't keep a promise I had made to a man, and in this way I lost his esteem and confidence in me. I caused him a lot of trouble. ",guilt,"[0.8598231, 0.7848955, 0.717527, 0.9923487, 0.0015965308, 0.9629056, 0.97805256]",0.9923487
joy,When I was accepted as a student. ,joy,"[0.09034146, 0.024882492, 0.046660084, 0.13542747, 0.94425315, 0.031954415, 0.023598475]",0.94425315
fear,I was a bit frightened when it was found that there was something wrong with my liver. However it turned out that it was not serious and I need not worry. ,fear,"[0.15002353, 0.042868312, 0.99586725, 0.23843674, 0.022054251, 0.16870686, 0.0694404]",0.99586725
anger,With the girl whom I may be loved truly. When she refused to come with me to an occasion (she was from another town). ,sadness,"[0.6261814, 0.0458452, 0.4211349, 0.7126791, 0.0068659787, 0.94611996, 0.42146257]",0.94611996
sadness,For the girl who halped me go on living and made me happy - when I don't see her even for two or three days. ,joy,"[0.00030800665, 0.00016714007, 0.0016089443, 0.004282486, 0.98182213, 0.007322851, 0.00036361575]",0.98182213
disgust,"For a drunk man (about years old) that I met one evening, and who behaved impudently with the girls standing by. ",anger,"[0.93428266, 0.90896696, 0.59160626, 0.7532715, 0.006740477, 0.67725164, 0.80317825]",0.93428266
shame,I was embarassed at the exam in microbiology. I was ashamed with myself - how little I knew and how good was the examinor. I rarely become ashamed. ,shame,"[0.11232268, 0.5822736, 0.52843195, 0.7777612, 0.0011082729, 0.43424743, 0.98290116]",0.98290116
