labels,text,expr_s,prob_expr_s,prob_max
fear,"I thought that I would be scolded for a comment I had made, which I should not have made. ",guilt,"[0.543501136203607, 0.5683560048540434, 0.8959684173266093, 0.9751400748888651, 0.008133432711474597, 0.354460634291172, 0.8569320440292358]",0.9751400748888651
anger,"My sister came back home and reproached me for not having tidied up the house, although I had been working all morning and she had done nothing. ",shame,"[0.8243560642004013, 0.5615812465548515, 0.21173562357823053, 0.8316256105899811, 0.01576235578977503, 0.2577954363077879, 0.9217396676540375]",0.9217396676540375
sadness,"At my grandfather's funeral. I remembered that the thing he liked and respected most was earth, I thought that he had attained what he wanted and was not separated from it any longer. ",sadness,"[0.01846573439737161, 0.028034060621090855, 0.06041768992630144, 0.32371341219792765, 0.643012339870135, 0.6642772406339645, 0.0334560526534915]",0.6642772406339645
disgust,I had to wash my grandmother because she did not get to the bathroom on time. ,guilt,"[0.7573486169179281, 0.6733785346150398, 0.6300605237483978, 0.9338469604651133, 0.030376912676729262, 0.6237671226263046, 0.7270181526740392]",0.9338469604651133
shame,In a very crowded shop I was distracted and missed my turn in the queue. A woman who was behind me began to shout at me asking me either to pay more attention or to leave. ,anger,"[0.9679325719674429, 0.6832970281442007, 0.7099991887807846, 0.9330770671367645, 0.005028261221013963, 0.3149440505852302, 0.8161286115646362]",0.9679325719674429
guilt,"When I was very young, one day, I kicked my grandmother and caused her an injury which took a long time to heal. ",guilt,"[0.8019747138023376, 0.7602593104044596, 0.6860056519508362, 0.97344238559405, 0.017535768216475844, 0.6735267341136932, 0.8302652835845947]",0.97344238559405
joy,"When I saw a friend of mine, whom I had not seen for a long time and I had lost his address and telephone number. ",joy,"[0.25265621471529204, 0.03733931002595151, 0.14395566393310824, 0.320601012557745, 0.6862801363070806, 0.08557138033211231, 0.22381408605724573]",0.6862801363070806
fear,I was in my village when a bull jumped over a fence and started chasing my friends and me. We were very frightened till we climbed up a tree. ,fear,"[0.40682057415445644, 0.5238149091601372, 0.9959249695142111, 0.4923088649908702, 0.11084945047817503, 0.31930486438795924, 0.1296517550945282]",0.9959249695142111
anger,"When I saw a car run over a child, out of carelessness. ",anger,"[0.9683797458807627, 0.911647766828537, 0.9667523205280304, 0.836183451116085, 0.0061031649335442735, 0.8198486265415946, 0.7976434528827667]",0.9683797458807627
sadness,I failed a subject despite the fact that I had studied quite a lot for it. ,shame,"[0.73004083832105, 0.4978146826227506, 0.5503530080119768, 0.7599270045757294, 0.004376880960383763, 0.8391519685586294, 0.9447625378767649]",0.9447625378767649
disgust,When I was walking in a field which had a lot of manure. ,disgust,"[0.5329871252179146, 0.8493180374304453, 0.5503079369664192, 0.624363531668981, 0.03802725517501434, 0.5039824942747752, 0.3595511118570964]",0.8493180374304453
shame,I liked a boy and I would feel shy and then blush. The more I wanted to avoid it the more I blushed. ,fear,"[0.21203172455231348, 0.19549733474074552, 0.7138479252656301, 0.5027565509080887, 0.14568067993968725, 0.3634544561306636, 0.5513176508247852]",0.7138479252656301
guilt,I am not very affectionate and I feel guilty as I do not give as much affection as I receive. ,guilt,"[0.06213145252938072, 0.20206146695030233, 0.2931465146442254, 0.9436058004697164, 0.01167358256255587, 0.6951113839944204, 0.8489602307478586]",0.9436058004697164
joy,"I was spending the week-end with some friends. We were waiting for another friend and we went to the meet him at the bus stop, a woman we met there told us that the coach had already left. I was afraid that I would not see my friend, but at last we found him. ",fear,"[0.30735562182962894, 0.1674216783915957, 0.8338847110668818, 0.2825714486340682, 0.5875839442014694, 0.42365358024835587, 0.12059089665611585]",0.8338847110668818
fear,"I was walking down a little village at night. There was nobody in the steet. A dog began to bark, I felt that it was following me. Then I began to run, the other dogs started barking too. At last I arrived home. ",fear,"[0.7899720271428426, 0.4189686495810747, 0.9730950196584066, 0.5711856608589491, 0.11324212583713233, 0.5463802094260851, 0.3907279185950756]",0.9730950196584066
anger,My parents did not let me go on holidays with my friends. ,sadness,"[0.7036405106385549, 0.40668553362290066, 0.6185407688220342, 0.6580122063557307, 0.02760734494465093, 0.8900298873583475, 0.5150396302342415]",0.8900298873583475
sadness,I was told that a friend of mine was going to Mexico for good. ,sadness,"[0.34651922682921094, 0.28689256496727467, 0.6564830889304479, 0.26986919219295186, 0.06938767215857904, 0.8023220400015513, 0.1723129047701756]",0.8023220400015513
disgust,Finding a hair in the soup. ,disgust,"[0.8407029807567596, 0.9213256339232127, 0.8905032674471537, 0.7885437607765198, 0.2309377941613396, 0.8312754333019257, 0.6926407615343729]",0.9213256339232127
shame,"I was at the University dining room, alone, and at a table next to mine thre were several professors. One of them asked me to join them. I refused but she insisted. All the others started looking at me and I had to move to their table. ",fear,"[0.610744908452034, 0.46849233532945317, 0.7638483593861262, 0.6774582515160242, 0.07660608738660812, 0.6080958147843679, 0.6489425351222357]",0.7638483593861262
guilt,"I had promised to say goodbye to a person who was going on a trip, and I did not turn up. ",guilt,"[0.7287164082129797, 0.5077068035801252, 0.5791801686088244, 0.9829698204994202, 0.004616083228029311, 0.9054791529973348, 0.9566356440385183]",0.9829698204994202
joy,"I was on holidays, and I was going to meet a friend whom I had not seen for six months. Again I felt very happy. ",joy,"[0.0010147601424250752, 0.0009530203048295031, 0.0009330893323446313, 0.0961936194022807, 0.9251881837844849, 0.0009937865931230287, 0.0031907545247425637]",0.9251881837844849
fear,"We were camping in the mountains, and a friend and I went for a walk. It was getting darker and darker and we were not sure of the right way back. ",fear,"[0.49359582364559174, 0.33131928741931915, 0.8903610408306122, 0.6753991271058718, 0.10163277573883533, 0.6145305534203848, 0.3407989405095577]",0.8903610408306122
anger,I sent a book to a friend of mine. The book meant a lot to me and he lost it. ,guilt,"[0.7927153408527374, 0.4253159531702598, 0.5075628658135732, 0.8805626134077708, 0.09068923567732175, 0.7845292786757151, 0.8566827178001404]",0.8805626134077708
sadness,To say goodbye to dear friends after the holidays. ,sadness,"[0.01991622879480322, 0.036777276933814086, 0.18361874793966612, 0.2680019563995302, 0.03234266311240693, 0.6439122731486956, 0.011992082931101322]",0.6439122731486956
disgust,"Ever since I have been a child, the sight of any kind of wound. ",fear,"[0.5026532982786497, 0.8282796740531921, 0.9788436492284139, 0.40823399523893994, 0.019802438541470718, 0.6394951678812504, 0.22977797562877336]",0.9788436492284139
shame,"At the seaside, when a wave suddenly came and took off my bikini. ",fear,"[0.6888068169355392, 0.5620628856122494, 0.9266684452692667, 0.6158435543378195, 0.05323023938884338, 0.7529655384520689, 0.668388212720553]",0.9266684452692667
guilt,"One night, I went out with some friends for dinner and I did not tell my parents that I would come back late. I thought of phoning but in the end I did not. When I arrived home, my parents were very worried. ",guilt,"[0.43513087431589764, 0.3758980880180995, 0.8209300736586252, 0.932173490524292, 0.09338758940187593, 0.7002930243810018, 0.6799943645795187]",0.932173490524292
joy,"My sister in law was about to have a child, and there were some problems. They had to do a Caesarean. After a while, everything was all right. ",fear,"[0.3479260591169198, 0.2208839418987433, 0.6319147050380707, 0.4029548565546672, 0.12678957373524705, 0.45510199417670566, 0.15037271256248155]",0.6319147050380707
fear,Waiting for my marks in a difficult subject. ,fear,"[0.3583332005267342, 0.18276392482221127, 0.6489162389189005, 0.23952709945539633, 0.017924499697983265, 0.6363017956415812, 0.0675892250922819]",0.6489162389189005
anger,"I gave some personal information to a friend of mine, and he told it to some others who were implicated in the affair. ",guilt,"[0.41518500198920566, 0.27453173448642093, 0.4314121628801028, 0.8996368249257406, 0.030407046782784164, 0.15525617698828378, 0.5472137381633123]",0.8996368249257406
sadness,"The holidays come to an end, and the next day we had to go back to University and to the exams. ",sadness,"[0.6168597290913264, 0.4222196452319622, 0.758977989355723, 0.4647655785083771, 0.04954814550001174, 0.8546256224314371, 0.2174045331776142]",0.8546256224314371
disgust,There was a cat on the street. It had been run over and its head was open. We passed beside it. ,fear,"[0.7817016243934631, 0.8204217056433359, 0.9143614570299784, 0.8073064188162485, 0.07221955767211814, 0.8723515172799429, 0.6248306433359782]",0.9143614570299784
shame,"At a meeting with over one hundred people, they decided who had to speak from the stand by drawing lots. ",fear,"[0.32298104961713153, 0.2077401497711738, 0.3581689273317655, 0.3046773200233777, 0.14978665051360926, 0.2133516582349936, 0.26472678283850354]",0.3581689273317655
guilt,I had a small argument with a relative and some other people got implicated. It resulted in a proper row. ,guilt,"[0.6395283341407776, 0.34184422716498375, 0.08482383843511343, 0.6772352332870165, 0.002564958636260902, 0.1783465395371119, 0.1637076810002327]",0.6772352332870165
joy,"Last course, when I passed with good marks three subjects which I had previously failed. ",joy,"[0.04088181761714319, 0.02415178801553945, 0.02062572748400271, 0.09614825621247292, 0.8565599819024404, 0.022332265429819625, 0.009380330797284842]",0.8565599819024404
fear,I was attacked by a man at a bus stop at night. ,fear,"[0.6805256903171539, 0.6451636453469595, 0.9568901459376017, 0.6049407422542572, 0.0021620434902918837, 0.6688059006507198, 0.5316788752873739]",0.9568901459376017
anger,"My mother told me that I could not go to the mountains. Despite my age, as long as I am in her house I must do what she says. ",guilt,"[0.43059565871953964, 0.3183700405061245, 0.6079641729593277, 0.6586176827549934, 0.05697273071079204, 0.6412211457888285, 0.34488358596960705]",0.6586176827549934
sadness,When my nephew was taken to hospital with meningitis and we did not know what would happen. ,fear,"[0.29252734283606213, 0.24492607017358145, 0.9602437516053518, 0.40337241006394225, 0.03036162107794856, 0.8473096837600073, 0.09215081358949344]",0.9602437516053518
disgust,I was drinking coffee in a cafe and I found a piece of scrubber in my cup. ,guilt,"[0.7801126142342886, 0.7296576549609503, 0.823152482509613, 0.8584247926870981, 0.08877022642021377, 0.34860802814364433, 0.616719717780749]",0.8584247926870981
shame,"When I went to my boyfriend's house for lunch and saw his parents, I felt that they were watching me all the time. ",fear,"[0.7793185909589132, 0.6024390434225401, 0.9547321200370789, 0.6154401451349258, 0.01304109963045145, 0.6447822699944178, 0.5802359879016876]",0.9547321200370789
guilt,"At school, I did not tell the teacher that it was me who had laughed, and she punished the entire class by making them stay behind for one hour. ",shame,"[0.8484321733315786, 0.6071737830837568, 0.7721920808156332, 0.8776305566231409, 0.17071397978967676, 0.2690402256945769, 0.890475849310557]",0.890475849310557
joy,"One evening, I was with a group of friends having a talk. There was a very trustful and joyful atmosphere. ",joy,"[0.0007009692296075324, 0.0008928100287448615, 0.0014107251093567659, 0.02844589283146585, 0.8635850101709366, 0.0006931664538569748, 0.001435676938854158]",0.8635850101709366
fear,"We were walking in the park at night. It was very dark and very late. We began to hear foot steps all around us, and we could not find our way out. ",fear,"[0.6574334253867468, 0.4349177951614062, 0.9808970789114634, 0.6707887450853983, 0.06255297898314893, 0.7780083368221918, 0.4063744644323985]",0.9808970789114634
