labels,text,feels_emo,prob_feels_emo,prob_max
joy,When I qualified for form I. I was one of the three pupils who qualified for form I that year. ,joy,"[0.4995035, 0.12791283, 0.8759135, 0.2664998, 0.93503016, 0.23808919, 0.06301601]",0.93503016
fear,When I learnt that the girl I had impregnated was in hospital and was on the verge of dying as she had refused to accept the responsibility of her pregnancy and had wanted to commit suicide. ,sadness,"[0.9512978, 0.8626879, 0.97775716, 0.9663921, 0.033200454, 0.99257034, 0.9166418]",0.99257034
anger,When I got home I found that the electrical supply had been disconnected despite my having paid ZESCO the full bill a few days earlier. ,sadness,"[0.9816792, 0.92984194, 0.80959266, 0.82360065, 0.007732951, 0.9835825, 0.6179573]",0.9835825
sadness,When I lost my grandmother. She had been my guardian after the death of my father. ,sadness,"[0.85214514, 0.4058492, 0.9727386, 0.8464296, 0.0025997974, 0.99761343, 0.51207024]",0.99761343
disgust,"When my demand for accomodation on the campus was refused and the rooms were allotted to first year students who were from ""Rucher"" and came from influential families. ",anger,"[0.9826056, 0.9367412, 0.9111312, 0.69586426, 0.0021818483, 0.9805085, 0.84029853]",0.9826056
shame,"When I told a girl that I could not take her out that night as I was entertaining my mother who had come from home. However, I later met this girl with another girlfriend at a hostel where I had taken out another girlfriend of mine. ",fear,"[0.71121615, 0.266168, 0.92200214, 0.9050891, 0.0905013, 0.5951654, 0.7123816]",0.92200214
guilt,When I told the driver at my workplace to lie and tell the boss that it was not me who was responsible for the delay. The boss was very annoyed and the driver was punished and a day's salary was taken away from him. ,anger,"[0.96579885, 0.64758134, 0.92556566, 0.91074854, 0.0067741415, 0.8593729, 0.69039327]",0.96579885
joy,When my wife gave birth to a baby boy - my only son to date. ,joy,"[0.17188823, 0.016114052, 0.9546538, 0.26646483, 0.989595, 0.0996309, 0.0613552]",0.989595
fear,When burglars with guns forced themselves into my house and ordered me to give them money or face death. ,anger,"[0.9803454, 0.93970424, 0.9302568, 0.9200545, 0.0039528497, 0.9256932, 0.81330913]",0.9803454
anger,When my colleague spat on my face after a quarrel. ,anger,"[0.9950759, 0.9782963, 0.842274, 0.21214256, 0.021689171, 0.9157254, 0.11796442]",0.9950759
sadness,When my elder brother died. ,sadness,"[0.8379871, 0.38887256, 0.98482805, 0.9305904, 0.023251252, 0.9933348, 0.6733871]",0.9933348
disgust,"When my friend, after a beer spree vomitted in my sitting room. ",sadness,"[0.88859767, 0.8193186, 0.8360204, 0.4308812, 0.022878602, 0.8972324, 0.44855124]",0.8972324
shame,When I was taken to the place where my uncle had defecated in his pants after having drunk beer. ,disgust,"[0.9457366, 0.977755, 0.9310714, 0.903216, 0.016024267, 0.96082056, 0.84657925]",0.977755
guilt,"When it was discovered that I had done the assignment at my work place, this caused a lot of embarrassment for me. ",shame,"[0.4764006, 0.89267045, 0.98178023, 0.97139263, 0.0019042759, 0.69093394, 0.99235195]",0.99235195
joy,When my brother gave me a watch. ,joy,"[0.13059156, 0.01509276, 0.88843286, 0.4516799, 0.9546835, 0.1303964, 0.089586765]",0.9546835
fear,Whhen the front tyre of the car burst. ,fear,"[0.8514209, 0.6841121, 0.9615883, 0.78347784, 0.00917935, 0.87759125, 0.6606575]",0.9615883
anger,When I was insulted by a fellow student. ,anger,"[0.9858914, 0.96375066, 0.79584825, 0.10052944, 0.002215189, 0.8229107, 0.1354555]",0.9858914
sadness,When the girl I loved turned me down. ,sadness,"[0.97431934, 0.8527978, 0.982634, 0.8849248, 0.0012708633, 0.9966018, 0.9277986]",0.9966018
disgust,When I found my girl in bed with another man. ,guilt,"[0.99457043, 0.9941474, 0.96387666, 0.9950808, 0.016065536, 0.9942058, 0.97951996]",0.9950808
shame,When I failed grade . ,sadness,"[0.93470156, 0.8728888, 0.98441744, 0.9782898, 0.0032410305, 0.9887778, 0.9814099]",0.9887778
guilt,When I was caught going out with another girl by my girlfriend. ,guilt,"[0.93486756, 0.8279945, 0.9851323, 0.9875975, 0.011004657, 0.9525032, 0.9760079]",0.9875975
joy,When I passed the first year and so I could come back for my second year. ,fear,"[0.19599837, 0.07598976, 0.93985885, 0.38652143, 0.93108606, 0.10764585, 0.07581993]",0.93985885
fear,"I was working at a certain place and everyday after work dad would come to pick me up. One day he did not come, it started getting very dark and I had no money on me and my home was very, very far away. ",sadness,"[0.95847744, 0.64782786, 0.9819177, 0.9378627, 0.044722788, 0.98521936, 0.79444194]",0.98521936
anger,"One day I had an appointment with my boyfriend which I had objected to in the begining, however he visited me and convinced me to come. The day of the appointment I had to wait for him for over an hour. ",fear,"[0.91298574, 0.4561795, 0.94338727, 0.855191, 0.17531618, 0.9070579, 0.64398223]",0.94338727
sadness,"When my grandmother passed away. We had been waiting for it as she had been sick for years, but when it happened I found it hard to accept. ",sadness,"[0.601413, 0.3049576, 0.97288436, 0.777501, 0.0044857603, 0.9975776, 0.33825836]",0.9975776
disgust,When my grandmother came to stay with us permanently as she is a very difficult person to stay with and when she started telling false stories about us to other people. ,anger,"[0.9859919, 0.9039236, 0.9709926, 0.9338556, 0.0050410763, 0.9058612, 0.626546]",0.9859919
shame,When I realized that I was pregnant. I thought about what my relatives and friends would think about me and I felt a lot of self pity. ,sadness,"[0.0063215345, 0.68039805, 0.99420905, 0.9927289, 0.00050899637, 0.9965838, 0.98528165]",0.9965838
guilt,"One day when I was working, I went out for dinner with friends without my parents knowledge and I only came home at hours. ",fear,"[0.7660757, 0.30585358, 0.87116516, 0.8421778, 0.4872975, 0.62185943, 0.7298224]",0.87116516
joy,I was very happy when I found out that I had passed with flying colours and that I had made it to the university. ,joy,"[0.0017261088, 0.00076072285, 0.7751187, 0.0049773436, 0.9990146, 0.00083692017, 0.00072431687]",0.9990146
fear,"Last night, I dreamt that things that looked like monsters were trying to kiss me. ",fear,"[0.8460818, 0.92644906, 0.995231, 0.8053533, 0.007809373, 0.8986455, 0.76085997]",0.995231
anger,One of my colleagues accused me of having stolen his iron and I was sure that I had done no such thing. ,anger,"[0.9510668, 0.4283543, 0.9112595, 0.83433753, 0.048471518, 0.6098236, 0.51173437]",0.9510668
sadness,The passing away of my mum. ,sadness,"[0.55599123, 0.12125621, 0.9674231, 0.7920678, 0.0028707434, 0.9941909, 0.26129976]",0.9941909
disgust,One of these people who sell meat in town used a knife to stab his friend and later carried on using the same knife to cut meat. ,anger,"[0.8661532, 0.45410943, 0.7074036, 0.3487633, 0.0036466315, 0.1114803, 0.14898722]",0.8661532
shame,About a dozen girls laughed at me and I was sure that there was nothing wrong with me. ,fear,"[0.9614649, 0.65849155, 0.9701001, 0.75016534, 0.019166991, 0.74771184, 0.95172197]",0.9701001
guilt,This is a kind of confession - my mum found me stealing meat from the pot. ,guilt,"[0.64602166, 0.74889314, 0.88963336, 0.9934674, 0.003093516, 0.29796657, 0.9861044]",0.9934674
joy,The first time I really fell in love with a girl. ,fear,"[0.036484577, 0.0018207722, 0.9428663, 0.44215795, 0.83905166, 0.87325335, 0.11934997]",0.9428663
fear,"The time I drove my uncle's car, without having asked for his permission. It was the first time that I was driving a car. ",anger,"[0.89773375, 0.294558, 0.7294863, 0.88541514, 0.8168894, 0.4989195, 0.6356284]",0.89773375
anger,When my kid brother broke my reading spectacles. ,fear,"[0.98423, 0.8929404, 0.9878192, 0.9870701, 0.06318707, 0.9792683, 0.9041299]",0.9878192
sadness,When my mum's brother passed away after having been involved in a car accident. He was bringing me a present as I had passed my form five exams with flying colours. ,sadness,"[0.60213685, 0.07886744, 0.8688091, 0.7695493, 0.82069296, 0.98925495, 0.18037206]",0.98925495
disgust,"When I, for the first time, failed a junior exam, i. e form . ",sadness,"[0.91951454, 0.8614563, 0.98441076, 0.89494693, 0.0028899244, 0.98488265, 0.898441]",0.98488265
shame,When my mum learnt that I had beaten up someone in a fight. ,guilt,"[0.9551695, 0.85457057, 0.9579306, 0.9827874, 0.12797818, 0.8418201, 0.8306874]",0.9827874
guilt,When I nearly got my fiancee pregnant. ,guilt,"[0.9125245, 0.47947216, 0.9848675, 0.9856968, 0.427972, 0.8542555, 0.8836153]",0.9856968
joy,"When my sister's first child came home, after one week in intensive care at the hospital. ",joy,"[0.6259569, 0.09035363, 0.95411384, 0.58358747, 0.97687143, 0.7542947, 0.16302328]",0.97687143
fear,"When I was at a boarding school at Lusaka, the Rhodesian soldiers came to bomb a house near our school and we saw the whole scene. ",fear,"[0.9325576, 0.8553083, 0.9698343, 0.8494141, 0.069810756, 0.9549219, 0.70968413]",0.9698343
anger,A very close friend of mine was refused entrance to the medical school. Her grades were very good and she should not have been left out. Biased judgment ! ,anger,"[0.97161394, 0.89864695, 0.86809945, 0.6917448, 0.0005985758, 0.93856597, 0.74705106]",0.97161394
sadness,My sister lost one of her twin sons (my first nephews) and then the older one died a week later. ,sadness,"[0.7333398, 0.30950788, 0.86279523, 0.8302467, 0.0069585186, 0.9938116, 0.27154163]",0.9938116
disgust,"When I went to report a stolen good at the police station, the woman-officer-in-charge was very rude and did not seem to have respect for anyone. ",anger,"[0.9827101, 0.95819616, 0.807664, 0.5017114, 0.005734225, 0.9216961, 0.50679487]",0.9827101
shame,"I insulted two of my friends because I thought that had been gossiping about me right under my nose, however I later found out that they were not doing so. ",anger,"[0.9883437, 0.79671556, 0.9790435, 0.84021616, 0.011877278, 0.31985125, 0.419775]",0.9883437
guilt,I failed to keep a promise and this had a serious effet on someone's problem. ,guilt,"[0.8009681, 0.44220415, 0.85381746, 0.9780673, 0.00026665683, 0.5787389, 0.562299]",0.9780673
joy,When I met my mother after not having seen her for three years. ,joy,"[0.67687094, 0.13398346, 0.94664645, 0.8486383, 0.960074, 0.8072703, 0.4554984]",0.960074
fear,When my neighbour's life was threatened by someone who was trying to break into his house. ,anger,"[0.9158382, 0.5246976, 0.8927665, 0.36856997, 0.0036590188, 0.912669, 0.16833583]",0.9158382
anger,When a boy who was drunk came into my room and misbehaved in the presence of my boyfriend. ,anger,"[0.98377997, 0.95041627, 0.844804, 0.56589365, 0.0050936383, 0.8584492, 0.32483685]",0.98377997
sadness,"My father resigned from work, and soon after this his elder brother died. The next day my granny died (my mother's mother). My dad remains the only living member of his family. ",sadness,"[0.6905213, 0.33483464, 0.8211927, 0.62015253, 0.035408597, 0.96932006, 0.33738965]",0.96932006
disgust,"When the committee, to which I belong, was accused of having squandered the money of the association. ",anger,"[0.95241743, 0.83982414, 0.94029504, 0.911842, 0.0045901863, 0.9287908, 0.8673849]",0.95241743
shame,When I went to the library three weeks after it had opened and found that everyone was busy. ,sadness,"[0.8253858, 0.43349466, 0.7735025, 0.6705129, 0.22378445, 0.8355135, 0.47464362]",0.8355135
guilt,When my friend was punished for something that I had done. ,guilt,"[0.9624522, 0.7149708, 0.8883175, 0.9697492, 0.0076625426, 0.968368, 0.72435224]",0.9697492
joy,"For my parents anniversary, we hosted a party and we were very happy. ",joy,"[0.0015190621, 0.0005934776, 0.8372897, 0.0059349164, 0.99877065, 0.0011087967, 0.0011901509]",0.99877065
fear,"One evening when my sisters, brothers and I were watching T. V my kid brother took a big mirror and reflected light on the french windows. I thought that these lights that we could see were coming from torches annd that it meant that there were thieves outside. ",fear,"[0.8686609, 0.41166613, 0.97262955, 0.73190683, 0.025217049, 0.728659, 0.47886935]",0.97262955
anger,Some people were sitting outside and saying things which were not really true. ,fear,"[0.8324233, 0.67321515, 0.9163451, 0.44590557, 0.05844932, 0.4646143, 0.57400846]",0.9163451
sadness,A break-up with someone I really liked. ,sadness,"[0.72383416, 0.004647053, 0.7864305, 0.85404366, 0.0030312801, 0.9966709, 0.39522526]",0.9966709
disgust,I came across a woman in town who was very drunk. She was swearing at everyone and carried on drinking even though she could hardly stand. ,anger,"[0.9884304, 0.66583544, 0.69701684, 0.08178245, 0.10877417, 0.32568908, 0.16855602]",0.9884304
shame,I was wearing a slit tight dress at a disco and it burst open. ,shame,"[0.932927, 0.8018597, 0.96070135, 0.92551565, 0.03820455, 0.9657656, 0.96776766]",0.96776766
guilt,I had stopped talking to a very close friend of mine. A week later he came over to try and make friends with me again and from the way he talked I felt that he was a very mean preson. ,anger,"[0.96444184, 0.84059983, 0.8655902, 0.3710027, 0.0029179524, 0.6983789, 0.16106963]",0.96444184
joy,When I accepted Jesus Christ as my personal saviour. ,fear,"[0.15390635, 0.00478183, 0.94084257, 0.23165196, 0.91772974, 0.07827507, 0.04705711]",0.94084257
fear,"When I witnessed a bus accident in which a bus, full of passengers, nearly overturned on the Lusaka-Kabwe road. ",sadness,"[0.8741593, 0.6546818, 0.82181007, 0.79846793, 0.004424165, 0.94538295, 0.3156261]",0.94538295
anger,When my sister came home late one day and thus disobeyed my parents. ,anger,"[0.98134387, 0.9074749, 0.9246879, 0.972335, 0.05618001, 0.9505975, 0.90200233]",0.98134387
sadness,When I heard the news of my grandfather's sudden death. ,sadness,"[0.7142179, 0.5824045, 0.95501214, 0.79912806, 0.0054432647, 0.9942948, 0.3228928]",0.9942948
disgust,When I failed the grade exams. ,sadness,"[0.9480141, 0.9352384, 0.98293024, 0.977012, 0.004233543, 0.9895874, 0.97218275]",0.9895874
shame,"When my younger sister, who was then years old, was pregnant. ",fear,"[0.7876485, 0.31635043, 0.9459357, 0.81409484, 0.7965722, 0.8972158, 0.45540076]",0.9459357
guilt,When I hurt my sisters for no reason at all. ,anger,"[0.97164863, 0.7309181, 0.90771466, 0.93909204, 0.0015508736, 0.5698534, 0.7049088]",0.97164863
joy,When I attended my cousin's st birthday. ,fear,"[0.44472706, 0.038316112, 0.9539344, 0.3566938, 0.9525015, 0.27813706, 0.19230726]",0.9539344
