labels,text,feels_emo,prob_feels_emo,prob_max
anger,"I was annoyed this particular day as it seemad that the odds were not in my favour. My grandfather added fuel to the fire, when I had an important appointment so I unleashed my anger on him. ",anger,"[0.9980716, 0.9850786, 0.8666595, 0.84861976, 0.00039551524, 0.1710112, 0.76992375]",0.9980716
sadness,"It was the time I went home for my holidays only to find that my sister had passed away. The news had been hidden from me, so that I could take my exams. ",sadness,"[0.95577097, 0.9016151, 0.9216253, 0.9713642, 0.004576809, 0.98496497, 0.97469157]",0.98496497
disgust,When I discovered that my mother had been involved in adultery. ,guilt,"[0.9847435, 0.9777779, 0.937608, 0.98959935, 0.004699806, 0.97951573, 0.98713183]",0.98959935
shame,"I was caught stealing food at my aunt's place. I had tried to hide the food I had taken from the pantry while my aunt was in the kitchen, however she went to the pantry and discovered the stolen package. ",fear,"[0.9213994, 0.8628317, 0.94571954, 0.9398875, 0.009385144, 0.76609147, 0.9279351]",0.94571954
guilt,Dad had just married his second wife (my step-mother) and I did not like her so I went to the wardrobe and set fire to her dresses. Eveyone suspected my brother and he had to bear the consequences. Nobody ever got to know that it was me who had done it. ,guilt,"[0.9633514, 0.83513576, 0.9352033, 0.9740658, 0.057572596, 0.79967976, 0.9721657]",0.9740658
joy,When I was accepted at UNZA. ,joy,"[0.048111305, 0.005431436, 0.38246968, 0.18315874, 0.7557987, 0.053021673, 0.009485023]",0.7557987
fear,When I heard a lion roar for the first time. ,fear,"[0.783733, 0.8261873, 0.98114944, 0.8319826, 0.29782614, 0.07160619, 0.8163666]",0.98114944
anger,"When a friend told me that my education had nothing to do with our discussion. This friend has failed the th grade, what made me angry was that I had not used my education to argue. ",anger,"[0.996985, 0.94281787, 0.8118274, 0.72348094, 0.00034114343, 0.085079946, 0.7133931]",0.996985
sadness,When my beloved grandfather died. ,sadness,"[0.97245514, 0.65505844, 0.9153805, 0.9908494, 0.017348688, 0.99579924, 0.9758656]",0.99579924
disgust,I was disgusted at the university wanting some of us to travel from our homes to the lectures here every day. The way the whole thing was handled disgusted me. ,disgust,"[0.9949661, 0.99841535, 0.8693111, 0.9774203, 0.0009106381, 0.9650645, 0.9896374]",0.99841535
shame,"When I was leaving home I decided to leave without saying good-bye to my young brother. My brother saw me and said, "" Will you not say good-bye to me? "" He is only / years old. ",fear,"[0.93093264, 0.75869125, 0.9570966, 0.9556233, 0.007919, 0.9429137, 0.9472191]",0.9570966
guilt,When I cheated my father about the book allowance at university. He discovered that we were given K per year for books. ,guilt,"[0.951038, 0.6143244, 0.8910832, 0.96254605, 0.013002762, 0.743396, 0.909724]",0.96254605
joy,I experienced joy when I got the results - I had made it to the second year. ,joy,"[0.00028833913, 0.00021212711, 0.3419114, 0.0017317052, 0.9971275, 0.00031050658, 0.001829252]",0.9971275
fear,"When I was going home, I saw somathing which looked like a snake on the road but later I found out that it was only a stick. ",fear,"[0.8759891, 0.8545994, 0.9188972, 0.7340168, 0.026185397, 0.8547781, 0.8407415]",0.9188972
anger,"This happened recently, I was in the dining hall and one of my friends with whom I was eating called me a fool. ",shame,"[0.9344371, 0.86591065, 0.93111813, 0.86259663, 0.004953739, 0.908262, 0.9451942]",0.9451942
sadness,I experienced this when my maternal grandmother passed away. She was the last of my grand parents to pass away. ,sadness,"[0.84962237, 0.70747346, 0.82965904, 0.7788495, 0.068070345, 0.98634976, 0.7085644]",0.98634976
disgust,"This happened when I could not get into the school I had initially wanted, and ended up doing something I had never thought I would do. ",guilt,"[0.8965859, 0.6686054, 0.6790289, 0.9751006, 0.022264078, 0.90999216, 0.9675945]",0.9751006
shame,I insulted the girl to whom I had proposed when she turned me down. ,anger,"[0.9824508, 0.95791113, 0.93575513, 0.95114464, 0.0067305714, 0.6723056, 0.89033633]",0.9824508
guilt,"My mother had sent me to buy a few things. The change I brought back was not right as I had given away some money to a friend thinking that she would not notice it. However, my mother told me that the change was not correct. ",guilt,"[0.7541033, 0.7050341, 0.80663246, 0.94478893, 0.0512454, 0.78627473, 0.92457277]",0.94478893
joy,When my first child was born. ,guilt,"[0.28461185, 0.18845488, 0.68485624, 0.9180055, 0.7328589, 0.6319663, 0.81891143]",0.9180055
fear,I was walking through a thick forest and there was a big snake at a distance of about four metres. ,fear,"[0.90798485, 0.90516174, 0.99006593, 0.9104047, 0.010960197, 0.8897311, 0.9416963]",0.99006593
anger,When my daughter began staying away from classes - at the age of nine only. ,fear,"[0.9490329, 0.9351468, 0.9918257, 0.96613866, 0.026918972, 0.9687733, 0.9677999]",0.9918257
sadness,"When my wife died in hospital, she was pregnant and had undergone an operation. ",sadness,"[0.96503896, 0.9336504, 0.92480814, 0.9782745, 0.015664222, 0.98598295, 0.96194273]",0.98598295
disgust,When my best friend started getting involved in my private affairs. ,fear,"[0.95522237, 0.8505763, 0.9586951, 0.93573326, 0.0031640308, 0.8870531, 0.8904945]",0.9586951
shame,I was very drunk at a certain wedding party and I got involved in a fight. ,anger,"[0.9859141, 0.89229405, 0.87596, 0.9758744, 0.0076478887, 0.7169159, 0.96805847]",0.9859141
guilt,I send a word to my boss through my servant telling him that I would not report for work as I was not feeling well and that the doctor had refused to give me sick leave. My intention was actually to go out of Lusaka for a week-end. I left the same day and the following morning my boss found me in Mongu. I felt guilty when asked to explain things on my return. ,guilt,"[0.5976783, 0.59465414, 0.94648355, 0.99772245, 0.006290442, 0.86422193, 0.9887749]",0.99772245
joy,I received a letter of acceptance from UNZA. ,joy,"[0.007970293, 0.00436098, 0.25606698, 0.043998066, 0.56924313, 0.029553484, 0.0088475095]",0.56924313
fear,We were driving at night and I realized that a car was following us. ,fear,"[0.9391959, 0.8681716, 0.99226236, 0.9603502, 0.01634044, 0.90117496, 0.95075625]",0.99226236
anger,I reachad home to find that my baby had not been bathed and fed. ,shame,"[0.9758518, 0.9602596, 0.950926, 0.983511, 0.0029444082, 0.98103094, 0.98369455]",0.98369455
sadness,"I saw a dead child which was not covered, it had been knocked down by a car. ",sadness,"[0.88111115, 0.87192243, 0.90452856, 0.77023906, 0.004585816, 0.94986564, 0.8611883]",0.94986564
disgust,I saw a friend's husband with another woman. ,anger,"[0.83138686, 0.70431805, 0.59394556, 0.62160975, 0.036328577, 0.7528527, 0.5813902]",0.83138686
shame,I scolded my sister without waiting for her explanation. ,anger,"[0.9972785, 0.9682205, 0.95591193, 0.95814925, 0.0033564826, 0.7347078, 0.95312095]",0.9972785
guilt,I accused my husband of being late deliberately when he came to pick me up from work. ,anger,"[0.99515474, 0.9333797, 0.9623518, 0.9707229, 0.010201132, 0.88280064, 0.9215641]",0.99515474
joy,When I was appointed by the Ministry of health to join the teaching staff of one of the medical colleges. ,fear,"[0.12719376, 0.020021055, 0.77027375, 0.47526637, 0.44562298, 0.23153763, 0.17941175]",0.77027375
fear,"When I took blood from a patient for alcohol estimation and urine for some other examination, he told me that something bad would happen to me as he would play magic on me. ",fear,"[0.8477046, 0.57308984, 0.9957058, 0.67943996, 0.0034395563, 0.50099176, 0.82707]",0.9957058
anger,When the dean of UNZA asked me to vacate a big flat I was occupying and take up a smaller one as I was becoming a full time student at UNZA. ,guilt,"[0.76150674, 0.46119836, 0.8699246, 0.879106, 0.02482006, 0.7013527, 0.8356737]",0.879106
sadness,When my close friend was involved in an accident and passed away instantly. He had gone to buy a new car and had asked me to wait at his home so that I could see his new car. ,sadness,"[0.8982795, 0.7572088, 0.8397511, 0.91795886, 0.0061993445, 0.98436224, 0.86896884]",0.98436224
disgust,When I was told that the brother who was staying with me would not go to the training school that year but only the year after. ,fear,"[0.9357396, 0.8172037, 0.95899165, 0.94665647, 0.008869231, 0.9429444, 0.94586945]",0.95899165
shame,"A patient, to whom I had given a powerful medicine, shouted at me in front of many people. I realized that he did so because he was very ill. ",anger,"[0.9935568, 0.8331302, 0.94420785, 0.8939676, 0.002094577, 0.5914035, 0.29310328]",0.9935568
guilt,When I broke up my relationship with my former girlfriend as she would ask me irrelevant quetions about my past. ,fear,"[0.898135, 0.8062919, 0.96251315, 0.90178627, 0.009456573, 0.8159923, 0.89623785]",0.96251315
joy,When I received my promotion letter. ,joy,"[0.07382968, 0.008405709, 0.17946598, 0.07844397, 0.67367995, 0.018012708, 0.011134203]",0.67367995
fear,"I was sleeping when I heard the neighbours screaming, I peeped through the window and saw a thief trying to enter my neighbour's house. ",fear,"[0.932957, 0.93878174, 0.99338466, 0.9676624, 0.006120423, 0.93297267, 0.9760744]",0.99338466
anger,"I was annoyed when a person higher up asked me why a particular job was not done, it was not my job to do it. ",anger,"[0.99722433, 0.89393866, 0.52858794, 0.73039323, 0.00020563375, 0.01231206, 0.75782067]",0.99722433
sadness,"My brother came to tell me about some problems we had in the family. I felt sad because I thought that if my mother had not gone away when this brother was younger, things would have been different. ",guilt,"[0.009268092, 0.119154125, 0.8067146, 0.997366, 0.0002541152, 0.9969695, 0.98901004]",0.997366
disgust,"I was in a train when a woman started talking loudly and attracting everybody's attention. The worst thing was that she was discussing something, about which she knew nothing, with another person. ",disgust,"[0.95712006, 0.9633198, 0.50913376, 0.91150296, 0.0077372584, 0.6862918, 0.9328944]",0.9633198
shame,After a jogging session I had severe abdominal cramps and this lead to my wanting to empty my bladder. My friends gathered around me and two of them had to help me to the toilet. I was ashamed at having to go to the toilet in the presence of my friends. ,shame,"[0.78470886, 0.9904405, 0.96308887, 0.9961398, 0.0032239214, 0.9251045, 0.99848336]",0.99848336
guilt,"A certain woman had asked me to make something for her and I kept putting it off. When I finally made it, I did not see her for days only to be told one day that she had collapsed and died. I felt quite guilty as she had jokingly said that I might not do what she had requested me to do. ",guilt,"[0.5366777, 0.6997647, 0.7479325, 0.99625754, 0.004391117, 0.97989595, 0.99367476]",0.99625754
joy,When I was accepted for my third year (G-) at my former secondary school. ,joy,"[0.2691496, 0.02080238, 0.6671583, 0.57794684, 0.7062752, 0.3751884, 0.07265955]",0.7062752
fear,I had gone for a medical check-up at the U. T. H and failed to make it back on time for the C practical sessions at hours last academic year. ,fear,"[0.9178388, 0.75278956, 0.9663458, 0.95693773, 0.010842346, 0.9426148, 0.9047565]",0.9663458
anger,When I was mistreated by my step-mother. ,shame,"[0.9896506, 0.98399365, 0.95734245, 0.98968387, 0.00097048865, 0.98239154, 0.99223846]",0.99223846
sadness,When my aunt passed away in early . ,sadness,"[0.9428661, 0.90813774, 0.93574554, 0.98383397, 0.025076369, 0.9899026, 0.97017485]",0.9899026
disgust,When I failed to secure employment after my form in Lusaka despite my excellent certificate. ,sadness,"[0.9496275, 0.81407166, 0.92053294, 0.9373995, 0.0034191308, 0.9526576, 0.9137523]",0.9526576
shame,When I failed my grade exam at the first attempt in . My father and the entire family thought that I was finished in life. I really felt like hiding. ,shame,"[0.9304102, 0.9705034, 0.99331737, 0.9962889, 0.002651218, 0.9686385, 0.9963238]",0.9963238
guilt,When I beat up a first year student at my secondary school in my capacity as the deputy head boy. He had woken up late in the morning for manual work. ,anger,"[0.96031183, 0.74707174, 0.8975202, 0.68468124, 0.004876082, 0.121841915, 0.5658724]",0.96031183
joy,When I heard that someone who is very close to me did very well in the exams despite having fooled around a lot. ,guilt,"[0.07491534, 0.018729484, 0.16537473, 0.23380938, 0.08196357, 0.019659208, 0.09004913]",0.23380938
fear,When a drunkard barged into a room where my friend and I had run in order to get away from him. We were all alone and all I could see was this hand coming towards me. ,anger,"[0.9558166, 0.93315446, 0.8236521, 0.8611367, 0.019750532, 0.694588, 0.8820492]",0.9558166
anger,When a friend and me played a joke on our boyfriends. Her boyfriend came up and accused me of having planned the whole thing and said that I did not deserve my boyfriend. He embarassed me in front of a crowd. ,shame,"[0.96502775, 0.97275466, 0.87433666, 0.9558507, 0.021732893, 0.6959243, 0.99291164]",0.99291164
sadness,When my family and I heard of the death of my grandfather. We had seen him a few weeks earlier and it seemed that he had just been waiting to see us. ,sadness,"[0.9222547, 0.8846955, 0.87610316, 0.9708609, 0.0053408793, 0.9889142, 0.9613495]",0.9889142
disgust,When a boy put a handful of cooked potatoes down my dress and there was no water to clean up. ,anger,"[0.97350997, 0.9568042, 0.90201384, 0.93943185, 0.0076672602, 0.92999953, 0.97121274]",0.97350997
shame,When a soppy poem that I had written to a boy was found and every one read it and started teasing me about it. ,sadness,"[0.94668406, 0.83564335, 0.9293847, 0.96736866, 0.0021957804, 0.9820917, 0.97133756]",0.9820917
guilt,When my boyfriend asked me to go out with him and I refused because I wanted to go out with another guy. I did go out and my boyfriend found out. ,fear,"[0.58693266, 0.22585711, 0.91237265, 0.5728283, 0.008570198, 0.24985428, 0.52162075]",0.91237265
joy,"After a long time (of no communication with him, physical illness and worry) my lover came to see me, when I least expected to see him. ",fear,"[0.06657843, 0.016856954, 0.9552996, 0.78275084, 0.03963645, 0.1767949, 0.20960589]",0.9552996
fear,Birds had made nests in our thatched roof and they were flying and flapping their wings in the bedroom at night. It was very dark and I could not even see my nose. I did not know that it was the birds till my mother told me so. ,fear,"[0.7844106, 0.85301715, 0.95995, 0.8993757, 0.059282113, 0.80407673, 0.870577]",0.95995
