labels,text,feels_emo,prob_feels_emo,prob_max
anger,Came back from surfing to find car broken into and gear and money stolen. ,anger,"[0.934207, 0.85877055, 0.7947094, 0.84578675, 0.00020514046, 0.9171157, 0.84088176]",0.934207
sadness,Caused a family disturbance. ,anger,"[0.9011476, 0.6803272, 0.8109528, 0.8774037, 0.00016721705, 0.65414554, 0.7492424]",0.9011476
disgust,Friends calling me fat - pear shaped in front of a nice girl. ,anger,"[0.97893405, 0.8912933, 0.92667776, 0.88733935, 0.00087631197, 0.9472793, 0.9511424]",0.97893405
shame,When I considered writing a load of crap for this emotion. ,sadness,"[0.9051126, 0.8137279, 0.9373694, 0.8326994, 0.26666707, 0.955126, 0.8757441]",0.955126
guilt,Beating my brother up. ,anger,"[0.98504156, 0.9045708, 0.8472939, 0.87038237, 0.007091165, 0.8319742, 0.83598524]",0.98504156
joy,"I was ""best man"" at my brother's wedding a year ago. ",fear,"[0.522854, 0.25881997, 0.8946034, 0.49733284, 0.4790231, 0.5699961, 0.17435898]",0.8946034
fear,Mugged while on holiday in the U. S. A. ,sadness,"[0.8969877, 0.8193925, 0.908034, 0.762452, 0.0016693169, 0.9261734, 0.8843832]",0.9261734
anger,"I am one of four directors of a company. We inherited land held by our family - ours is the th generation. A ""democratic"" decision was made to stap-bank an area of mangroves. ",fear,"[0.46624172, 0.2632891, 0.71424127, 0.4001946, 0.11063676, 0.35864234, 0.13891494]",0.71424127
sadness,Social situation - at the pub - a close friend of years told the group around us of advances I had made. ,fear,"[0.8269181, 0.5946459, 0.9399341, 0.8192032, 0.0028542152, 0.7325457, 0.7103911]",0.9399341
disgust,A drunk walked out in front of a car at night. Both lower legs were broken. His shoe was thrown about yards after the accident. ,anger,"[0.6768569, 0.63924825, 0.5947019, 0.6021363, 0.011592465, 0.6682099, 0.5930661]",0.6768569
shame,"My father died years ago, months after my mother died. I feld my sister was responsible for his death, in that she ""hadn't loved him"". I felt ashamed for myself, and for my family. ",shame,"[0.9771423, 0.98408175, 0.9034271, 0.9930165, 0.0010983595, 0.9756857, 0.996861]",0.996861
guilt,My grandmother wanted me to help her. I was driving a tractor pulling a dead branch off a tree. I told her she didn't respect me. ,anger,"[0.8998241, 0.39839518, 0.8884917, 0.7748825, 0.062300045, 0.7732859, 0.58336234]",0.8998241
joy,Hearing my girlfriend accept my offer of marriage. ,joy,"[0.24434204, 0.21462514, 0.8067599, 0.594251, 0.924505, 0.59419733, 0.19939986]",0.924505
fear,Canoeing across harbour in winds - knots and rising seas. ,fear,"[0.6432636, 0.5758928, 0.9413044, 0.3924101, 0.0043621566, 0.4588621, 0.30399647]",0.9413044
anger,Brother continually interupting while I was talking on the telephone. ,anger,"[0.9437901, 0.77958304, 0.9151924, 0.7424582, 0.0014254777, 0.7984382, 0.5474221]",0.9437901
sadness,Hearing of the death of a friend who had been skiing. ,sadness,"[0.76446414, 0.7134417, 0.8776634, 0.73376006, 0.00027967556, 0.9890777, 0.51522774]",0.9890777
disgust,Flicking through a magazine showing pictures of homosexual men committing various acts. ,fear,"[0.73560625, 0.8903496, 0.9672258, 0.5149241, 0.0012286461, 0.53610927, 0.6066016]",0.9672258
shame,Being caught by parents in a compromising situation with girlfriend. ,fear,"[0.80664694, 0.75679445, 0.9866529, 0.853209, 0.00022992199, 0.8349649, 0.81195223]",0.9866529
guilt,Describing to mother how a hole in the wall had appeared while I was babysitting. ,fear,"[0.79950684, 0.69063556, 0.9792398, 0.63650405, 0.0020558783, 0.7015249, 0.55735457]",0.9792398
joy,When I found out I had passed all of my university exams. ,joy,"[0.3110682, 0.18696648, 0.7419036, 0.26259795, 0.83954704, 0.55175835, 0.058991518]",0.83954704
fear,Almost crashing into the back of a car while driving along the motorway on my motorcycle. ,anger,"[0.9225771, 0.77215636, 0.88158184, 0.89761645, 0.0010514151, 0.8780875, 0.85208803]",0.9225771
anger,When my girlfriend of two years told me it was all over. ,sadness,"[0.89879316, 0.7248533, 0.8107685, 0.74339634, 0.016021779, 0.9838297, 0.57942516]",0.9838297
sadness,"A person I really like left for overseas for a few months, I had hoped to go out with her soon. ",sadness,"[0.6093127, 0.26729274, 0.58616465, 0.58927566, 0.0034877702, 0.96337235, 0.35056004]",0.96337235
disgust,"I deliberately avoided a person who I wanted to hurt, and who wanted to talk to me. ",fear,"[0.4788538, 0.26437384, 0.7775662, 0.43386468, 0.00019176838, 0.18177368, 0.20201032]",0.7775662
shame,I passed on some gossip that was untrue and cause two friends to have a fight who were already experiencing difficulties with each other. ,guilt,"[0.85618365, 0.69832283, 0.78199315, 0.94258183, 0.00019643178, 0.6865755, 0.8553171]",0.94258183
guilt,Missing lectures and avoiding university work for no reason when it had to be done. ,fear,"[0.8348967, 0.7996792, 0.8752545, 0.7326353, 0.0004298734, 0.5524441, 0.6817967]",0.8752545
joy,When I received my U. E. accredited as I was totally unexpecting it and I was so happy. ,joy,"[0.0023266065, 0.00023213639, 0.29603907, 0.009134382, 0.9853694, 0.003023024, 0.000590794]",0.9853694
fear,"I went to see a movie and I went with a friend, it was really frightening and it made me stop and think about the world around me and what it is really like out there. I was frightened all that night. ",fear,"[0.6924963, 0.6965455, 0.9932728, 0.6085309, 0.0010454003, 0.85638183, 0.47147942]",0.9932728
anger,"When my flatmate put me down because she ""thought"" she was better than me, or she felt she was. ",anger,"[0.9378175, 0.74520797, 0.85230404, 0.7088235, 0.00045081595, 0.89735293, 0.4961243]",0.9378175
sadness,When a very close friend of mine went into hospital for a major operation and I couldn't see her for a while as I was not a relative she had no relatives in N. Z. ,sadness,"[0.84418184, 0.60371834, 0.9132741, 0.8003619, 0.033509687, 0.91505444, 0.60095114]",0.91505444
disgust,One of my very good friends came to me for advice as her boyfriend had been hitting her and beating her quite harmfully. ,fear,"[0.6885429, 0.55377555, 0.9147974, 0.43389136, 0.0045649153, 0.5995038, 0.26683474]",0.9147974
shame,When I let my girlfriend use my essay to help her to write hers and the tutor found them alike. ,anger,"[0.7626004, 0.44264936, 0.73296255, 0.73889315, 0.24008623, 0.37345162, 0.40220648]",0.7626004
guilt,When I had to lie to my boyfriend so that he wouldn't suspect I'd bought him a xmas present as expensive as I had. ,fear,"[0.7772824, 0.5249159, 0.92499065, 0.9005795, 0.031985767, 0.84370816, 0.8376977]",0.92499065
joy,"I received an assignment back, and got an A+ grading. ",joy,"[0.123319045, 0.021056695, 0.5677853, 0.14320791, 0.73293334, 0.28106633, 0.01224695]",0.73293334
fear,"I was walking home one night (after getting a bus to my town) when I was confronted by a group of males (about ), they would not let me pass - they made comments etc. - I crossed the road and hurried home. ",fear,"[0.95930487, 0.82609653, 0.97885543, 0.7423564, 0.024170147, 0.77346843, 0.76938653]",0.97885543
anger,"I lent a text-book to a person I did not know very well, they lost the text-book and gave me no compensation. ",anger,"[0.88920426, 0.83156, 0.68439996, 0.87171614, 0.0025880337, 0.8041129, 0.85026336]",0.88920426
sadness,At the beginning of the year I moved to a new city - I felt sad as I had to leave many friends and family members behind. ,sadness,"[0.058874056, 0.25884438, 0.85024226, 0.77961147, 0.00019848415, 0.9959473, 0.5267717]",0.9959473
disgust,I read a newspaper article about dogs being stolen in order to use them for fighting purposes. ,disgust,"[0.93224883, 0.9416229, 0.9019923, 0.72526735, 0.0009657237, 0.8348745, 0.6350748]",0.9416229
shame,I was amongst a group of people talking about how the Maori people were stirrers and causing trouble in our country. I felt shame to be a pakeha when other pakehas had such narrow conservative views. ,shame,"[0.9289169, 0.9852712, 0.8941912, 0.97430724, 0.00084851234, 0.98854685, 0.9972421]",0.9972421
guilt,I took my father's car to church one Sunday (I told them that's where I was going ) I decided instead to go for a drive to the beach - on the way I got a puncture. ,fear,"[0.77494, 0.6456452, 0.8845002, 0.86135536, 0.014947759, 0.780611, 0.7199614]",0.8845002
joy,Getting University Entrance accredited and arriving home from boarding school on accrediting leave. ,fear,"[0.21893963, 0.13992, 0.74039894, 0.30681056, 0.49262762, 0.30091938, 0.14288142]",0.74039894
fear,Thinking that I had been seen smoking at school by a teacher - waiting to be summoned to the headmaster's office. ,fear,"[0.8833643, 0.6528459, 0.985954, 0.9701993, 0.000332396, 0.7906148, 0.9393504]",0.985954
anger,When my mother rejected my boyfriend and made unfair judgements on him. ,anger,"[0.98519784, 0.903258, 0.93686765, 0.9317972, 0.0022424115, 0.9755459, 0.9173429]",0.98519784
sadness,At my grandfather's funeral - My grandparents virtually raised me as my mother was a solo-parent and had to work. ,sadness,"[0.71598125, 0.55199796, 0.8955351, 0.6279677, 0.24310844, 0.9520336, 0.4533377]",0.9520336
disgust,Watching a TV documentary on seal clubbing. ,fear,"[0.4755155, 0.7215166, 0.9045157, 0.3783509, 0.014174885, 0.28449762, 0.31388733]",0.9045157
shame,I ate very fattening food in front of my boyfriend who would like me to lose weight. I am supposedly pursuing a modelling career but first I must lose weight. I had been trying to diet. ,anger,"[0.8988628, 0.8177856, 0.7985166, 0.8743895, 0.0032741663, 0.8267368, 0.7725064]",0.8988628
guilt,"I let my pet budgie loose to fly around my room one afternoon. A few hours afterwards I found he was still free, went in and out of my room leaving the door open. My cat got in and killed my budgie - this happened to budgies. ",sadness,"[0.8724313, 0.70417833, 0.80828077, 0.85347885, 0.0039600087, 0.95209473, 0.595514]",0.95209473
joy,The birth of my first child. ,joy,"[0.2252521, 0.08042236, 0.5910824, 0.38065445, 0.7669237, 0.43264103, 0.08735321]",0.7669237
fear,A large german shepherd dog ran and barked at me (he didn't bite fortunately). ,fear,"[0.92683834, 0.47916695, 0.9782904, 0.3590612, 0.016276468, 0.6325814, 0.26853117]",0.9782904
anger,Most recently when the chairman at the New Zeeland Rugby Union announced that the All Blacks' would accept the invitation of South Africa to play rugby in that country. ,anger,"[0.8705903, 0.80119944, 0.7916297, 0.5181407, 0.4899532, 0.73556006, 0.49751535]",0.8705903
sadness,When I was told a friend's baby had been born with only partial sight. This was her first child and she was not young (the mother that is). ,fear,"[0.74579775, 0.73592514, 0.8935473, 0.5628411, 0.14189348, 0.88919795, 0.5231285]",0.8935473
disgust,When I first saw the state of a cafeteria in the grounds of the university. Due to students own lack of concern for the environment in which they eat and drink. Rubbish and spilled tea and coffee left everywhere. ,disgust,"[0.8781199, 0.93195075, 0.5142037, 0.44725606, 0.0105371475, 0.8597603, 0.5648311]",0.93195075
shame,"When I as a Pakeha (white) new Zealander, was just as racially prejudiced as other people whom I had condemned. ",anger,"[0.81222904, 0.6602526, 0.7712898, 0.77133334, 0.00067511544, 0.64043635, 0.5905169]",0.81222904
guilt,When my husband discovered I was having an affair with another man. ,fear,"[0.8872822, 0.8153713, 0.9188547, 0.9106852, 0.002365416, 0.7933939, 0.8698561]",0.9188547
joy,"I was biking with my boyfriend, the sun shining after a long period of bad beather, afterwards we spent the evening and night together. ",joy,"[0.1324221, 0.06395159, 0.7985845, 0.26987097, 0.9642166, 0.10509921, 0.045368243]",0.9642166
fear,"I was hitchhiking and was picked up by a stranger he drove into the woods and wanted to make love with me, I refused and escaped from the car. When walking in the wood and hearing the car I was afraid. ",fear,"[0.74856025, 0.708248, 0.9935774, 0.5686837, 0.0033769251, 0.68592876, 0.54087657]",0.9935774
anger,In a discussion the leader wanted to stop because she was of the opinion that we were not involved and she misjudged our reactions as negative. We however only posed several questions which she couldn't answer. ,fear,"[0.6749088, 0.44684222, 0.94650686, 0.7173936, 0.00674064, 0.5789403, 0.3412553]",0.94650686
sadness,When my grandmother died. She stayed with us until I had the age of . When she died I was and I remember the moment after the funeral I sat on the table and cried. ,sadness,"[0.572157, 0.5498415, 0.93787414, 0.7098334, 0.006564334, 0.9859676, 0.4725469]",0.9859676
disgust,When I heard about the disaster in Bophal (India). ,sadness,"[0.84308964, 0.7670517, 0.9555262, 0.6513699, 0.00030412173, 0.9832013, 0.35883376]",0.9832013
shame,"Once in a public ladies room, I opened the door of a cubicle that was taken, although it was not locked. ",fear,"[0.66761637, 0.6648674, 0.8948393, 0.76042306, 0.023206566, 0.47985536, 0.5192128]",0.8948393
guilt,"In a playground I was playing at the seesaw with a little niece. I wanted to stop but nobody came to help me. When I got off, all alone the seesaw fell down with a big smash. My niece got hurt above her eye. Now there is a scar. ",anger,"[0.9380536, 0.7286189, 0.92830193, 0.9079217, 0.022980904, 0.9146726, 0.722581]",0.9380536
joy,When passing the final examinations for social worker. ,fear,"[0.03238507, 0.039961096, 0.5942144, 0.07537215, 0.58420104, 0.2201509, 0.010913765]",0.5942144
fear,"Sleeping alone in a tent, while hearing several noises such as rustling etc, I am afraid that there are people who are up to no good. ",fear,"[0.8052184, 0.7610975, 0.9978738, 0.77152574, 0.00022084248, 0.7844086, 0.68563324]",0.9978738
anger,"A man kept a seat taken by putting his coat on it after a while the chair was still empty, I asked him if I could use the chair, he didn't agree for the chair was for his coat. ",fear,"[0.6486253, 0.5195441, 0.92689013, 0.57794154, 0.0083834175, 0.5937271, 0.4743722]",0.92689013
sadness,When the relationship with my girlfriend broke up. ,sadness,"[0.8193432, 0.6035834, 0.9145662, 0.7464647, 0.017851848, 0.9726739, 0.6105247]",0.9726739
disgust,A piece of work was marked as bad by the teachers I and some fellow students didn't agree with their vague criticism. I felt myself taken in by the teachers and felt disgust. ,disgust,"[0.9733942, 0.9977884, 0.76035166, 0.7158903, 0.00020568082, 0.8379658, 0.90479153]",0.9977884
