labels,text,feels_emo,prob_feels_emo,prob_max
surprise,that onside kick was crazy sec ,surprise,"[0.78606313, 0.47318864, 0.497633, 0.20872818, 0.13380463, 0.99118996]",0.99118996
surprise,"Fant Actress, Pantha Du Prince og The Field på vinyl på Platekompaniet. Veldig gledelig overraskelse! ",surprise,"[0.6665104, 0.7469115, 0.6869148, 0.43896317, 0.4869693, 0.9842466]",0.9842466
joy,Eagle madness tonight. Have to be there by . ,anger,"[0.9535992, 0.78368527, 0.9520091, 0.008403081, 0.24444401, 0.8653598]",0.9535992
fear,"as you go eat your turkey tomorrow, remember muslim terrorists eat turkey too. probably more often, because they don't eat pork. ",fear,"[0.8301247, 0.34676394, 0.9246414, 0.12727037, 0.57209396, 0.8738319]",0.9246414
joy,"Eating a massive chicken wrap, chips and cheesy sticks with  Mmm ",joy,"[0.042868633, 0.008493576, 0.5048359, 0.98354626, 0.06411189, 0.88846326]",0.98354626
joy, dont be sad ( but i gotta stay here. whole fam fam is comin for thanksgiving. sarcasm ,fear,"[0.17908727, 0.46086136, 0.9765612, 0.059011966, 0.8722452, 0.9032631]",0.9765612
surprise,"Mega tennisbal gekregen, met daarin chocolade letter en pen ) Sinterklaas ",surprise,"[0.5189722, 0.36735192, 0.84435606, 0.5742291, 0.64960784, 0.92071444]",0.92071444
joy,Best workout EVER dancing to christmas music with my little brother! ! ItsTheLittleThings ,joy,"[0.018404398, 0.0019193571, 0.3191567, 0.994493, 0.009815887, 0.99445665]",0.994493
surprise,"When the time is right, I want to b waiting at your car when u get off from a long days work with nothing but a coat and heels on. ",surprise,"[0.4181669, 0.062516145, 0.8768133, 0.13338378, 0.3105264, 0.8772734]",0.8772734
fear, ben moi c'est amazon et c'est des pub pour des accessoires bébé. . . ,surprise,"[0.72894645, 0.38632867, 0.9014753, 0.5410068, 0.65513307, 0.9716109]",0.9716109
anger,"Seriously? ? If Marcus had shouted a sob story he would have clearly won, but no a dignified talented act can't win. ",surprise,"[0.99195015, 0.9467821, 0.94112545, 0.009559856, 0.7350872, 0.9956488]",0.9956488
fear,"And the of the LORD fell on all the kingdoms of the lands that were around Judah, so that they did not make war against Jehoshaphat. ",surprise,"[0.7361747, 0.7501527, 0.8625554, 0.25350296, 0.758591, 0.8777636]",0.8777636
fear,"not, the end of the world isn't until next week. TeamAutoFollow ",fear,"[0.78731, 0.7225902, 0.9277619, 0.009520732, 0.8431342, 0.8627562]",0.9277619
surprise,I love getting the lights turned off on me when I'm still in the bathroom. . . . ,joy,"[0.14901824, 0.027752038, 0.97528195, 0.9876544, 0.021723265, 0.97863036]",0.9876544
sadness,from being stranger to friend and now from being friend to STRANGER! ! ,surprise,"[0.9959566, 0.9886341, 0.9292121, 0.013604252, 0.9620929, 0.99816304]",0.99816304
disgust,Why Mariah Carey has allowed Justin Bieber to defecate all over her perfectly good song is beyond me. ,disgust,"[0.99467105, 0.99612194, 0.88805515, 0.017857667, 0.9382707, 0.97207063]",0.99612194
joy,Shared is a double joy shared sorrow is half a sorrow. ~Swedish Proverb ,sadness,"[0.2348378, 0.08075239, 0.611737, 0.43829775, 0.8414673, 0.5995867]",0.8414673
joy," I love House of balloons, downloading Thursday so I can fall asleep listening to it on my ipod tonight. ",joy,"[0.05512803, 0.0018486496, 0.1788895, 0.9882068, 0.09854007, 0.88710505]",0.9882068
fear, SO TRUE! I ALWAYS FALL BACK OF THE WORST HAPPENING! ,anger,"[0.99638784, 0.99258065, 0.99189746, 0.053559832, 0.991784, 0.99625254]",0.99638784
fear,The greatest mistake you can make in life is to be continually fearing you will make one. Elbert Hubbard courage ,fear,"[0.111122295, 0.03588022, 0.99174917, 0.05680754, 0.021835228, 0.65934503]",0.99174917
surprise,Don't shit me nor shock me nomore. . I could careless bout yU amp yo feelins. . Ion give a fuck! ! ,anger,"[0.9904033, 0.966507, 0.97428334, 0.039151117, 0.7113307, 0.96031433]",0.9904033
joy,Getting through my work list on a saturday evening. . . and a hour week at Waitrose next week too. ,fear,"[0.48506543, 0.3371709, 0.78122586, 0.047067404, 0.3918642, 0.7809216]",0.78122586
fear,cities deserve to overcharge by $s for park cleanup amp bail for peaceful protests. the OT bill to protect amp serve is steep! ,anger,"[0.9970285, 0.98977613, 0.8748475, 0.036850605, 0.8490566, 0.9895251]",0.9970285
fear,and I'm gonna watch Smoldering Children. also my cat just jumped off the top of my fridge and I kind of wet myself. ahsfx ,surprise,"[0.9714087, 0.98387027, 0.9572671, 0.013829893, 0.97071576, 0.9865284]",0.9865284
sadness,I feel like a baby face without my nappy beard ,fear,"[0.057481702, 0.9927124, 0.99590176, 0.9593413, 0.98279923, 0.9926428]",0.99590176
fear,Aren't these fckin things supposed to be gone this time of year? SHOW YOURSELF SPIDER! ,anger,"[0.99781406, 0.9956345, 0.99219596, 0.015389194, 0.86581814, 0.97900736]",0.99781406
fear,"December st, people. The countdown to Santa's reign of terror begins. homeinvasion ",fear,"[0.77782893, 0.8907574, 0.975261, 0.008020678, 0.24195234, 0.68199414]",0.975261
joy,One large coffee and bout sugars. . This rain is not about to take my ,fear,"[0.7953285, 0.34727448, 0.9616001, 0.2963329, 0.73005086, 0.9447555]",0.9616001
joy, aaa good luck! Nothing says early Christmas present like a test. ,surprise,"[0.022754882, 0.06871925, 0.76225, 0.14057176, 0.04524873, 0.9709367]",0.9709367
joy,"went to sleep feeling like shit, woke up feeling like shit ",disgust,"[0.5537023, 0.99508977, 0.9691111, 0.00060286536, 0.9915398, 0.4396473]",0.99508977
sadness,"Le sigh. TwitPic, like most technology, is beyond me. But I want to show ma twitfriends ma ink. ",sadness,"[0.9756079, 0.9874505, 0.99489164, 0.001942989, 0.9980276, 0.9765186]",0.9980276
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",fear,"[0.24061613, 0.6764292, 0.988135, 0.03293846, 0.94889116, 0.78467387]",0.988135
joy,My littlest tripe slept through the night for the first time. She's celebrated by smearing shoe wax all over the sitting room. ,surprise,"[0.6927824, 0.93465835, 0.72026217, 0.1329447, 0.44704753, 0.9679966]",0.9679966
joy,done part of the part project after hours fml ,fear,"[0.67707336, 0.45963505, 0.8067991, 0.23877583, 0.6605883, 0.79298186]",0.8067991
joy,I got a parfait. I'm mad happy. ,joy,"[0.20094204, 0.0039422372, 0.015716998, 0.9982108, 0.0034153014, 0.9705523]",0.9982108
joy,Taking Nana Christmas Shopping. . . ,surprise,"[0.03261394, 0.046283334, 0.279566, 0.5400373, 0.58753455, 0.8812491]",0.8812491
joy,I will be spending this beautiful afternoon writing my college paper . ,joy,"[0.003235001, 0.004805767, 0.150325, 0.99685436, 0.003487409, 0.87085813]",0.99685436
sadness,I wanna pre-order Rapture but I dont have any money '(  mad obsessed ,anger,"[0.99814713, 0.58682513, 0.7934352, 0.003267678, 0.9188427, 0.9034827]",0.99814713
joy,Those who look to Him are radiant faces are never covered with shame. -Psalm ,joy,"[0.01694855, 0.009602633, 0.46351406, 0.9857035, 0.014821501, 0.45742506]",0.9857035
surprise,"PSA With bikes (amp other things), you get what you pay for. Cheap bikes are (amp always will be) shite. RevelationsFromTheTech ",disgust,"[0.5357878, 0.96311617, 0.8217708, 0.036083728, 0.5395448, 0.78251266]",0.96311617
fear,Boss quothere's some keys. Go drive my huge land rover. quot Me quotWUT? quot ,surprise,"[0.98210585, 0.9557068, 0.95594645, 0.016116079, 0.50364715, 0.99720985]",0.99720985
surprise,-___-. . . . my brother and father spoiled the surprise. lol I'm gonna call my grandmother and tell her we ain't coming. Lmbo ,disgust,"[0.9795964, 0.99001807, 0.96038616, 0.01603555, 0.8974841, 0.7440466]",0.99001807
joy,Having problems working my new work blackberry. . . Ah. And to top it off I have to input alllllll my contacts back into the phone. ,anger,"[0.9749485, 0.9012441, 0.8842351, 0.002200361, 0.95931906, 0.9106829]",0.9749485
disgust,"Okay BigBangTheory, you had a chance, but you just had to go and quote the Green Lantern oath incorrectly. Blackest, not darkest. ",surprise,"[0.9252943, 0.8492285, 0.92591393, 0.056196865, 0.5991631, 0.967821]",0.967821
fear,will get u to miss out on a lot of great things. You gotta become fearless to the enemy! ,fear,"[0.98323923, 0.6244383, 0.9852904, 0.009486748, 0.36447886, 0.94856864]",0.9852904
anger,I'm raging! so they expected me to actually STARVE all weekend? ! ? ! ? ! ? Ok kooooooool words will be had. . . . ,anger,"[0.9990976, 0.9845142, 0.9145126, 0.00064042467, 0.020244889, 0.99786985]",0.9990976
sadness,RIP Patrice O'Neal. so funny on  and on the charlie sheen roast. ,sadness,"[0.42840168, 0.10096459, 0.79305214, 0.016360173, 0.958098, 0.7704266]",0.958098
joy,That glorious moment when your turn signal matches the beat of the song on the radio ,joy,"[0.0028157064, 0.00053948036, 0.16101718, 0.9932492, 0.0009934794, 0.97187465]",0.9932492
anger,"you can't be a true coldplay fan if all you've heard is Mylo Xyloto! what about Rush of Blood to the Head? ! X amp Y, Viva La Vida ect! ? ",anger,"[0.9890056, 0.9604264, 0.9367833, 0.06926102, 0.653502, 0.9882371]",0.9890056
joy,"Fixed my previous tweet because his last name is Myers. Chris Myers, Republican, anti gay, rent boy loving, self hater. ",anger,"[0.98200065, 0.96149814, 0.90990394, 0.008438442, 0.45311233, 0.8308784]",0.98200065
joy,"Been studying for a total of about, oh idk, like hours today. Even more tomorrow prayer that it pays off ",surprise,"[0.14591382, 0.046845775, 0.6730314, 0.014523896, 0.29044676, 0.82674235]",0.82674235
surprise,How the bizarre and disjointed-looking parts came up so bloody well together in the end. SHOR IN THE CITY ,surprise,"[0.44650134, 0.2130172, 0.62670124, 0.28483996, 0.17602947, 0.9592268]",0.9592268
joy,Coding woes are solved now I guess I can code next week ,surprise,"[0.107214086, 0.11231176, 0.6137099, 0.1691562, 0.10215307, 0.980041]",0.980041
fear,"SheWomen share on of public speaking, Kathryn's grp fear people won't be interested, fear being centre of attn. ",fear,"[0.8216441, 0.60853034, 0.99897647, 0.0046987133, 0.5648192, 0.4829993]",0.99897647
fear,Only positive of this game was the factor commercial ,surprise,"[0.019769602, 0.008769487, 0.4648987, 0.521575, 0.026384192, 0.644602]",0.644602
sadness,I left my copy of Love Actually at school. . . ,fear,"[0.9730358, 0.8889554, 0.99042284, 0.021858398, 0.97373974, 0.96015126]",0.99042284
sadness,"Now that Shaq is retired, no active NBA player has dunked on Antoine Carr. ",surprise,"[0.812604, 0.6291688, 0.82760346, 0.17331713, 0.8440289, 0.9084193]",0.9084193
surprise," , slick do . and once again . . i have no time for you childishness . ",anger,"[0.99659747, 0.9947712, 0.8087095, 0.0063251024, 0.805998, 0.89117545]",0.99659747
joy,Ew. Have fun playing with ur pole at AM! Lol RT  Im so tiredd! am practice tomorrow. ,surprise,"[0.84777325, 0.95041674, 0.8100102, 0.050311785, 0.51260984, 0.9929789]",0.9929789
surprise,Apparently Phil is taking me out on the town tomorrow night in PGH. . to eat somewhere special? for once I haven't figured it out. ,surprise,"[0.24724634, 0.045387074, 0.5929318, 0.06739308, 0.33712554, 0.973328]",0.973328
sadness,I hate computers and research papers ,anger,"[0.9986343, 0.99862564, 0.99831957, 0.001496875, 0.9824822, 0.954691]",0.9986343
joy,"Only time I'm down is when I allow things, situations, people, etc to get me down. . . Cure won't allow it anymore ",fear,"[0.8373268, 0.8014673, 0.9858665, 0.0026382327, 0.9613104, 0.8786422]",0.9858665
fear,"quotA leader is a coach, not a judge. quot lean systemsthinking development HR ",surprise,"[0.33527613, 0.2541824, 0.613551, 0.16503777, 0.2381274, 0.797005]",0.797005
surprise,the best part is I don't think he knows that I know it's his birthday ,joy,"[0.021412183, 0.0027550887, 0.7944676, 0.99324316, 0.0077239303, 0.9716281]",0.99324316
surprise,Zo! ! Die Thomas heeft wel een hele andere stem dan je zou denken nadat je zijn foto gezien hebt ,surprise,"[0.96492684, 0.9525376, 0.96443087, 0.9049326, 0.8973378, 0.99482816]",0.99482816
joy,System Update Version . Just Upgraded my Workstation ] ! ! ! ! ! ! ! ! ,anger,"[0.9884694, 0.75682837, 0.81209105, 0.94150835, 0.37526083, 0.98842245]",0.9884694
sadness,I finished reading and now there is no more  books for me to read. . . . . . )' ,sadness,"[0.9878157, 0.9817692, 0.97009856, 0.008797447, 0.98969847, 0.98410267]",0.98969847
fear,The nuts and bolts of is easy The nuts need not bolt. god hp ga slaa alanon ,surprise,"[0.18611176, 0.12234061, 0.39469734, 0.3458562, 0.37314308, 0.7013785]",0.7013785
fear,Had alarm set for for some reason but I am up and buzzing. More thinking Krul will have a busy day today ,surprise,"[0.8389397, 0.5232833, 0.9140445, 0.96891296, 0.023693971, 0.9857997]",0.9857997
surprise,"Apparently, updates my Twitter for me with game activity. ",surprise,"[0.08539291, 0.051502086, 0.08381264, 0.3375993, 0.055744164, 0.8790213]",0.8790213
joy," same here, i really don't wanna go to school all week. oh amp science test thursday. ",sadness,"[0.990531, 0.9927059, 0.99213624, 0.020502001, 0.99583924, 0.9669067]",0.99583924
surprise,So apparently I'm having my birthday tomorrow. . . happybdaytome ,joy,"[0.005318641, 0.005023514, 0.052306183, 0.99887055, 0.0035460012, 0.946376]",0.99887055
joy,Can't wait to spend my lunchtime with Mrs Good tomorrow ,joy,"[0.031193588, 0.0040981676, 0.5159723, 0.99643576, 0.0077646533, 0.9233175]",0.99643576
joy,Wrapping gifts. Love wrapping gifts! ,joy,"[0.0025996668, 0.00063100556, 0.28365836, 0.99856806, 0.0028320958, 0.9565343]",0.99856806
sadness,I'm serious - I cry over  because I know that I'm probably never gonna meet him and if i do he's gonna forget me / ,sadness,"[0.10602628, 0.91847295, 0.9985607, 0.00046284555, 0.99857914, 0.84305364]",0.99857914
sadness,Ah fuck just missed my th tweet ( ,anger,"[0.9977552, 0.99637127, 0.9465409, 0.014537274, 0.99597555, 0.9938174]",0.9977552
sadness,One Saturday night a year is devoted to studying. . Tonight is that night. . DecemberGrad ,surprise,"[0.29865962, 0.0627549, 0.58886737, 0.13634644, 0.5261673, 0.68965507]",0.68965507
anger,This SA v Australia series is making me think that match fixing is back into SA cricket! ! ! ! ! ! ! ! ! ,anger,"[0.99884427, 0.9980381, 0.9946742, 0.00565666, 0.9725313, 0.9984952]",0.99884427
joy,"I love days of Christmas on ABC Family! All day Harry Potter event, the polar express, home alone, the grinch, the santa clause. . . ",joy,"[0.023656035, 0.003574235, 0.18463841, 0.9769082, 0.0075616594, 0.9148586]",0.9769082
joy,is what u truly r it take much mo energy u generate negativity than it does B naturally joyful ,surprise,"[0.7900449, 0.16251382, 0.877318, 0.8583966, 0.48315465, 0.9521057]",0.9521057
joy,comes not through possession or ownership but through a wise and loving heart. . . xoxo ,joy,"[0.004012827, 0.003620347, 0.58870685, 0.94147015, 0.020181185, 0.7985805]",0.94147015
surprise, I have to keep my mouth shut or ill give it away O ,fear,"[0.9593465, 0.97523683, 0.99816257, 0.010970018, 0.96302915, 0.9731671]",0.99816257
surprise,"No more liquor left amp lost my voice . . . neverwinning ! Oh weellll, good night ) ahahah atter again tmr fuckyes ",disgust,"[0.98238236, 0.9840337, 0.97185713, 0.022351038, 0.87390876, 0.97153455]",0.9840337
surprise,I saw breaking dawn yesterday. And it was pretty good actually ,joy,"[0.04537422, 0.0021571517, 0.5320329, 0.98791015, 0.016187934, 0.98713744]",0.98791015
surprise,"Nu al een uur aan het nadenken, mar nog steeds gééén idee ",fear,"[0.78002137, 0.90878993, 0.9324481, 0.445545, 0.88104486, 0.9177387]",0.9324481
disgust,"this movies disgusting why the fuck am I even watching it lmfao, how to eat fried worms ",disgust,"[0.99726796, 0.9987947, 0.9546472, 0.0038002692, 0.664476, 0.9840082]",0.9987947
anger,my cobalt is a cheap piece of plastic and i want to catch it on fire ,anger,"[0.998458, 0.99786276, 0.9959163, 0.007602383, 0.905342, 0.9552233]",0.998458
joy,o boy Ann on Glenn's show to promote Mitt. . sarc ,anger,"[0.9849282, 0.77317286, 0.87380207, 0.01875797, 0.13122892, 0.8645332]",0.9849282
fear,im scared of alot thing BUT GOT NO FEAR will get you KILLED NOTALKING ,fear,"[0.7228047, 0.79992753, 0.9980792, 0.0022574917, 0.5215846, 0.61239946]",0.9980792
joy, finally watching you performances from last night's PTL. Your faces are BEAT! You look GORGEOUS! And sound AMAZING! ,surprise,"[0.03654309, 0.0039593917, 0.5682475, 0.17852314, 0.018849446, 0.99553454]",0.99553454
fear,"So true! ! !  not afraid of tomorrow, for I have seen yesterday and I love today less. Thank you Rev Run ",surprise,"[0.09461083, 0.15074763, 0.83742464, 0.13985679, 0.4595533, 0.9953217]",0.9953217
