labels,text,emo_name,prob_emo_name,prob_max
sadness,I was told that a friend of mine was going to Mexico for good. ,sadness,"[0.5832036, 0.46245646, 0.72087663, 0.75637317, 0.35104996, 0.8385741, 0.49887]",0.8385741
disgust,Finding a hair in the soup. ,guilt,"[0.6240029, 0.63932705, 0.50689745, 0.71518683, 0.18727234, 0.5002485, 0.6723452]",0.71518683
shame,"I was at the University dining room, alone, and at a table next to mine thre were several professors. One of them asked me to join them. I refused but she insisted. All the others started looking at me and I had to move to their table. ",guilt,"[0.7985816, 0.48771656, 0.67099196, 0.8630328, 0.24936864, 0.73931473, 0.682835]",0.8630328
guilt,"I had promised to say goodbye to a person who was going on a trip, and I did not turn up. ",sadness,"[0.7932805, 0.8524706, 0.8224668, 0.9111729, 0.15914258, 0.967863, 0.9026781]",0.967863
joy,"I was on holidays, and I was going to meet a friend whom I had not seen for six months. Again I felt very happy. ",joy,"[0.002121598, 0.0063730786, 0.0041329823, 0.012984545, 0.99437124, 0.0006400055, 0.0026553366]",0.99437124
fear,"We were camping in the mountains, and a friend and I went for a walk. It was getting darker and darker and we were not sure of the right way back. ",fear,"[0.56442183, 0.52886504, 0.82602024, 0.6831324, 0.4648346, 0.69858223, 0.5155132]",0.82602024
anger,I sent a book to a friend of mine. The book meant a lot to me and he lost it. ,sadness,"[0.54459405, 0.3844002, 0.3586186, 0.90184504, 0.22864439, 0.93476725, 0.6269076]",0.93476725
sadness,To say goodbye to dear friends after the holidays. ,sadness,"[0.012513557, 0.029687552, 0.1113012, 0.3719919, 0.3661077, 0.9292195, 0.07799952]",0.9292195
disgust,"Ever since I have been a child, the sight of any kind of wound. ",sadness,"[0.8407655, 0.9797364, 0.9345745, 0.9597828, 0.011405311, 0.98784804, 0.95894027]",0.98784804
shame,"At the seaside, when a wave suddenly came and took off my bikini. ",sadness,"[0.55913997, 0.73802185, 0.659419, 0.88728255, 0.04885858, 0.92244655, 0.7506886]",0.92244655
guilt,"One night, I went out with some friends for dinner and I did not tell my parents that I would come back late. I thought of phoning but in the end I did not. When I arrived home, my parents were very worried. ",guilt,"[0.5310769, 0.4447344, 0.8103233, 0.87792486, 0.24606031, 0.780747, 0.84599113]",0.87792486
joy,"My sister in law was about to have a child, and there were some problems. They had to do a Caesarean. After a while, everything was all right. ",guilt,"[0.18676247, 0.36425626, 0.61162484, 0.76146764, 0.2464492, 0.5503068, 0.48172814]",0.76146764
fear,Waiting for my marks in a difficult subject. ,sadness,"[0.6488319, 0.27021047, 0.6239029, 0.8099894, 0.017762179, 0.89676213, 0.47911754]",0.89676213
anger,"I gave some personal information to a friend of mine, and he told it to some others who were implicated in the affair. ",guilt,"[0.70029336, 0.6588801, 0.47166985, 0.91945416, 0.22713369, 0.69424343, 0.8657797]",0.91945416
sadness,"The holidays come to an end, and the next day we had to go back to University and to the exams. ",sadness,"[0.098697536, 0.26490214, 0.37007675, 0.597343, 0.04983767, 0.6631838, 0.35292974]",0.6631838
disgust,There was a cat on the street. It had been run over and its head was open. We passed beside it. ,sadness,"[0.8523597, 0.8843841, 0.64821553, 0.6987545, 0.2767751, 0.97210926, 0.7649045]",0.97210926
shame,"At a meeting with over one hundred people, they decided who had to speak from the stand by drawing lots. ",shame,"[0.26172596, 0.44711867, 0.26390633, 0.5079916, 0.2626147, 0.22786587, 0.61856383]",0.61856383
guilt,I had a small argument with a relative and some other people got implicated. It resulted in a proper row. ,anger,"[0.9710923, 0.6372119, 0.50447524, 0.8697471, 0.06502912, 0.61212164, 0.7971856]",0.9710923
joy,"Last course, when I passed with good marks three subjects which I had previously failed. ",guilt,"[0.15077776, 0.15385994, 0.15795201, 0.5983432, 0.24592803, 0.084088415, 0.17070584]",0.5983432
fear,I was attacked by a man at a bus stop at night. ,anger,"[0.99268675, 0.88934416, 0.9098265, 0.87370145, 0.07717946, 0.88700473, 0.88681066]",0.99268675
anger,"My mother told me that I could not go to the mountains. Despite my age, as long as I am in her house I must do what she says. ",guilt,"[0.74983394, 0.59700805, 0.8891775, 0.91724116, 0.31258142, 0.81497115, 0.686514]",0.91724116
sadness,When my nephew was taken to hospital with meningitis and we did not know what would happen. ,fear,"[0.45958558, 0.530404, 0.9671304, 0.83532095, 0.045573108, 0.95562714, 0.6810289]",0.9671304
disgust,I was drinking coffee in a cafe and I found a piece of scrubber in my cup. ,guilt,"[0.6289617, 0.85406435, 0.549198, 0.9183049, 0.19936742, 0.83863217, 0.7832067]",0.9183049
shame,"When I went to my boyfriend's house for lunch and saw his parents, I felt that they were watching me all the time. ",fear,"[0.727273, 0.763668, 0.96229273, 0.9530735, 0.11748352, 0.7809758, 0.82794577]",0.96229273
guilt,"At school, I did not tell the teacher that it was me who had laughed, and she punished the entire class by making them stay behind for one hour. ",guilt,"[0.94039285, 0.8979888, 0.6774299, 0.9640076, 0.14354047, 0.5799472, 0.9476793]",0.9640076
joy,"One evening, I was with a group of friends having a talk. There was a very trustful and joyful atmosphere. ",joy,"[0.0024814834, 0.004522638, 0.0057614534, 0.01947782, 0.9906618, 0.0007006609, 0.008020177]",0.9906618
fear,"We were walking in the park at night. It was very dark and very late. We began to hear foot steps all around us, and we could not find our way out. ",fear,"[0.86499447, 0.6031928, 0.9314684, 0.8030516, 0.40822482, 0.87902236, 0.61710036]",0.9314684
anger,[ One day I arrived home rather tired and found the house. . . . . In addition I was asked many questions which I did not want to answer. ] ,sadness,"[0.557348, 0.8252388, 0.8619295, 0.8699661, 0.18684521, 0.9819719, 0.7242304]",0.9819719
sadness,I was selected to do a rest for a foreign ballet but I did not have the money to do it. ,sadness,"[0.512452, 0.47973585, 0.55526406, 0.9068731, 0.2635857, 0.9472798, 0.7275798]",0.9472798
disgust,"In a film there was a scene in which a rat was sliding on a bed, leaving a trace of blood behind, finally it entered the mouth of one of the actors. ",disgust,"[0.6993656, 0.8969603, 0.44318348, 0.8340254, 0.19295667, 0.63694966, 0.84084773]",0.8969603
shame,I was swimming in the river and I lost the top of my bikini. I did not notice it and came out of water. There was a disagreeable classmate watching the scene. ,guilt,"[0.9047557, 0.8734457, 0.6844119, 0.9482659, 0.3614726, 0.89827263, 0.88957626]",0.9482659
guilt,"At a party, several comments were made about the personal situation of one of the people present. She was rather affected and uncomfortable. ",sadness,"[0.9060648, 0.8427736, 0.86109734, 0.8766499, 0.11493061, 0.95795065, 0.80920684]",0.95795065
joy,"It was Saturday, my duties were over for a few hours and I could at last be with the people I wanted to see. ",joy,"[0.024313916, 0.053292315, 0.05069575, 0.31894624, 0.68521345, 0.029237, 0.03388633]",0.68521345
fear,"One night, I was alone at home. My fear was caused by some strange noises which put my imagination to work. ",fear,"[0.43182778, 0.45755094, 0.9940202, 0.76174176, 0.056644198, 0.66800255, 0.5885762]",0.9940202
anger,When I got to know about the reaction of a friend of mine in a certain situation. I had not expected him to react that way. ,guilt,"[0.8250999, 0.5354504, 0.57439446, 0.827625, 0.2801708, 0.56889933, 0.6523145]",0.827625
sadness,I felt alone among a large number of people. I was sad to see that nobody cared about what was happening to me. ,sadness,"[0.48075798, 0.9752457, 0.96427256, 0.9629308, 0.0019536575, 0.9973406, 0.97249484]",0.9973406
disgust,I saw a sort of black worm being attacked by many ants. ,anger,"[0.9279055, 0.8827272, 0.7232577, 0.6114958, 0.090919755, 0.91274893, 0.5419584]",0.9279055
shame,When I met a friend of mine after several months. ,guilt,"[0.15416099, 0.1824677, 0.30309448, 0.60184014, 0.4326055, 0.27387276, 0.33041355]",0.60184014
guilt,When I noticed the negative changes in a friend's behaviour. ,sadness,"[0.63314074, 0.6198284, 0.43127477, 0.7688512, 0.01454589, 0.9697658, 0.6800024]",0.9697658
joy,"I was going to my village, after having been rather oppressed in Madrid. ",sadness,"[0.95652014, 0.88547623, 0.88008744, 0.9365936, 0.08563043, 0.969023, 0.7858954]",0.969023
fear,"I was watching a procession during the Holy week, and a penitent approached me. ",guilt,"[0.05471219, 0.103562616, 0.24667788, 0.93765056, 0.40889156, 0.601488, 0.36861986]",0.93765056
anger,My mother read a letter that a friend of mine had written to me telling me how she had got drunk the last time. ,guilt,"[0.7693013, 0.5926789, 0.60200894, 0.92723924, 0.21967448, 0.92401373, 0.8174312]",0.92723924
disgust,"I found a cockroach crushed between two folders in my bedroom, I called my mother. ",sadness,"[0.85383344, 0.93941134, 0.8817486, 0.93435556, 0.1157612, 0.9541173, 0.8678654]",0.9541173
shame,I ride my motorbike in my village and everyone stares at me as if I was a rare specimen. ,guilt,"[0.39213642, 0.41591814, 0.41791466, 0.69587594, 0.050488167, 0.2986226, 0.3026453]",0.69587594
guilt,"I was spending a few days at my aunt's place. One night I got home very late, I had told them I was going to a party but I went to another place. They were very worried. ",fear,"[0.6720102, 0.5080769, 0.98334354, 0.9146409, 0.30182767, 0.80228686, 0.756731]",0.98334354
joy,Last Summer I achieved someting that I had been wanting for a long time. ,joy,"[0.02758408, 0.028530257, 0.04436273, 0.06462074, 0.6821248, 0.019311385, 0.024314756]",0.6821248
fear,I was in a camp and went out for a walk at night on my own. I lost my way and spent several hours looking for the camp. ,guilt,"[0.6770314, 0.49634856, 0.5793553, 0.9030165, 0.30167452, 0.7853487, 0.7726773]",0.9030165
anger,My parents scolded me a lot for something I had not done. It was my sister who had done it. ,anger,"[0.99011433, 0.9540874, 0.91051537, 0.98489237, 0.018739263, 0.94233257, 0.9700964]",0.99011433
disgust,At the hypocrisy of some of my friends. ,disgust,"[0.94854516, 0.9590373, 0.30826536, 0.8693364, 0.016281087, 0.6995162, 0.8852892]",0.9590373
shame,I greeted and embraced the wrong person thinking that it was my friend. ,guilt,"[0.32803345, 0.5319115, 0.204763, 0.9502831, 0.27726588, 0.3789551, 0.8331395]",0.9502831
guilt,"Due to a misunderstanding on my part, two of my best friends quarelled. ",anger,"[0.9685544, 0.48117888, 0.40878627, 0.888668, 0.1122623, 0.73002005, 0.6719833]",0.9685544
joy,"When my brother was born, everything went all right. It had been very likely that he would have a deficiency (my sister suffers from Down's Syndrome) and that my mother would be in danger. ",joy,"[0.037500795, 0.18072787, 0.100303754, 0.2545537, 0.43032512, 0.005819999, 0.079431705]",0.43032512
fear,When we got lost in Florence and the coach did not turn up until midnight. I had no place to go to and there were strange reports at the police station. ,anger,"[0.8941331, 0.65555495, 0.8628745, 0.82913786, 0.16279113, 0.873025, 0.7418969]",0.8941331
anger,When an English teacher unfairly made me repeat a semester which I thought I had passed. I had to ask my parents for some more money to carry on studying. ,guilt,"[0.9204718, 0.8308206, 0.695157, 0.9547388, 0.09352775, 0.8771296, 0.9267391]",0.9547388
sadness,"The person whom I liked most left me for a friend of mine, after several months of mutual help and a profound knowledge of each other. ",sadness,"[0.32501802, 0.33733958, 0.5548394, 0.8933579, 0.30865175, 0.9566372, 0.7154377]",0.9566372
disgust,"In a park near our home, a group of young people who were strangely dressed were seated in the middle of the street. They began to eat while carressing each other. ",disgust,"[0.41439986, 0.54621613, 0.13367592, 0.5459107, 0.4460411, 0.42405257, 0.46012098]",0.54621613
shame,"I feel this emotion very often when I try to express my feelings in public, because other people do not understand my reactions and think that I am silly. ",anger,"[0.9789603, 0.91628027, 0.9751751, 0.9777149, 0.3985011, 0.88288635, 0.9582354]",0.9789603
guilt,A friend of mine said in a group that she felt lonely and withdrawn from everyone because of mental deficiency. ,sadness,"[0.74084485, 0.6396525, 0.8575876, 0.85397696, 0.028599989, 0.9951534, 0.8003197]",0.9951534
joy,When I passed the university entrance exam. I had thus finished with a difficult period of my life and I was about to begin one which I had desired a lot. ,guilt,"[0.2785012, 0.1207204, 0.33775625, 0.5191225, 0.1315157, 0.5097999, 0.25797227]",0.5191225
fear,"When I was at home alone, I felt a super-natural force, dangerous for me and the people close to me. ",fear,"[0.95927364, 0.68424374, 0.9845642, 0.8987195, 0.028982863, 0.40496686, 0.77286845]",0.9845642
anger,"When my father made my mother go through really terrible situations, I felt furious, impotent, nervous, upset, . . . . . . . . ",disgust,"[0.9821764, 0.99287766, 0.9698833, 0.97816634, 0.012352286, 0.95531166, 0.9560163]",0.99287766
sadness,"When a person whom I loved and admired a lot died. I felt empty, lonely, helpless, without support, not knowing what to do. ",sadness,"[0.8657718, 0.5857036, 0.9565024, 0.9712317, 0.014408795, 0.99663734, 0.8967254]",0.99663734
disgust,"When I came to know that my father and his parents were self interested, dirty, negative, egoist, bad peolpe,. . . . . . ",disgust,"[0.9036625, 0.9629145, 0.6616168, 0.8582316, 0.020752938, 0.8885325, 0.95291185]",0.9629145
shame,I think that the only time I really felt shame was when I was very young and I had to defecate on the street. I was very worried in case someone should see me. ,shame,"[0.11228511, 0.9403016, 0.9763605, 0.94948083, 0.010455461, 0.9749951, 0.98338497]",0.98338497
guilt,When I was young I felt guilty because I thought that I had commited a grave sin. ,guilt,"[0.2629433, 0.8241434, 0.97204506, 0.990585, 0.01789536, 0.9864265, 0.9821686]",0.990585
joy,"On my birthday, when I was given my presents. ",joy,"[0.013464627, 0.039872475, 0.16997603, 0.28007382, 0.67031056, 0.06544634, 0.15554786]",0.67031056
