labels,text,emo_name,prob_emo_name,prob_max
shame,When I was in the toilet and someone came in. ,fear,"[0.510854, 0.3363434, 0.8073041, 0.62476045, 0.011138026, 0.39999482, 0.27920517]",0.8073041
guilt,"[ When I act thinking that I know everything and I then realize that there were things I had not thought about, thus hurting others. ] ",guilt,"[0.41892415, 0.2789966, 0.2701899, 0.8115871, 0.0063879215, 0.5978585, 0.6079067]",0.8115871
joy,"[ Any situation in everyday life has this emotional sense, in class, in the street, at home, at the table. . . . . . . . . . ] ",anger,"[0.5449221, 0.16784735, 0.38895932, 0.2882849, 0.53518146, 0.41629657, 0.17555846]",0.5449221
fear,On a dark night I felt that there were several people near me and I did not know who they were. ,fear,"[0.37162533, 0.2843775, 0.87299347, 0.59796923, 0.01634962, 0.44810817, 0.23975879]",0.87299347
anger,When I learned that several people had died in the street due to the cold weather. ,sadness,"[0.6227671, 0.5574029, 0.8285973, 0.81381965, 0.0022409833, 0.92923814, 0.494604]",0.92923814
sadness,"When I saw in the newspapers, on the T. V, and magazines the chaotic situation caused by the drought and hunger in Mauritania. ",sadness,"[0.45678616, 0.42741904, 0.6635147, 0.45533353, 0.0058702063, 0.7688672, 0.1151302]",0.7688672
disgust,The physical appearance of a meal. ,joy,"[0.057020687, 0.06964164, 0.07044164, 0.096947856, 0.1646256, 0.14899996, 0.030488893]",0.1646256
shame,"I was with a group of people and everybody told me to do or say something. It was a confusing, strong and traumatic situation for me. ",fear,"[0.7406063, 0.55152696, 0.94242215, 0.6244621, 0.0028682945, 0.7180148, 0.29428568]",0.94242215
guilt,"In a situation with my girlfriend I took a decision. Later when I thought about it, I realized that it was an erroneous decision. ",sadness,"[0.3970049, 0.39876515, 0.59596515, 0.7353054, 0.052657712, 0.7808997, 0.4176789]",0.7808997
joy,"One night, at a friend's place I realized that I had everything I most wished, around me. ",joy,"[0.035124123, 0.010808589, 0.02127585, 0.16403235, 0.73475665, 0.02467741, 0.010494002]",0.73475665
fear,"During a demonstration I climbed up the closed central door of a bus. When the bus stopped I had to go back to the same place, afraid that the police would see me. ",fear,"[0.68862265, 0.11768229, 0.97092843, 0.6603286, 0.021670688, 0.32140338, 0.26501152]",0.97092843
anger,"When I saw parents punishing their little child for something he had not done. In my opinion, even if he had done it he should not have been punished for it. ",sadness,"[0.8103285, 0.6545311, 0.57912064, 0.4533818, 0.07892285, 0.8616929, 0.5099507]",0.8616929
sadness,A friend of mine was hurt as he thought that our relationship was not the same as before and something had gone wrong. ,sadness,"[0.6957013, 0.21211664, 0.8574556, 0.54254174, 0.0101489285, 0.87843186, 0.39912295]",0.87843186
disgust,"When I was young, one day in the car we fell sick and ended up vomitting on each other. ",disgust,"[0.4384633, 0.71377695, 0.6738398, 0.59014195, 0.006392757, 0.6774528, 0.34569153]",0.71377695
shame,The parents of a friend of mine surprised us and another couple sleeping in thier place. ,fear,"[0.11853542, 0.033810243, 0.3722159, 0.08983797, 0.3652507, 0.004335856, 0.011892756]",0.3722159
guilt,A friend of mine felt bad because of something I had done to something that belonged to him. ,guilt,"[0.60164356, 0.26298568, 0.53507775, 0.9172329, 0.008675181, 0.8908867, 0.7483473]",0.9172329
joy,When they told me that I had been admitted to the faculty of medicine. ,joy,"[0.10507458, 0.044561304, 0.31956056, 0.11496248, 0.6945418, 0.03014111, 0.011768546]",0.6945418
fear,Almost always when I go to fetch the results of an exam. ,fear,"[0.43548322, 0.24156925, 0.7379852, 0.379983, 0.2854181, 0.668646, 0.10382955]",0.7379852
anger,[ No description. ] ,shame,"[0.016375659, 0.008549955, 0.013096188, 0.014424855, 0.0053577763, 0.021713356, 0.023699334]",0.023699334
sadness,When I decided not to out any longer with a girl whom I liked quite a lot. This made me feel low for a some time. ,sadness,"[0.22817281, 0.1283539, 0.58279216, 0.9127485, 0.023018174, 0.980135, 0.743311]",0.980135
disgust,I saw a program on T. V where they had to saw a skull for an operation. ,sadness,"[0.3438422, 0.3141863, 0.5828088, 0.10384091, 0.006762858, 0.61466765, 0.12774482]",0.61466765
shame,"I was watching T. V with my parents and some pornographic scenes came on, I felt uncomfortable and tried to distract my parents attention by talking to them. ",fear,"[0.28329077, 0.9069222, 0.95400316, 0.6941857, 0.022013225, 0.61068076, 0.66597605]",0.95400316
guilt,"When I used an adjective for a person without knowing what it meant. When I got to know the meaning, I felt guilty as it was a clear and unfair insult. ",guilt,"[0.2783989, 0.693327, 0.5507443, 0.9815398, 0.00925139, 0.7843961, 0.90960014]",0.9815398
joy,When I obtained good marks in a subject I had failed before. ,joy,"[0.16287178, 0.026992343, 0.15618569, 0.46023494, 0.94190556, 0.020895109, 0.08129162]",0.94190556
fear,When a friend of mine told me a horror story. ,fear,"[0.27535868, 0.59747195, 0.87401617, 0.24528088, 0.0016274655, 0.6024213, 0.1276339]",0.87401617
anger,I was with my family and we found some abandoned puppies. I wanted to help them but everyone said no. We then left. ,sadness,"[0.5963108, 0.32976556, 0.6594878, 0.5583506, 0.041937277, 0.8446106, 0.29153484]",0.8446106
sadness,At my grandfather's death. ,sadness,"[0.29852214, 0.1574953, 0.44527155, 0.6002472, 0.001858924, 0.9064399, 0.17090671]",0.9064399
disgust,Seeing a film in which there were several bloody crimes. ,sadness,"[0.6483997, 0.5921308, 0.71125495, 0.61972904, 0.014543628, 0.7182959, 0.38777995]",0.7182959
shame,"At a concert an old man arrived and began to danse, sing and do silly things. ",joy,"[0.12320812, 0.12516733, 0.17567083, 0.14153896, 0.29305667, 0.04331254, 0.06858397]",0.29305667
guilt,"I had an argument with a friend of mine. She would not let me speak and then I began to shout at her. She got angry and left, I did not try to prevent her from leaving. ",anger,"[0.9541505, 0.13151595, 0.19874133, 0.27046067, 0.008206944, 0.04578975, 0.03963413]",0.9541505
joy,When I was told that they had got tickets for me for a film marathon I wanted to see. ,joy,"[0.052916937, 0.019142758, 0.16964401, 0.09941785, 0.813937, 0.011022597, 0.011432148]",0.813937
fear,We were on the road in a car when a lorry bypassed us. We had to swerve and we almost got run over. ,fear,"[0.6490295, 0.5439775, 0.9138816, 0.6422463, 0.021318916, 0.5848443, 0.5427688]",0.9138816
anger,I had applied for a job and they had assured me that the exams would take place a few months later. A week later I went to obtain some more information and they told me that the exams had already taken place. ,sadness,"[0.5214634, 0.31190437, 0.5284805, 0.32237324, 0.003189386, 0.63194865, 0.17510706]",0.63194865
sadness,"I received a letter from some friends, who do not live in Madrid, telling me that they would not come on holiday. I had arranged everythiing for them. ",sadness,"[0.46475887, 0.36413938, 0.599849, 0.5165116, 0.0014079809, 0.76050776, 0.33024365]",0.76050776
disgust,"I found a big, black spider near a bag of food. ",fear,"[0.19098055, 0.21452586, 0.4155803, 0.14214262, 0.021937279, 0.104110695, 0.074532785]",0.4155803
shame,I was in a very small class and the professor said something about me that made everyone look at me at the same time. ,fear,"[0.42453927, 0.15030448, 0.5366264, 0.46834227, 0.116366036, 0.39147153, 0.1997037]",0.5366264
guilt,"I had arranged to meet my friends at a certain place, and I was with other people. My friends did not arrive and the people who were with me began to get tired. My friends were one hour late. ",sadness,"[0.34467927, 0.22147939, 0.3703703, 0.27928737, 0.014458287, 0.5427658, 0.18000615]",0.5427658
joy,The man I am going around with gave me a very special present. ,joy,"[0.025401136, 0.008972178, 0.05026495, 0.046736993, 0.79841655, 0.0039851028, 0.008317938]",0.79841655
fear,"I thought that I would be scolded for a comment I had made, which I should not have made. ",fear,"[0.54794127, 0.282372, 0.9572625, 0.9133292, 0.009649907, 0.522629, 0.39771026]",0.9572625
anger,"My sister came back home and reproached me for not having tidied up the house, although I had been working all morning and she had done nothing. ",guilt,"[0.67333794, 0.19852996, 0.29672506, 0.71334577, 0.0020014218, 0.48770627, 0.17589562]",0.71334577
sadness,"At my grandfather's funeral. I remembered that the thing he liked and respected most was earth, I thought that he had attained what he wanted and was not separated from it any longer. ",sadness,"[0.030589968, 0.0058707492, 0.0387147, 0.2184097, 0.37324306, 0.4621013, 0.030910045]",0.4621013
disgust,I had to wash my grandmother because she did not get to the bathroom on time. ,guilt,"[0.5809732, 0.26800066, 0.28573242, 0.7393666, 0.019826075, 0.7142781, 0.28504783]",0.7393666
shame,In a very crowded shop I was distracted and missed my turn in the queue. A woman who was behind me began to shout at me asking me either to pay more attention or to leave. ,anger,"[0.96375096, 0.48342845, 0.61836255, 0.69203436, 0.005218499, 0.7311963, 0.42531222]",0.96375096
guilt,"When I was very young, one day, I kicked my grandmother and caused her an injury which took a long time to heal. ",anger,"[0.8471988, 0.37811136, 0.5717734, 0.7479425, 0.016362322, 0.699355, 0.44494048]",0.8471988
joy,"When I saw a friend of mine, whom I had not seen for a long time and I had lost his address and telephone number. ",joy,"[0.16300645, 0.071580164, 0.23511356, 0.4445778, 0.6976986, 0.19832747, 0.19760574]",0.6976986
fear,I was in my village when a bull jumped over a fence and started chasing my friends and me. We were very frightened till we climbed up a tree. ,fear,"[0.5020661, 0.22715576, 0.9550288, 0.3070601, 0.0039904187, 0.37988698, 0.13673867]",0.9550288
anger,"When I saw a car run over a child, out of carelessness. ",sadness,"[0.7101568, 0.6449692, 0.66057277, 0.61237574, 0.0020519579, 0.8494976, 0.27458814]",0.8494976
sadness,I failed a subject despite the fact that I had studied quite a lot for it. ,sadness,"[0.62560827, 0.5074529, 0.5108653, 0.7295845, 0.005866117, 0.87297034, 0.6581796]",0.87297034
disgust,When I was walking in a field which had a lot of manure. ,fear,"[0.2214055, 0.52096677, 0.595401, 0.46536282, 0.0069993627, 0.40575787, 0.20051448]",0.595401
shame,I liked a boy and I would feel shy and then blush. The more I wanted to avoid it the more I blushed. ,fear,"[0.27773547, 0.25618064, 0.9605712, 0.81504667, 0.18743162, 0.713041, 0.8534901]",0.9605712
guilt,I am not very affectionate and I feel guilty as I do not give as much affection as I receive. ,guilt,"[0.20080556, 0.03066473, 0.77058566, 0.99301404, 0.024514118, 0.736548, 0.9502063]",0.99301404
joy,"I was spending the week-end with some friends. We were waiting for another friend and we went to the meet him at the bus stop, a woman we met there told us that the coach had already left. I was afraid that I would not see my friend, but at last we found him. ",fear,"[0.2809635, 0.075844884, 0.96956134, 0.26717275, 0.4906928, 0.33088833, 0.03360079]",0.96956134
fear,"I was walking down a little village at night. There was nobody in the steet. A dog began to bark, I felt that it was following me. Then I began to run, the other dogs started barking too. At last I arrived home. ",fear,"[0.46173593, 0.16630197, 0.89051, 0.28603888, 0.047068596, 0.20308158, 0.09909722]",0.89051
anger,My parents did not let me go on holidays with my friends. ,sadness,"[0.4638263, 0.18758671, 0.65302545, 0.38873297, 0.022870496, 0.84886664, 0.22751972]",0.84886664
sadness,I was told that a friend of mine was going to Mexico for good. ,sadness,"[0.35746586, 0.20808247, 0.47087, 0.29688412, 0.011943372, 0.8172636, 0.18016979]",0.8172636
disgust,Finding a hair in the soup. ,sadness,"[0.4580028, 0.60124665, 0.4161061, 0.5133248, 0.026136715, 0.63593936, 0.49755916]",0.63593936
shame,"I was at the University dining room, alone, and at a table next to mine thre were several professors. One of them asked me to join them. I refused but she insisted. All the others started looking at me and I had to move to their table. ",sadness,"[0.29336736, 0.22053918, 0.3259616, 0.32507795, 0.013960318, 0.47213024, 0.17733559]",0.47213024
guilt,"I had promised to say goodbye to a person who was going on a trip, and I did not turn up. ",guilt,"[0.5740036, 0.34451956, 0.41992027, 0.8944043, 0.005224981, 0.8404801, 0.6264876]",0.8944043
joy,"I was on holidays, and I was going to meet a friend whom I had not seen for six months. Again I felt very happy. ",joy,"[0.0063444204, 0.0030900694, 0.02310815, 0.05837654, 0.96808684, 0.0052137636, 0.048018992]",0.96808684
fear,"We were camping in the mountains, and a friend and I went for a walk. It was getting darker and darker and we were not sure of the right way back. ",fear,"[0.490063, 0.43889192, 0.7210777, 0.44241053, 0.30972072, 0.61490476, 0.36205545]",0.7210777
anger,I sent a book to a friend of mine. The book meant a lot to me and he lost it. ,sadness,"[0.62569433, 0.3633242, 0.66210604, 0.7549324, 0.008470845, 0.932287, 0.51753116]",0.932287
sadness,To say goodbye to dear friends after the holidays. ,sadness,"[0.06636799, 0.049767517, 0.32573512, 0.42177045, 0.0108294105, 0.8139266, 0.040706687]",0.8139266
disgust,"Ever since I have been a child, the sight of any kind of wound. ",fear,"[0.37330627, 0.6508733, 0.91283107, 0.2886471, 0.0020523367, 0.40917528, 0.11067114]",0.91283107
shame,"At the seaside, when a wave suddenly came and took off my bikini. ",sadness,"[0.46280247, 0.31853983, 0.69669574, 0.36794776, 0.0034255742, 0.7532439, 0.28033304]",0.7532439
guilt,"One night, I went out with some friends for dinner and I did not tell my parents that I would come back late. I thought of phoning but in the end I did not. When I arrived home, my parents were very worried. ",fear,"[0.48485452, 0.2643052, 0.899811, 0.7668584, 0.041498467, 0.7051405, 0.5912144]",0.899811
joy,"My sister in law was about to have a child, and there were some problems. They had to do a Caesarean. After a while, everything was all right. ",fear,"[0.3224349, 0.14698423, 0.46932608, 0.22678158, 0.17202273, 0.36866632, 0.121515796]",0.46932608
