labels,text,emo_name,prob_emo_name,prob_max
joy,Won a prize for effort. ,joy,"[0.009152512, 0.000171486, 0.0014784792, 0.00084918167, 0.6570222, 0.0002440075, 0.0002323317]",0.6570222
fear,Assaulted by drunken neighbour. ,anger,"[0.89335865, 0.8271546, 0.8182312, 0.6810055, 0.0021330838, 0.73403376, 0.8474939]",0.89335865
anger,I was playing in a football tournament and saw the rules openly disregarded. ,shame,"[0.82780474, 0.84554756, 0.58481747, 0.6636662, 0.051614735, 0.7583944, 0.87507135]",0.87507135
sadness,Death of brother. ,sadness,"[0.6565894, 0.8286399, 0.78505665, 0.66397715, 0.0008641338, 0.9366759, 0.79324573]",0.9366759
disgust,Reading literature on AIDS/homosexuality. ,sadness,"[0.44474718, 0.66215307, 0.6986972, 0.63780284, 0.009938043, 0.75514936, 0.6041425]",0.75514936
shame,I am ashamed at myself sometimes when I am working with handicapped people and don't wish to be seen in public with them. ,shame,"[0.6015615, 0.9400804, 0.74533993, 0.88973016, 0.003979606, 0.95004463, 0.9669034]",0.9669034
guilt,I was late meeting someone for an appointment. ,shame,"[0.7130662, 0.7919494, 0.7352213, 0.81785756, 0.20898212, 0.7048501, 0.87072974]",0.87072974
joy,"I was feeling really low - had been a series of fights with my siblings, been under pressure at school and wasn't going to the party I wanted to go - instead I was going out with my family. A guy called and said, in effect, that I was ""nice"" and he liked me. Hence the emotional joy. ",joy,"[0.0009394649, 0.00024139961, 0.00024441918, 0.0019869967, 0.91934955, 0.0003789228, 0.00019488523]",0.91934955
fear,I was watching a movie alone - it was a horror movie. The music was a deep pulsing type - not really music. And a light flashed on and off. It was in the complete darkness of a movie theatre that was almost empty. ,fear,"[0.020926641, 0.13472572, 0.31694108, 0.10258694, 0.007829776, 0.13299441, 0.011201679]",0.31694108
anger,"My sister and I were fighting as usual. She's older tham I am, bigger built and stronger I couldn't win in a physical battle and in a verbal battle I couldn't seem to get through to her to really hurt her. ",sadness,"[0.67714757, 0.6404459, 0.61013174, 0.49682572, 0.12167578, 0.79128444, 0.5339778]",0.79128444
sadness,"My paternal grandmother had died. We weren't close but she was blood. I didn't cry but I was sad, partly due to her death and partly I think, due to the fact that I couldn't/didn't cry. ",sadness,"[0.48517713, 0.49891236, 0.5563549, 0.77443653, 0.0067659523, 0.99446386, 0.798177]",0.99446386
disgust,My older sister used to pick on my brothers and sisters all of whom were younger than her. On one occasion my brother did something my sister didn't like. A full-scale battle began. ,disgust,"[0.5157526, 0.6012997, 0.5061072, 0.29306662, 0.035466403, 0.43248567, 0.33440095]",0.6012997
shame,"My first real experience with a boy. We were alone. I was quite young and pretty naive and he was pretty crude and real, sort of, macho. It was dark, at night during the summer and we were talking. ",sadness,"[0.3182975, 0.33985305, 0.33358687, 0.28468943, 0.11770337, 0.46290493, 0.4077224]",0.46290493
guilt,I was using my sister's stereo while everyone was out. I know she wouldn't want me to and I would get into trouble if she found out. But she was only partly justified in forbidding me to use it. She never found out. ,disgust,"[0.24237138, 0.6084808, 0.5715104, 0.413605, 0.042299885, 0.46187696, 0.26807764]",0.6084808
joy,Winning a rowing race at a Karapiro regatta. With other friends. ,joy,"[0.11673059, 0.0002644629, 0.02376316, 0.018819196, 0.7267101, 0.00062357105, 0.00040634567]",0.7267101
fear,"Being alone in Europe and having to catch a train and bus to the airport, then board the plane alone. ",sadness,"[0.6957585, 0.8799305, 0.8947298, 0.8504879, 0.015644575, 0.93271464, 0.896528]",0.93271464
anger,At school teacher for not allowing us to go out on New Year's Eve when on a class trip overseas. ,anger,"[0.9309804, 0.8050546, 0.7736982, 0.74059004, 0.0014015776, 0.8266106, 0.89012337]",0.9309804
sadness,I was in a car accident on the way back from a weekend rowing regatta we'd won. others were in the car. I thought I'd never be able to row again. ,fear,"[0.49751985, 0.6610832, 0.8531888, 0.54753685, 0.023241898, 0.84923816, 0.70735914]",0.8531888
disgust,Our boarder burping after meals ! ,disgust,"[0.59383523, 0.865156, 0.39495385, 0.5949615, 0.06534071, 0.46016002, 0.8518409]",0.865156
shame,Felt ashamed when in a group conversation and could not understand words or comprehend the topic of discussion. ,shame,"[0.2781804, 0.9700982, 0.9192857, 0.92885506, 0.00036754893, 0.9775929, 0.98421997]",0.98421997
guilt,Guilty when I hadn't walked my dog for quite a few days and had given her no attention. ,guilt,"[0.5209104, 0.6402373, 0.73396176, 0.9925845, 0.00068399793, 0.7550898, 0.9670327]",0.9925845
joy,When I won a position on the track-team for the trans-tasman games when I was eleven. ,joy,"[0.0909802, 0.040114544, 0.22642381, 0.28562114, 0.6546546, 0.17146067, 0.053510427]",0.6546546
fear,When I was jumped by three men in a deserted area. ,fear,"[0.7869681, 0.7287428, 0.83791083, 0.6172695, 0.0077836947, 0.65129954, 0.8160151]",0.83791083
anger,Once a person in authority (school teacher) was telling blatant lies about me and the headmistress would not let me defend myself. She was also telling lies about other members of my family. ,shame,"[0.70815134, 0.82734746, 0.68321085, 0.67777866, 0.053891074, 0.71311384, 0.8298882]",0.8298882
sadness,When my mother died. ,sadness,"[0.47733966, 0.7241431, 0.6409077, 0.7255388, 0.086563446, 0.93050563, 0.695644]",0.93050563
disgust,When somebody who had been a bully and had acted cruelly to others who were unable to defend themselves was taken down a few notches and he began to grovel. I was disgusted with his grovelling and the manner in which he had treated others. ,disgust,"[0.8139547, 0.99708015, 0.7844614, 0.7944501, 0.010003781, 0.91685367, 0.967946]",0.99708015
shame,When I was twelve I was babysitting some children but I did not act very responsibly and one of them was injured. ,guilt,"[0.7792922, 0.670727, 0.590069, 0.91120493, 0.094094925, 0.8284534, 0.9089938]",0.91120493
guilt,When something went wrong for me I lashed out at someone else whom I loved and who was not in any way responsible for what had happened (my sister). ,anger,"[0.9326628, 0.39061466, 0.6675297, 0.6002872, 0.010573552, 0.6285204, 0.80565894]",0.9326628
joy,Easter holiday - I had been working weekends and had just left. ,guilt,"[0.4741037, 0.51380926, 0.5148338, 0.59737706, 0.21700852, 0.50259495, 0.4804216]",0.59737706
fear,Haven't been frightened for ages. ,fear,"[0.0020362663, 0.0031846156, 0.3315778, 0.0013409818, 0.09411467, 0.0012188038, 0.0017025378]",0.3315778
anger,I visited a special education school. The headmaster applied a policy of strict positive - negative reinforcement to the children involved. Children who measured up to his standards were made a fuss of - children who didn't were ignored. ,sadness,"[0.21393335, 0.17930752, 0.2239928, 0.26488462, 0.26969817, 0.37598428, 0.13688889]",0.37598428
sadness,I felt sad with the two situations I described before. The cat and the school. Sadness was intermingled with the other feelings. ,sadness,"[0.268809, 0.6572129, 0.6352212, 0.707803, 0.03682339, 0.99748397, 0.9168038]",0.99748397
disgust,"Next door nieghbour ran over his cat in driveway, he tried to finish it off with a flat shovel. I would have taken cat to veterinary to either kill humanely or cure. ",sadness,"[0.6973254, 0.8692397, 0.6058467, 0.4560306, 0.010143092, 0.86934006, 0.82139105]",0.86934006
shame,Haven't felt shame for ages. ,shame,"[0.0013616995, 0.005283524, 0.00064266246, 0.0025105965, 0.028667742, 0.010606327, 0.059391357]",0.059391357
guilt,"I borrowed a friend's books and forgot I had them, she asked for them back and I told her I didn't have them. I duly found and returned them. ",sadness,"[0.013737377, 0.097832724, 0.1357259, 0.26634955, 0.04808765, 0.2895828, 0.06341967]",0.2895828
joy,"Getting my kitten, found at work several years ago, taking him home in a box on my motorbike, showing it to my defacto. ",joy,"[0.1981914, 0.053985458, 0.11955264, 0.46527323, 0.6136884, 0.48100337, 0.34828886]",0.6136884
fear,Obscene phone call where the person knew my name. ,disgust,"[0.9144296, 0.967431, 0.5541096, 0.69755435, 0.0032198753, 0.58287066, 0.95710206]",0.967431
anger,At work being shifted to another area. ,sadness,"[0.5949838, 0.64748806, 0.598323, 0.58044213, 0.08000548, 0.85656893, 0.5511431]",0.85656893
sadness,"Enrolling at varsity, being told I couldn't get in to certain papers. ",shame,"[0.7624639, 0.6340607, 0.64292, 0.6469152, 0.02887423, 0.7990461, 0.8119162]",0.8119162
disgust,Noticing my flat had maggotts ! ,disgust,"[0.8386595, 0.9594977, 0.860927, 0.72303957, 0.0010909095, 0.86584246, 0.94119006]",0.9594977
shame,"A serious drug error while nursing that I knew I was responsible for (patient lived, no complications fortunately). ",shame,"[0.628392, 0.63436234, 0.5310851, 0.9117575, 0.0010231902, 0.78596467, 0.9230164]",0.9230164
guilt,Forgot to turn up on prescribed day for jury service. ,shame,"[0.61195946, 0.79614204, 0.5584112, 0.58404994, 0.009957711, 0.7926997, 0.8743095]",0.8743095
joy,When I was finally able to return to a job that I enjoyed doing after several months absence (I was not needed during this time). ,joy,"[0.04396137, 0.0006189992, 0.02800636, 0.103917904, 0.7779484, 0.037423242, 0.006174912]",0.7779484
fear,When I was attacked by a teenage boy and had my wallet stolen. ,shame,"[0.8019312, 0.7476121, 0.79336923, 0.7462034, 0.01128204, 0.7781248, 0.85020405]",0.85020405
anger,Someone who was speeding was forced to slow down when I pulled out onto the road and proceeded to abuse me at the next set of traffic lights. ,shame,"[0.6291901, 0.8222527, 0.68513894, 0.60440505, 0.0548878, 0.6376535, 0.8374308]",0.8374308
sadness,When someone I was close to became a paranoid schizophrenic and I was unable to see this person because of the situation. ,shame,"[0.722363, 0.7984417, 0.8143772, 0.83947957, 0.05631256, 0.8949279, 0.8954842]",0.8954842
disgust,"When someone whom I considered my friend, without telling me he was annoyed, proceeded to ignore me for several meets with no apparent reason. ",anger,"[0.9527611, 0.7755281, 0.56747824, 0.5209314, 0.014710441, 0.84977305, 0.8985713]",0.9527611
shame,When some unforgiving acquaintance dragged up an old and rather embarassing situation from my past. ,shame,"[0.7746439, 0.82905316, 0.6673509, 0.7592149, 0.0016995141, 0.86826915, 0.96506006]",0.96506006
guilt,When I made a mistake at work and when questioned about it pretended I had nothing to do with the problem. ,shame,"[0.5910016, 0.77884156, 0.5872496, 0.58944327, 0.03355738, 0.7559206, 0.88408166]",0.88408166
joy,At my wedding - standing with the man I love and acknowledging that fact to members of family and friends. ,joy,"[0.013584182, 0.12339932, 0.20303263, 0.2601433, 0.8010192, 0.37372833, 0.13610324]",0.8010192
fear,As a result of breaking the indicator light as mentioned for guilt. ,guilt,"[0.012157633, 0.0022380839, 0.001168482, 0.99123317, 0.00029431804, 0.0065676514, 0.50110984]",0.99123317
anger,Arriving home from work after a long and tiring day to find no dinner prepared as I had expected. ,sadness,"[0.8035918, 0.8248106, 0.7812932, 0.7398588, 0.0026703987, 0.86924106, 0.8536136]",0.86924106
sadness,At the death of my husband's father's mother which occurred during university examinations and therefore I was unable to attend her funeral. ,sadness,"[0.73446965, 0.7028993, 0.65837926, 0.8233528, 0.13109984, 0.9154562, 0.8208807]",0.9154562
disgust,With a Manager who insists on making crude innuendos pertaining to sex. ,shame,"[0.70538545, 0.88672936, 0.65001845, 0.44117266, 0.010999422, 0.67132115, 0.88777345]",0.88777345
shame,Cannot remember such a situation. ,sadness,"[0.13732623, 0.58745915, 0.39481032, 0.28835824, 0.0029662212, 0.5892847, 0.5181775]",0.5892847
guilt,Breaking the left hand indicator box by moving too close to structure. ,shame,"[0.80409235, 0.81114465, 0.7102524, 0.63179165, 0.009487102, 0.8033461, 0.887381]",0.887381
joy,Waking in morning (early morning) and having whole day to myself. ,joy,"[0.0598378, 0.07819196, 0.12425534, 0.09859791, 0.76269287, 0.07421648, 0.018791793]",0.76269287
fear,Being driven by friend who suddenly swerved and skidded a little. It was night and on a long trip. We ended up on side of road. ,shame,"[0.7079278, 0.67759234, 0.6982687, 0.6417265, 0.06619793, 0.6931501, 0.72819495]",0.72819495
anger,Friend (male) hinted that my talking to other men at a pub was immoral. He implied that I should remain only with my boyfriend the entire evening. ,disgust,"[0.53947365, 0.7322277, 0.6475312, 0.5988579, 0.01649655, 0.52568704, 0.631572]",0.7322277
