labels,text,emo_name,expr_emo,feels_emo,emotion,prob_emo_name,prob_expr_emo,prob_feels_emo,prob_emotion,ensemble
shame,"This was when I was discovered stealing a piece of bread at home, I was very hungry a few hours before supper. ",guilt,guilt,anger,guilt,"[0.92042357, 0.619104, 0.7149841, 0.94012874, 0.15893328, 0.83036304, 0.8869453]","[0.95916164, 0.6714203, 0.940499, 0.97130406, 0.008882737, 0.8923086, 0.9679127]","[0.9722764, 0.8680518, 0.8926373, 0.9494676, 0.010571485, 0.9028678, 0.9365451]","[0.5099021, 0.335848, 0.2745459, 0.7851057, 0.0104054175, 0.6148575, 0.6132219]",guilt
guilt,When I was afraid to tell my sports teacher at secondary school that I had not participated in the sports activities the previous day. ,fear,fear,fear,fear,"[0.16341613, 0.6694852, 0.99530387, 0.98854536, 0.06570583, 0.78798115, 0.9684577]","[0.3302338, 0.4571206, 0.99286026, 0.9128874, 0.028957654, 0.811368, 0.96732605]","[0.50575334, 0.8697507, 0.99872106, 0.99413633, 0.0049703373, 0.8918255, 0.99676657]","[0.06989678, 0.2761563, 0.98778594, 0.94598144, 0.006372218, 0.7815511, 0.84689486]",fear
joy,I was in grade . We had an inter-house volley-ball competition. In Luapula I was the youngest member of the team and I scored the winning goal using my head. I jumped up with joy and fell down. ,joy,joy,joy,joy,"[0.039808176, 0.015093767, 0.030562181, 0.27813768, 0.97356874, 0.0052627283, 0.05721781]","[0.01939071, 0.012701187, 0.031803794, 0.2806863, 0.994816, 0.008102926, 0.07590028]","[0.038755503, 0.0107244225, 0.5400732, 0.70872056, 0.99549794, 0.013519207, 0.104551315]","[0.0037452655, 0.003348386, 0.00391054, 0.032429285, 0.9813132, 0.0018827406, 0.004986243]",joy
fear,"I was escorting a relative on a bike, we passed by a dark road with bushas on each side. Half way down this road, suddenly, we saw a white dog appear from one side. Before we could do anything, it had vanished and moreover it did not seem to have any legs. ",sadness,fear,sadness,sadness,"[0.60761845, 0.78036493, 0.69289714, 0.73290336, 0.2668486, 0.8725512, 0.7192909]","[0.74453807, 0.7799092, 0.89107937, 0.85530937, 0.16246684, 0.883097, 0.7652128]","[0.84571147, 0.8405107, 0.8304667, 0.85781527, 0.013440871, 0.8843376, 0.87425]","[0.20374542, 0.3898484, 0.35799947, 0.45441628, 0.023741527, 0.78665745, 0.3434237]",sadness
anger,"The comrade staying next doors insulted me for what he called the misuse of his iron. He called me stupid, self centered etc. I wanted to punch him but instead went for a walk to the mining school to cool off. ",anger,anger,anger,anger,"[0.9822599, 0.9713542, 0.66489404, 0.7780544, 0.019315302, 0.43070045, 0.81521803]","[0.9870438, 0.96059024, 0.55676717, 0.6512625, 0.016153099, 0.32736313, 0.82153535]","[0.9977143, 0.99382484, 0.843014, 0.7038813, 0.0011515449, 0.12566392, 0.8995536]","[0.9727324, 0.8858004, 0.0962709, 0.16499905, 0.0025935313, 0.067513995, 0.24156944]",anger
sadness,"A close relative was at odds with a very powerful firm. All his things had been taken, His dad had died a little before this event. He gathhered his children and vowed to give them a good life with a new start - the words were hollow, he bit back his tears . . . . . I asked to be excused and then went and cried in the loo. ",sadness,sadness,sadness,sadness,"[0.95947814, 0.88982624, 0.93265814, 0.9623943, 0.062276825, 0.99568045, 0.9036119]","[0.98090804, 0.92468745, 0.9830951, 0.9922616, 0.0076981965, 0.9957242, 0.98460394]","[0.99315274, 0.96886295, 0.9851554, 0.9961344, 0.0010160969, 0.9974413, 0.9958625]","[0.33866373, 0.4958638, 0.5951916, 0.9014536, 0.0043966486, 0.9925653, 0.8329658]",sadness
disgust,A pig in the well from which we drink. ,shame,disgust,disgust,shame,"[0.6871172, 0.9027023, 0.682613, 0.8332151, 0.1078447, 0.9427504, 0.9541527]","[0.96853966, 0.98898786, 0.9669216, 0.9514282, 0.025018876, 0.9643274, 0.981616]","[0.9004553, 0.9774057, 0.9360375, 0.9043734, 0.018093955, 0.7935546, 0.95997256]","[0.70572424, 0.9343424, 0.243541, 0.8212966, 0.007878264, 0.75443125, 0.94810355]",shame
shame,"My girlfriend had started going around with another boy. Her cousin, also a friend of mine, asked her as to who she preferred. Both of us were present and she chose the other guy. ",guilt,guilt,anger,sadness,"[0.50691307, 0.49993703, 0.40059096, 0.65877265, 0.46954715, 0.559553, 0.53830636]","[0.664443, 0.56722516, 0.5855353, 0.74115676, 0.19649607, 0.73786664, 0.7181932]","[0.88329375, 0.72427124, 0.78072023, 0.85657483, 0.113988005, 0.85441875, 0.8228972]","[0.1288647, 0.14245644, 0.048717037, 0.18667242, 0.07692986, 0.23745029, 0.11868639]",guilt
guilt,"I bumped my dad's car in a lamp post. He was not at home then, neither was he home when I left for the campus. I did not tell him about the accident and I will never tell him. ",guilt,shame,guilt,sadness,"[0.83969706, 0.67801404, 0.67572, 0.9190427, 0.2424113, 0.89120823, 0.8692055]","[0.8418526, 0.5058381, 0.7489131, 0.8716766, 0.09665805, 0.81329685, 0.91152084]","[0.95380723, 0.85728025, 0.9351336, 0.98117113, 0.034146067, 0.9599045, 0.97859555]","[0.38163385, 0.3251655, 0.27704847, 0.7338589, 0.016390258, 0.7814918, 0.5264642]",guilt
joy,I was at school whhen I received a letter from the dean of my school congratulating me for my performance at the previous year's exam. ,joy,joy,fear,joy,"[0.007851731, 0.0068899114, 0.044353876, 0.12954205, 0.35023764, 0.0032868893, 0.0071005416]","[0.006670327, 0.0038349766, 0.017871507, 0.01384665, 0.81318575, 0.0036224737, 0.00806002]","[0.011002289, 0.0051532923, 0.6180483, 0.038125884, 0.5662107, 0.0061857896, 0.013507481]","[0.003455024, 0.0019617847, 0.0026476902, 0.0060678977, 0.376523, 0.0023033724, 0.0029997504]",joy
fear,"This was at secondary school, a prefect framed up some case and took it to the deputy head-master. I was called by the head-master and he threatened to suspend me. ",anger,shame,anger,sadness,"[0.8986183, 0.7223637, 0.5413556, 0.8672871, 0.1543832, 0.54385334, 0.85500664]","[0.92741126, 0.67642033, 0.83360344, 0.8822323, 0.07868406, 0.80133337, 0.9308127]","[0.95531887, 0.83924115, 0.89368993, 0.91223913, 0.018151648, 0.6934288, 0.8933504]","[0.3855488, 0.366836, 0.20632166, 0.48630837, 0.042969093, 0.52431643, 0.4807552]",anger
anger,"When I travelled all the way to my former school to collect my certificate, only to be told that I owed them some money, I knew nothing about this. ",guilt,shame,fear,sadness,"[0.7855058, 0.75181776, 0.5417422, 0.90139925, 0.21431422, 0.8658967, 0.83966535]","[0.7596644, 0.50942343, 0.720079, 0.6839822, 0.05620644, 0.74451524, 0.8426721]","[0.93674546, 0.82822376, 0.939105, 0.9325429, 0.010178061, 0.92099565, 0.92706645]","[0.32173857, 0.33811083, 0.26286528, 0.6586583, 0.008825083, 0.75259924, 0.5895647]",sadness
sadness,"My sister was in a hospital, later in the evening we received the information that she had died. ",sadness,sadness,sadness,sadness,"[0.7408575, 0.748662, 0.8601853, 0.8755523, 0.05583547, 0.97287095, 0.84049946]","[0.504114, 0.4561994, 0.8721822, 0.68828195, 0.012302601, 0.89473855, 0.7768683]","[0.8950137, 0.87032324, 0.90692264, 0.9635639, 0.005365314, 0.9788775, 0.9641747]","[0.26365298, 0.44991034, 0.52731717, 0.6440877, 0.0065513356, 0.9483534, 0.43784496]",sadness
disgust,"When at school I thought that I was going to get the best results in mathematics, but it was someone else who got the prize. ",guilt,guilt,sadness,sadness,"[0.69520444, 0.82466966, 0.41664502, 0.9410746, 0.056091763, 0.93152624, 0.8875467]","[0.90480584, 0.8012381, 0.8425621, 0.9699154, 0.015417495, 0.9666444, 0.94055986]","[0.9670924, 0.8525114, 0.88108337, 0.95704234, 0.005953416, 0.9749283, 0.9559576]","[0.45812318, 0.29010922, 0.14462088, 0.75191194, 0.007471926, 0.84586334, 0.5585115]",sadness
shame,When I received a letter from my girlfriend telling me that she was engaged to an another man. ,sadness,shame,guilt,sadness,"[0.77876693, 0.7897809, 0.6124139, 0.90842056, 0.052852083, 0.9214348, 0.8173815]","[0.43525648, 0.48477554, 0.6514432, 0.79378814, 0.1014357, 0.80400777, 0.87606245]","[0.9088916, 0.84345865, 0.9092874, 0.9208978, 0.012576111, 0.91252273, 0.9171921]","[0.22271664, 0.27422422, 0.120057024, 0.29318878, 0.06592122, 0.40063196, 0.30938685]",sadness
guilt,"I felt guilty when I heard the results of my friend, who had failed. I wished that I had helped him. ",guilt,sadness,shame,guilt,"[0.1916745, 0.9448928, 0.87454027, 0.99551636, 0.010524859, 0.99414045, 0.9700705]","[0.49747998, 0.96181655, 0.95048404, 0.9757652, 0.0014772213, 0.9935644, 0.98998904]","[0.06497474, 0.8920939, 0.8988442, 0.9982095, 0.0001694828, 0.99716055, 0.9982267]","[0.022965316, 0.23705418, 0.08830104, 0.9963103, 0.00035578606, 0.99459296, 0.97364515]",sadness
joy,My being admitted to UNZA. ,guilt,guilt,guilt,guilt,"[0.13693573, 0.15096474, 0.31323683, 0.63904285, 0.32039747, 0.3162623, 0.34470806]","[0.26765466, 0.22713958, 0.542178, 0.906599, 0.6822882, 0.7463273, 0.61914223]","[0.6247012, 0.20541981, 0.7030429, 0.7969538, 0.09698816, 0.614073, 0.19204478]","[0.108957276, 0.09210489, 0.070808314, 0.49443147, 0.18968649, 0.31314433, 0.17564444]",guilt
fear,While paddling in the river during a storm. I feared drowning. ,fear,fear,fear,fear,"[0.78285855, 0.61053455, 0.9940765, 0.91673505, 0.07544178, 0.8011452, 0.6153647]","[0.77857554, 0.5548327, 0.99545884, 0.95224816, 0.012631514, 0.9627945, 0.8965771]","[0.82883966, 0.7769645, 0.9989396, 0.97936475, 0.0031810421, 0.9185451, 0.97972554]","[0.32554755, 0.28048962, 0.9919152, 0.84030443, 0.0052310047, 0.9351243, 0.52566296]",fear
anger,"I entrusted a friend with the delivery of some money to my father, however he misused the money. ",guilt,shame,anger,sadness,"[0.7953179, 0.91517216, 0.5713416, 0.97014433, 0.20881541, 0.928405, 0.94714856]","[0.9329716, 0.9154087, 0.8497052, 0.9001306, 0.08956968, 0.9130426, 0.93973106]","[0.9469756, 0.9079185, 0.8434373, 0.89917445, 0.006550662, 0.9203115, 0.8540644]","[0.67875993, 0.8255245, 0.33549768, 0.9203929, 0.010401136, 0.92824954, 0.7854727]",sadness
sadness,The loss of my mother. ,sadness,sadness,sadness,sadness,"[0.8121051, 0.86536074, 0.9766092, 0.96733344, 0.0043982915, 0.9966011, 0.96853113]","[0.9525337, 0.8103084, 0.97433686, 0.9814052, 0.0017739192, 0.9931085, 0.964443]","[0.98086, 0.9161447, 0.9712723, 0.9920825, 0.0008436764, 0.9983039, 0.98944527]","[0.44975188, 0.44145676, 0.581171, 0.78880584, 0.002189865, 0.98562187, 0.7964997]",sadness
disgust,Over an argument. ,anger,anger,anger,anger,"[0.9848551, 0.15590039, 0.02341392, 0.31565207, 0.014811429, 0.054187417, 0.2759065]","[0.979286, 0.36619136, 0.18874356, 0.8337214, 0.0062784324, 0.48335606, 0.63747245]","[0.9872131, 0.14437924, 0.16183403, 0.5518412, 0.0013393787, 0.06677145, 0.5288812]","[0.7671025, 0.035511676, 0.013860794, 0.11180253, 0.0034544868, 0.059674818, 0.045621723]",anger
shame,At school - being whipped by the teacher in front of the class. ,anger,anger,anger,anger,"[0.97836417, 0.93493074, 0.8442425, 0.9205957, 0.019531552, 0.90333235, 0.94181395]","[0.98230606, 0.96773726, 0.9700447, 0.9572266, 0.009477903, 0.91512173, 0.98225284]","[0.98121566, 0.89584553, 0.97928303, 0.83044523, 0.0046741315, 0.8938915, 0.9419728]","[0.51604104, 0.5114271, 0.31404918, 0.3955429, 0.004480604, 0.31915095, 0.4092613]",anger
guilt,"When I had sufficient amount of money, I brought more clothes for myself than for the children - I felt bad about it. ",guilt,guilt,guilt,sadness,"[0.78810596, 0.9288277, 0.9061566, 0.9939194, 0.13956444, 0.991867, 0.97507817]","[0.9735643, 0.9724115, 0.96306235, 0.9972607, 0.030690879, 0.9948677, 0.9917651]","[0.9421093, 0.9613474, 0.94197196, 0.9986123, 0.00031984056, 0.9974056, 0.9977068]","[0.7775786, 0.81599426, 0.6350578, 0.9929624, 0.004746409, 0.9957141, 0.97629255]",guilt
joy,My first kiss. ,joy,joy,joy,joy,"[0.009148285, 0.004966405, 0.017600184, 0.21531129, 0.74203837, 0.018092165, 0.047263432]","[0.005722433, 0.0041193217, 0.016011348, 0.43351102, 0.96409553, 0.094523765, 0.10817907]","[0.006279304, 0.0046812133, 0.2611566, 0.6452411, 0.888787, 0.07387454, 0.23552623]","[0.00203059, 0.0022231445, 0.0044977306, 0.07664659, 0.50155914, 0.02606879, 0.018531136]",joy
fear,When I saw a ghost. ,sadness,fear,fear,sadness,"[0.46628162, 0.449195, 0.8590099, 0.77877134, 0.102866955, 0.878285, 0.5611618]","[0.931504, 0.8583489, 0.9803801, 0.9705756, 0.021590538, 0.9441838, 0.9081609]","[0.8294463, 0.78730154, 0.9938292, 0.9495866, 0.009131711, 0.8407643, 0.8967415]","[0.20911366, 0.20795974, 0.55596685, 0.5131062, 0.008972669, 0.58581746, 0.25047728]",fear
anger,My trouser's zipper was open when I was at a public wedding. ,anger,shame,fear,sadness,"[0.9150581, 0.8258569, 0.66215795, 0.9136129, 0.33730203, 0.8289187, 0.8590583]","[0.9352129, 0.9321123, 0.92529196, 0.93701416, 0.082965195, 0.9202072, 0.96348894]","[0.9728275, 0.95308757, 0.9786783, 0.97185236, 0.0125930235, 0.9401753, 0.9654726]","[0.3560441, 0.4977753, 0.16246332, 0.5707845, 0.015771825, 0.6376298, 0.48574132]",guilt
sadness,When a friend left me and went back home for good. ,sadness,sadness,sadness,sadness,"[0.79648817, 0.72369415, 0.7731426, 0.9125823, 0.051386073, 0.9608026, 0.83984065]","[0.8776544, 0.6994881, 0.8532882, 0.70512646, 0.009131021, 0.9161733, 0.86422914]","[0.9354081, 0.74484664, 0.8878494, 0.7598783, 0.0056273285, 0.9371101, 0.6990723]","[0.4086299, 0.4080001, 0.22138865, 0.4740647, 0.007345935, 0.8060105, 0.36180052]",sadness
disgust,When I failed an exam. ,guilt,guilt,guilt,shame,"[0.9077303, 0.93247485, 0.5716776, 0.9777524, 0.0074809277, 0.9483335, 0.9678834]","[0.9769057, 0.9629603, 0.9255107, 0.9897906, 0.004514544, 0.97247654, 0.98606664]","[0.9850464, 0.96236044, 0.9748735, 0.9891235, 0.0025198837, 0.9748233, 0.98543316]","[0.7625838, 0.77543545, 0.37124616, 0.9194645, 0.0047246255, 0.8874826, 0.92156035]",guilt
shame,Insulted my girlfriend during a peptalk. ,anger,anger,anger,anger,"[0.9860774, 0.9128133, 0.16249502, 0.71211755, 0.026761353, 0.3755268, 0.90367156]","[0.99309856, 0.9441168, 0.37825373, 0.7450002, 0.008174004, 0.24334705, 0.87564486]","[0.9861747, 0.8160968, 0.68243974, 0.93585026, 0.0027845395, 0.2972699, 0.885262]","[0.93170977, 0.8308078, 0.034971256, 0.23038538, 0.0039686756, 0.08779655, 0.33395112]",anger
guilt,I caught a close relative with the servant of the house. ,guilt,anger,anger,guilt,"[0.7396965, 0.72189003, 0.51778114, 0.855316, 0.2483067, 0.7720376, 0.8052984]","[0.9717443, 0.9367623, 0.90100133, 0.95709985, 0.47940233, 0.9393182, 0.95051104]","[0.646277, 0.4178941, 0.56996346, 0.6350512, 0.042901568, 0.43210176, 0.56202954]","[0.41472065, 0.55044895, 0.23076516, 0.6689561, 0.09589528, 0.44498435, 0.63130635]",guilt
joy,When I passed my form three exams. ,joy,joy,joy,joy,"[0.034731477, 0.024832487, 0.06467486, 0.05606743, 0.1435577, 0.03506351, 0.026577955]","[0.04904119, 0.043761585, 0.100883916, 0.16266352, 0.87563115, 0.07094136, 0.11511423]","[0.040948138, 0.015038207, 0.60271794, 0.14851257, 0.8096738, 0.060974486, 0.028164797]","[0.014597968, 0.005851181, 0.009613619, 0.05188894, 0.27757326, 0.03219247, 0.015692908]",joy
fear,The time I was threatened with expulsion from secondary school (form four). ,fear,fear,fear,sadness,"[0.87295455, 0.700021, 0.960772, 0.8845897, 0.055448025, 0.7978877, 0.90345126]","[0.95270795, 0.8049538, 0.97603875, 0.94908315, 0.0152672995, 0.94277817, 0.97339433]","[0.9808982, 0.9522482, 0.99699926, 0.9858436, 0.007790411, 0.9486077, 0.98565185]","[0.5413118, 0.5078336, 0.84306955, 0.6575603, 0.014075917, 0.8607653, 0.7791969]",fear
anger,When I discovered that the people I trusted most were talking behind my back. ,guilt,anger,anger,sadness,"[0.90493375, 0.86689657, 0.7801162, 0.93894124, 0.033242464, 0.8483964, 0.86053246]","[0.9489586, 0.8861474, 0.90154076, 0.846576, 0.008586866, 0.86031085, 0.9226852]","[0.98430425, 0.94925994, 0.9325695, 0.97845936, 0.00314504, 0.9445581, 0.9726209]","[0.578177, 0.45435643, 0.2774276, 0.7957907, 0.00495176, 0.79771096, 0.54878163]",guilt
sadness,When I heard about the death of my aunt. ,sadness,sadness,sadness,sadness,"[0.8142324, 0.73489654, 0.8354781, 0.94048184, 0.02351901, 0.9843923, 0.8584451]","[0.9087584, 0.9038191, 0.9574176, 0.95178205, 0.017392924, 0.9808039, 0.94458777]","[0.96664876, 0.91991013, 0.9521718, 0.98857284, 0.0068937633, 0.9919248, 0.98627925]","[0.36542284, 0.4083433, 0.40121236, 0.7941813, 0.0059011863, 0.91182643, 0.4728369]",sadness
disgust,When my brother promised me money but he failed to fulfill the promise. ,sadness,anger,anger,sadness,"[0.86470294, 0.8982381, 0.5153972, 0.95034224, 0.05697544, 0.9556021, 0.91343737]","[0.9414067, 0.89020514, 0.73417115, 0.88954014, 0.006924675, 0.93335444, 0.9407127]","[0.9581633, 0.8990717, 0.9035543, 0.9350715, 0.0055131367, 0.9542002, 0.92591894]","[0.57682914, 0.5950017, 0.13259168, 0.8012961, 0.005212492, 0.8735906, 0.69529736]",sadness
shame,I was running in front of a crowd when I slipped and fell on a wet lawn. ,guilt,guilt,fear,sadness,"[0.66319764, 0.83962774, 0.7979089, 0.92818016, 0.2600251, 0.84496135, 0.8581051]","[0.79128194, 0.71450484, 0.9058428, 0.9618303, 0.18200356, 0.92028546, 0.95477813]","[0.90954185, 0.8839013, 0.98072207, 0.9614955, 0.0254324, 0.9169509, 0.93619]","[0.19511436, 0.34500825, 0.22402352, 0.7053273, 0.034572084, 0.73051924, 0.433877]",guilt
guilt,When I took drugs. ,guilt,guilt,guilt,guilt,"[0.07191637, 0.08784723, 0.039325967, 0.8723206, 0.11787015, 0.2039015, 0.7125335]","[0.6163778, 0.21519436, 0.39184973, 0.981713, 0.020489661, 0.5624603, 0.9129729]","[0.7313736, 0.306619, 0.5888182, 0.9795473, 0.011507617, 0.3849098, 0.9638346]","[0.081474714, 0.054548535, 0.026554303, 0.8204409, 0.012261956, 0.24530122, 0.51130587]",guilt
joy,"As the time to get the results drew near I became more and more anxious. My friend called me and said, "" You have passed. "" My heart was full of joy. ",joy,joy,joy,joy,"[0.009669202, 0.0069216164, 0.21833423, 0.014750371, 0.6321403, 0.0030100956, 0.0071241404]","[0.009547402, 0.013991103, 0.16127291, 0.08565153, 0.9875301, 0.0025360459, 0.048405387]","[0.009821283, 0.004509913, 0.9055948, 0.36727026, 0.99122095, 0.0044166525, 0.058823876]","[0.0007957667, 0.0020686856, 0.002773366, 0.018109081, 0.9950246, 0.0017432575, 0.0040882817]",joy
fear,I watched a very terrfying film in LT. This film really pushed my heart out of my body and I was forced to go out before the second reel ended. ,fear,disgust,fear,fear,"[0.9826178, 0.98823416, 0.9948173, 0.8828191, 0.007969954, 0.97563815, 0.8726517]","[0.97166866, 0.9889731, 0.98467153, 0.9214367, 0.0066824043, 0.9864135, 0.9368373]","[0.9837298, 0.9977723, 0.9984718, 0.96670026, 0.00055391603, 0.99053943, 0.9879282]","[0.7390739, 0.9457975, 0.98192894, 0.6421164, 0.0020465222, 0.87764156, 0.7615191]",fear
anger,""" I have been hearing rumours that you have not been allowing people in your room,"" he said. This sentence really shot my heart. I failed to find the right words, instead I walked away without uttering a word. ",fear,fear,disgust,sadness,"[0.9231304, 0.9553525, 0.9873505, 0.95761853, 0.090914205, 0.9748376, 0.94464475]","[0.97699976, 0.98759925, 0.99626166, 0.97703075, 0.0015394146, 0.9896773, 0.98876125]","[0.9918269, 0.9977309, 0.98958474, 0.9911849, 0.002291592, 0.9955409, 0.99741435]","[0.6620611, 0.907646, 0.8789139, 0.7978849, 0.004100671, 0.9802555, 0.76401603]",sadness
