labels,text,emo_name,expr_emo,feels_emo,emotion,prob_emo_name,prob_expr_emo,prob_feels_emo,prob_emotion,ensemble
fear,"I was very startled when, at night at . am, a boy approached me and yelled ""I fuck you"", then however he stopped and laughed at me. ",fear,fear,anger,fear,"[0.80699474, 0.47424555, 0.9578485, 0.51677215, 0.044547357, 0.28328708, 0.21415053]","[0.9554825, 0.8430448, 0.995105, 0.6155738, 0.05061315, 0.02617422, 0.5124699]","[0.9819857, 0.8576065, 0.9062223, 0.27672642, 0.887901, 0.3316824, 0.31686667]","[0.94967055, 0.55744046, 0.9880782, 0.17780006, 0.10916739, 0.0017978821, 0.25828683]",fear
anger,When someone does not listen to me after having asked me to repeat what I said. This happened more than one time with the same person. ,anger,anger,fear,anger,"[0.8096463, 0.58430445, 0.65694654, 0.67056453, 0.11544893, 0.66749424, 0.43683243]","[0.8929033, 0.6810126, 0.3080616, 0.6730018, 0.0062248604, 0.5062956, 0.45304665]","[0.7096531, 0.28521436, 0.7177912, 0.12225887, 0.0102533, 0.30016056, 0.1528277]","[0.8013646, 0.6426268, 0.45974573, 0.70864546, 0.0043552676, 0.6872072, 0.5751963]",anger
sadness,I felt very sad when I heard that a friend had committed suicide. ,sadness,sadness,sadness,sadness,"[0.009531998, 0.0023570894, 0.17607552, 0.72595394, 0.0014201839, 0.9825466, 0.42508218]","[0.001045616, 0.0013815061, 0.014129864, 0.53199476, 0.00053739315, 0.9986216, 0.17330319]","[0.0045127906, 0.0022222362, 0.8958014, 0.8601472, 0.0009455974, 0.99875665, 0.1670284]","[0.0008701233, 0.0012717509, 0.004697777, 0.055112287, 0.0004201126, 0.99948955, 0.016786292]",sadness
disgust,One night I saw a man being knocked down by two other men. The victim was kicked against his head. ,sadness,anger,anger,fear,"[0.8251098, 0.66621757, 0.79166865, 0.74940467, 0.011549736, 0.90820116, 0.6009163]","[0.951931, 0.8767933, 0.94941336, 0.93711233, 0.001949137, 0.8968886, 0.7348394]","[0.94025856, 0.8597588, 0.84551364, 0.7586848, 0.013186325, 0.9004599, 0.65658164]","[0.927464, 0.88701385, 0.9355796, 0.84600335, 0.010424505, 0.9162051, 0.80918795]",anger
shame,When I made acquaintance with the parents of my boyfriend for the first time. They spoke Limburgian (a dutch dialect) and one of my first remarks was that I disliked Limburgian dialect. ,disgust,disgust,disgust,disgust,"[0.34315884, 0.78995866, 0.5736441, 0.35789132, 0.016508408, 0.44306517, 0.15573715]","[0.4311148, 0.9849643, 0.35088584, 0.5338942, 0.004496394, 0.4317982, 0.19391437]","[0.5686767, 0.970687, 0.9563216, 0.45978814, 0.030707499, 0.6625115, 0.3633528]","[0.6424718, 0.9158584, 0.30666453, 0.58959717, 0.020412598, 0.6363316, 0.35011736]",disgust
guilt,When I cancelled an appointment with an idle story. Afterwards it appeared that the person had looked forward to it and reserved time for it. ,guilt,guilt,fear,sadness,"[0.4227004, 0.1981557, 0.5539929, 0.7482091, 0.027658483, 0.6095359, 0.31791192]","[0.24558608, 0.18682434, 0.23094898, 0.83864427, 0.03382633, 0.67512906, 0.6367942]","[0.4879136, 0.14815423, 0.76918477, 0.42240167, 0.024730135, 0.7537955, 0.27729836]","[0.37810665, 0.10654652, 0.4416453, 0.63377273, 0.029269593, 0.7436392, 0.5794902]",sadness
joy,"For a few days I felt very miserable, distressed and listless, with crying fits. When this was over I felt very happy, although there was no special reason. ",sadness,joy,sadness,joy,"[0.054482725, 0.1508687, 0.52527875, 0.23632187, 0.70526046, 0.8998342, 0.049343817]","[0.019151313, 0.4718945, 0.14507261, 0.42024237, 0.9439846, 0.54760575, 0.16836667]","[0.053324934, 0.2646643, 0.90611386, 0.4112506, 0.9814478, 0.98441285, 0.5487529]","[0.008118202, 0.031405192, 0.35663757, 0.296886, 0.9659612, 0.03598332, 0.14122653]",joy
fear,"I was testing my new roller skates in the street, suddenly a dog ran barking in my direction, very threatening. I was very startled and terribly upset. ",fear,fear,fear,fear,"[0.86624396, 0.43421954, 0.92058074, 0.50349426, 0.0010558517, 0.90071833, 0.30633137]","[0.9866008, 0.42749745, 0.9965934, 0.56454045, 0.00041350626, 0.9960796, 0.4469289]","[0.9826592, 0.6086614, 0.9964784, 0.8457974, 0.000899458, 0.9921633, 0.43887907]","[0.7881353, 0.048373353, 0.981845, 0.21636915, 0.00076543307, 0.2841139, 0.037953228]",fear
anger,"Out on a weekend with a group of people, everybody felt irritated because at night the music didn't stop in time. And at breakfast my boyfriend ran away because we didn't agree with him. I felt angry. ",anger,anger,anger,anger,"[0.97169524, 0.8920363, 0.337537, 0.62072396, 0.014868266, 0.3742119, 0.27665022]","[0.9961824, 0.97621083, 0.06965147, 0.70753384, 0.00078701397, 0.010792063, 0.072453536]","[0.99794954, 0.8719106, 0.9518853, 0.87262654, 0.0027604585, 0.07386927, 0.42235288]","[0.99746394, 0.62070787, 0.0055861203, 0.18382369, 0.001130354, 0.001104906, 0.0073133386]",anger
sadness,Recently I felt very sad without any reason. It lasted for a few days. There was nothing I liked in that period. ,sadness,sadness,sadness,sadness,"[0.09771753, 0.5830055, 0.48871574, 0.34565958, 0.03338596, 0.8268751, 0.5344871]","[0.0046500573, 0.67063564, 0.26718086, 0.23316462, 0.0006137064, 0.9935958, 0.52894694]","[0.004996345, 0.08127033, 0.83330333, 0.19132514, 0.0014351488, 0.9964288, 0.29131413]","[0.001276139, 0.03558129, 0.014367535, 0.044978864, 0.0010228719, 0.99814975, 0.052633137]",sadness
disgust,"Someone told me a story of Amnesty International a boy was killed and his head was put in the litter of his girlfriend. It looked as if she was pregnant, then she died. It is disgusting, I can hardly write it down. ",disgust,disgust,disgust,disgust,"[0.4848955, 0.97878796, 0.56468487, 0.5327538, 0.0017018659, 0.8254255, 0.59183306]","[0.91499966, 0.9959699, 0.91924745, 0.800407, 0.00036219243, 0.9168236, 0.9830831]","[0.8210996, 0.9958139, 0.71240383, 0.34297517, 0.001214561, 0.27693737, 0.6881107]","[0.72212535, 0.99729604, 0.73455083, 0.67991984, 0.0005848121, 0.1603051, 0.8601763]",disgust
shame,I cried for hours because I felt very miserable. Then I called my boyfriend and he said lovely things to me. After this feeling disappeared I felt ashamed. ,guilt,shame,sadness,sadness,"[0.03407189, 0.5219863, 0.15651573, 0.880378, 0.009258876, 0.86323375, 0.6632685]","[0.031954825, 0.86272097, 0.24149662, 0.9866334, 0.0012233444, 0.98442274, 0.9905021]","[0.104093574, 0.98073834, 0.9690578, 0.9953571, 0.0035457367, 0.99638957, 0.99404436]","[0.0016491313, 0.6887679, 0.04022956, 0.90014774, 0.00065786054, 0.9864956, 0.9754141]",sadness
guilt,Yesterday my boyfriend and I wanted to play billiards. However there were boys playing ( times). My boyfriend then is fed up and chagrined. In such case I think it is my fault. ,guilt,guilt,guilt,guilt,"[0.85707325, 0.8089282, 0.39981237, 0.9429227, 0.019291453, 0.7496868, 0.7722973]","[0.9581053, 0.9839282, 0.1426058, 0.99189174, 0.0010864312, 0.9631732, 0.9560525]","[0.9875438, 0.9911719, 0.7426799, 0.99692035, 0.0027367028, 0.96968216, 0.9529675]","[0.64801264, 0.96728, 0.023679907, 0.9813845, 0.0016077611, 0.21929777, 0.94913256]",guilt
joy,When my boyfriend and I experience something nice or when we have made a nice walk together. ,joy,joy,joy,joy,"[0.012513747, 0.006737678, 0.090669006, 0.086079426, 0.91953146, 0.017318068, 0.0066104312]","[0.0010506911, 0.00060080894, 0.0020199069, 0.008086495, 0.9737245, 0.00059045205, 0.0018476712]","[0.004135452, 0.0013033146, 0.46025872, 0.04663664, 0.99377537, 0.0030599704, 0.009757035]","[0.0025673294, 0.00080110854, 0.0025882379, 0.0050859377, 0.8504832, 0.0014271402, 0.0016081125]",joy
fear,The weather is very bad (fog and slipperiness) the newcast reports many traffic accidents and my boyfriend is driving home and still has kilometers to go. ,fear,fear,fear,fear,"[0.56572694, 0.40383333, 0.9028684, 0.5600318, 0.007191751, 0.8101657, 0.30561566]","[0.6603194, 0.53206, 0.9527647, 0.7435325, 0.00059264275, 0.92313987, 0.2568332]","[0.9295564, 0.774556, 0.9753635, 0.93775326, 0.016771346, 0.97045016, 0.44180834]","[0.67084605, 0.7398365, 0.9171358, 0.84552276, 0.0042386698, 0.9058055, 0.6591906]",fear
anger,Someone told me that he would stay at my home for one night. Therefore I made big efforts to make everything ok (food). One day before he cancelled the appointment because he had to go to church with his parents. ,sadness,sadness,fear,sadness,"[0.52832043, 0.3557053, 0.6482099, 0.45847127, 0.012307062, 0.74318403, 0.28047383]","[0.348394, 0.1706466, 0.34081027, 0.69932014, 0.002579574, 0.90443426, 0.7558875]","[0.6536218, 0.18514115, 0.87628627, 0.51689154, 0.0073087467, 0.7619503, 0.41363218]","[0.7363505, 0.60722333, 0.69007665, 0.8244478, 0.008406981, 0.9179096, 0.7098797]",sadness
sadness,We had to take our cat to the vet for mercy killing (an injection). ,sadness,sadness,sadness,sadness,"[0.5117666, 0.34544364, 0.67198503, 0.6397952, 0.006067035, 0.9151253, 0.2693895]","[0.67408663, 0.7064599, 0.87305194, 0.8675893, 0.0006223768, 0.9692017, 0.73905164]","[0.83951855, 0.5169425, 0.9656028, 0.83383733, 0.0049414053, 0.97904384, 0.5267668]","[0.70244586, 0.6476965, 0.841268, 0.7909949, 0.001249626, 0.9692183, 0.7328943]",sadness
disgust,"When people are eating unsavoury (smacking, belching, speaking with food in their mouth, etc. ). ",disgust,disgust,disgust,disgust,"[0.82746917, 0.9501435, 0.83386725, 0.8090616, 0.050943587, 0.5349167, 0.8218438]","[0.58771235, 0.9682113, 0.40787244, 0.41876903, 0.043929245, 0.3606663, 0.7828677]","[0.90367615, 0.9808801, 0.7742412, 0.43406212, 0.057940505, 0.4253883, 0.6935185]","[0.65027493, 0.94877005, 0.30864438, 0.63688064, 0.015902571, 0.14833814, 0.74110556]",disgust
shame,"A girl in our class was nicknamed ""fatsy"". Later, I heard that she suffered from diabetes mellitus. ",sadness,sadness,fear,sadness,"[0.32326418, 0.18439966, 0.501292, 0.37195525, 0.018400475, 0.7329806, 0.21808988]","[0.26913753, 0.57641846, 0.6631773, 0.4197471, 0.0067645237, 0.86775804, 0.44399846]","[0.58101124, 0.64685434, 0.9402138, 0.45362177, 0.0766659, 0.7399051, 0.72698855]","[0.5647357, 0.80838656, 0.5819438, 0.56046486, 0.014380728, 0.887261, 0.71366656]",sadness
guilt,I made an appointment to pick up someone. However I arrived too late and she had to wait a quarter of an hour. ,guilt,guilt,sadness,sadness,"[0.68141484, 0.4308235, 0.5973446, 0.8062462, 0.007885304, 0.77847886, 0.52768296]","[0.69635546, 0.5252255, 0.2337977, 0.9252448, 0.0028259687, 0.8977028, 0.8845446]","[0.75766546, 0.4230102, 0.69508207, 0.7307627, 0.010358899, 0.8273897, 0.42354146]","[0.7552992, 0.7176152, 0.49346152, 0.92599756, 0.046769295, 0.9413162, 0.8711766]",sadness
joy,One night I had a very good conversation with two friends. I then realized how worthy they were for me and how happy I was to have them as friends. ,joy,joy,joy,joy,"[0.02715905, 0.019104868, 0.18489663, 0.12989403, 0.9721807, 0.019667609, 0.015085063]","[0.0014966135, 0.0006431325, 0.0026462045, 0.01636508, 0.993884, 0.00087154796, 0.0017001072]","[0.00831283, 0.001874785, 0.8284954, 0.12499022, 0.9964845, 0.0021058777, 0.009150856]","[0.0021406708, 0.00059424655, 0.0045956997, 0.021723948, 0.9908867, 0.0008373341, 0.002773093]",joy
fear,In the morning just before going to the dentist. ,fear,fear,fear,fear,"[0.42611268, 0.17121167, 0.63700706, 0.35383266, 0.109863624, 0.34029934, 0.12056834]","[0.33721817, 0.51409197, 0.7558513, 0.44087288, 0.04375839, 0.22029907, 0.23699458]","[0.5352523, 0.28188342, 0.97110987, 0.6610472, 0.449093, 0.48582092, 0.4813397]","[0.42937416, 0.55253994, 0.7731636, 0.5586822, 0.37195662, 0.35567203, 0.39810312]",fear
anger,When a very close friend with whom I have a very intimate and bodily relationship (he had a girlfriend) started to avoid me and didn't want to talk to me any more. ,sadness,sadness,fear,sadness,"[0.6282769, 0.4721937, 0.73789066, 0.5152053, 0.0025978498, 0.82617426, 0.25872356]","[0.66921234, 0.31599423, 0.8706681, 0.7240819, 0.006843042, 0.95833707, 0.6149575]","[0.8667914, 0.6829613, 0.9451598, 0.717993, 0.0020841565, 0.73942006, 0.7939473]","[0.6489991, 0.4834065, 0.7397711, 0.58810556, 0.026366746, 0.93052477, 0.5038517]",sadness
sadness,When a good friend with whom I had an intimate relationship made clear that he didn't want to continue in the same way. He choose his girlfriend (also a friend of mine). ,sadness,sadness,sadness,sadness,"[0.4925984, 0.1934011, 0.4829559, 0.4162515, 0.025602443, 0.7688648, 0.12198045]","[0.27164817, 0.03693553, 0.25194758, 0.51595944, 0.021225356, 0.84856707, 0.2958714]","[0.58284324, 0.058396213, 0.7940087, 0.19880739, 0.050394442, 0.80558074, 0.09324338]","[0.55194557, 0.25175354, 0.38595405, 0.581634, 0.10350351, 0.87244487, 0.5008796]",sadness
disgust,When I made love with someone who I didn't really love. Sometimes I even considered him unlikable. ,sadness,sadness,sadness,sadness,"[0.56750846, 0.66333085, 0.7204323, 0.8196371, 0.1460099, 0.8494559, 0.4061566]","[0.4851239, 0.82057375, 0.37635717, 0.8190406, 0.007865391, 0.84854275, 0.66292447]","[0.76003796, 0.3304976, 0.88493603, 0.8643115, 0.0059864563, 0.91645485, 0.48710534]","[0.29299694, 0.4165688, 0.14210014, 0.5618725, 0.016760914, 0.85442543, 0.4396154]",sadness
shame,I had a short lasting sexual relationship with someone I didn't love. ,sadness,guilt,sadness,sadness,"[0.4783159, 0.35270044, 0.46590266, 0.6557512, 0.02285708, 0.7453497, 0.2205444]","[0.39464465, 0.6086452, 0.2131846, 0.7579012, 0.0019182477, 0.74460167, 0.6809447]","[0.56631166, 0.16200311, 0.8567833, 0.8764145, 0.0023796356, 0.89229953, 0.6151214]","[0.3143955, 0.28767776, 0.15495342, 0.6863879, 0.0033144432, 0.7930402, 0.62813544]",sadness
guilt,When I realized that I avoided two good friends with whom I always shared toys and sorrows. I made up idle stories to avoid telling them what happened to me. ,sadness,guilt,fear,sadness,"[0.43829814, 0.26917586, 0.59101707, 0.82765454, 0.07319917, 0.92196995, 0.3478577]","[0.20625947, 0.116310515, 0.8116259, 0.95870256, 0.001683001, 0.86541224, 0.7902534]","[0.7872217, 0.214091, 0.9840986, 0.92820704, 0.005760558, 0.9712133, 0.6631707]","[0.39590538, 0.26747212, 0.6894608, 0.85745627, 0.0052650515, 0.97919613, 0.64695865]",sadness
joy,"My boyfriend suffered form ill health for some months, this week the physician told him that he was restored to health. ",joy,joy,joy,joy,"[0.06450175, 0.017132895, 0.06505616, 0.15834583, 0.52339596, 0.024879495, 0.013044938]","[0.011961188, 0.0066134, 0.052418303, 0.07221484, 0.9159093, 0.09604587, 0.015555473]","[0.17088795, 0.013571837, 0.70404387, 0.20278987, 0.94837713, 0.11519719, 0.03321374]","[0.10638132, 0.031397928, 0.19530255, 0.27725086, 0.8833678, 0.47342953, 0.10092255]",joy
fear,"When going out in the weekend I have to bike kilometers through lonely and dark polders, then I always have terrifying fantasies. ",fear,fear,fear,fear,"[0.21268912, 0.1137908, 0.9148925, 0.25404963, 0.0013717179, 0.40242893, 0.10612305]","[0.10509974, 0.061840236, 0.9729619, 0.26457047, 0.00048950757, 0.1379845, 0.1214854]","[0.40096888, 0.03096653, 0.99841344, 0.34101987, 0.00048272574, 0.3972698, 0.27138522]","[0.03169681, 0.009489334, 0.988272, 0.03276228, 0.0008453187, 0.00277504, 0.021198243]",fear
anger,"I made an appointment with a friend to drink coffee togehter. However, for the third time in that week she arrived an hour too late. ",sadness,sadness,sadness,sadness,"[0.5796858, 0.5390364, 0.53716516, 0.5620839, 0.011540861, 0.8047846, 0.46833333]","[0.7824688, 0.7963609, 0.34082612, 0.8791579, 0.006538323, 0.95150703, 0.9018361]","[0.91344905, 0.76676697, 0.7095682, 0.43547532, 0.17708667, 0.94497997, 0.41963446]","[0.73354614, 0.7763882, 0.39175886, 0.84127027, 0.021269191, 0.93119234, 0.8231793]",sadness
sadness,My dear hamster (called Hannes) died at the age of and / years. His shape forced me to mercy killing (an injection). ,sadness,sadness,sadness,sadness,"[0.11235824, 0.06449859, 0.5984286, 0.29508826, 0.005406344, 0.6653553, 0.12315595]","[0.14607543, 0.08006423, 0.42033225, 0.6989369, 0.0008493407, 0.9705738, 0.3323134]","[0.5542265, 0.1224105, 0.9605041, 0.63003004, 0.005521723, 0.98981667, 0.33811638]","[0.25475055, 0.023238309, 0.52851987, 0.68073523, 0.00144472, 0.9633843, 0.40061706]",sadness
disgust,I read a newspaper report that a little boy was forced to look while his sister was raped. ,sadness,sadness,sadness,sadness,"[0.5611546, 0.54644614, 0.6675028, 0.5527774, 0.0043971916, 0.89566, 0.39505878]","[0.9069622, 0.94716686, 0.95130193, 0.90341085, 0.0012234581, 0.9723885, 0.93222106]","[0.9483334, 0.9686931, 0.93149084, 0.6551027, 0.0059675854, 0.97882265, 0.7635723]","[0.86951375, 0.9278242, 0.91511333, 0.84640974, 0.0029330184, 0.9646104, 0.8541879]",sadness
shame,We had made an appointment to complete together a piece of work. It appeared that I was the only one who hadn't prepared anything. ,guilt,guilt,fear,guilt,"[0.34700948, 0.25564945, 0.51136726, 0.52034056, 0.047436785, 0.49349758, 0.2526836]","[0.46835175, 0.3614654, 0.45546657, 0.86773115, 0.080291614, 0.4487081, 0.8118045]","[0.69816476, 0.39665473, 0.91391325, 0.8817014, 0.2760332, 0.7132487, 0.75601476]","[0.42377925, 0.3842281, 0.4214797, 0.7482728, 0.08665154, 0.5139191, 0.7053262]",guilt
guilt,"I call my mother at least once a week. However last week I completely forgot. This morning she called me, she thought I felt ill. ",guilt,guilt,fear,guilt,"[0.07267301, 0.043822184, 0.2198433, 0.50095284, 0.015252947, 0.3413839, 0.1686739]","[0.052825138, 0.028516853, 0.31870428, 0.7500135, 0.003165401, 0.4229055, 0.6171182]","[0.21324386, 0.03891775, 0.95371586, 0.9154515, 0.0014545614, 0.6239691, 0.44738123]","[0.08635874, 0.09143307, 0.32785988, 0.8063775, 0.004012385, 0.38366255, 0.65621233]",guilt
joy,After the funeral of an acquaintance I felt very depressed. That feeling turned into joy when I heard that I had achieved a good grade for an examination. ,sadness,joy,sadness,joy,"[0.00973046, 0.003468041, 0.08704889, 0.11851388, 0.7117783, 0.93403924, 0.0064132246]","[0.00215574, 0.0015626246, 0.0023790991, 0.0097230375, 0.9710532, 0.72791463, 0.00174104]","[0.0062147332, 0.0018039261, 0.8508395, 0.16469514, 0.9030549, 0.99277484, 0.0065505225]","[0.0011943994, 0.0010523149, 0.002818048, 0.0041129463, 0.88164085, 0.2545295, 0.00128454]",joy
fear,I had to call someone and make an appointment for a conversation. I was very afraid to fail. ,fear,fear,fear,fear,"[0.38620213, 0.27741987, 0.97365475, 0.66661453, 0.0135240415, 0.59082437, 0.5420201]","[0.42824283, 0.24358459, 0.99868244, 0.96813625, 0.0016163621, 0.5893003, 0.9676472]","[0.40399724, 0.13802122, 0.9990239, 0.8988176, 0.000765684, 0.6798247, 0.9769916]","[0.076858826, 0.017855242, 0.99801123, 0.9195988, 0.0012320746, 0.4564145, 0.923812]",fear
