labels,text,emo_name,expr_emo,feels_emo,emotion,prob_emo_name,prob_expr_emo,prob_feels_emo,prob_emotion,ensemble
guilt,Two timing - going out with guys at once (secretly). ,guilt,shame,fear,guilt,"[0.13300404, 0.32345328, 0.23033182, 0.74191856, 0.20384595, 0.24693906, 0.7066702]","[0.06769794, 0.1513698, 0.30857828, 0.7457232, 0.042470668, 0.09467797, 0.76728064]","[0.12376118, 0.2174169, 0.5240494, 0.4069476, 0.050571, 0.13936119, 0.23056948]","[0.13282463, 0.3158287, 0.33540982, 0.6660992, 0.13798733, 0.08512907, 0.6290468]",guilt
joy,"When I went to the pub with a large group of friends, we drank and danced. ",joy,joy,fear,joy,"[0.07974203, 0.0054358453, 0.23534349, 0.23976271, 0.5953844, 0.066349566, 0.04711205]","[0.3019497, 0.0710267, 0.19326837, 0.55097455, 0.8657472, 0.19096136, 0.3286616]","[0.20551084, 0.054581657, 0.8121365, 0.34727573, 0.6763272, 0.19503023, 0.07240792]","[0.20972179, 0.08835427, 0.2543803, 0.36598802, 0.5896533, 0.047423027, 0.15827511]",joy
fear,Watched a horror movie which involved sexual attacks on women. ,fear,disgust,fear,fear,"[0.722544, 0.76956064, 0.8693024, 0.60241294, 0.0044786753, 0.5572734, 0.8022004]","[0.9581674, 0.9875722, 0.98273337, 0.9213326, 0.00025408686, 0.88696206, 0.9820425]","[0.77164495, 0.8637101, 0.96316206, 0.63918746, 0.00019609215, 0.46109238, 0.6143504]","[0.6368287, 0.823556, 0.88826656, 0.5545617, 0.00015950532, 0.012193829, 0.7498185]",fear
anger,My boyfriend promised to take me to see a game of tennis and rang saying he was going to the pub with some of his friends instead. ,sadness,sadness,sadness,sadness,"[0.59611374, 0.5919378, 0.538217, 0.5219762, 0.0046682833, 0.85964936, 0.7211919]","[0.761832, 0.649064, 0.5079839, 0.7901137, 0.0032569205, 0.93154395, 0.8840833]","[0.88053197, 0.6920195, 0.9230586, 0.8367834, 0.0046928767, 0.9231418, 0.73286134]","[0.69639796, 0.6720925, 0.72484696, 0.6270755, 0.07780825, 0.96151733, 0.69820815]",sadness
sadness,My mother was unwell and went for many cancer tests. She spent time in hospital being opened and closed many times. ,sadness,sadness,sadness,sadness,"[0.90801704, 0.8497712, 0.82737875, 0.7294941, 0.16305226, 0.9146655, 0.86346394]","[0.6774136, 0.7698598, 0.9550835, 0.74671924, 0.026799418, 0.9625106, 0.76366025]","[0.5344441, 0.59402657, 0.8077703, 0.6723401, 0.005971628, 0.8090208, 0.41308448]","[0.61584055, 0.6053255, 0.83506507, 0.6370615, 0.0259311, 0.9445375, 0.6403557]",sadness
disgust,"I was driving along and saw this young guy urinating into the gutter, in broad daylight. ",shame,disgust,disgust,disgust,"[0.76747465, 0.8836274, 0.7869479, 0.62542164, 0.059270978, 0.7337968, 0.9051639]","[0.9747172, 0.98994255, 0.9199269, 0.92489594, 0.0053052176, 0.95542806, 0.9812361]","[0.89580715, 0.9158368, 0.7811362, 0.5364634, 0.002624048, 0.56737065, 0.65443724]","[0.79312253, 0.8743646, 0.76139134, 0.71114826, 0.022035256, 0.7727929, 0.8712909]",disgust
shame,I kicked the dog outside on a cold night because he was annoying me. The next day he came down with the flu and we thought he was going to die. ,fear,anger,anger,sadness,"[0.8166109, 0.7727519, 0.8923192, 0.68962985, 0.0060311174, 0.8680623, 0.7588371]","[0.9928075, 0.9715855, 0.9718232, 0.97372663, 0.0020710526, 0.9678541, 0.9773959]","[0.9884548, 0.90407264, 0.96989125, 0.95467514, 0.003872846, 0.9518225, 0.86186457]","[0.9070447, 0.89560556, 0.8879586, 0.80163825, 0.0030510286, 0.9194598, 0.7639811]",fear
guilt,I spent all weekend with a friend instead of studying for my exams. ,shame,shame,guilt,guilt,"[0.39631444, 0.38552725, 0.48198482, 0.58152246, 0.23712988, 0.34172243, 0.7716583]","[0.729963, 0.5073922, 0.6900115, 0.9265907, 0.49845022, 0.76481485, 0.9337356]","[0.44771862, 0.31030372, 0.71239316, 0.7787019, 0.15194298, 0.39306352, 0.40069526]","[0.41639233, 0.5198187, 0.4856824, 0.5858046, 0.39852, 0.4148404, 0.55560136]",guilt
joy,Birth of children. ,joy,joy,fear,joy,"[0.016284617, 0.33799383, 0.07186456, 0.48387662, 0.83712626, 0.18158059, 0.17781979]","[0.40087077, 0.40384609, 0.21601257, 0.26778123, 0.94821596, 0.42005494, 0.24695621]","[0.34314308, 0.29983735, 0.7702262, 0.3762724, 0.7250978, 0.6056002, 0.122221686]","[0.32252002, 0.36665574, 0.16746205, 0.3964672, 0.83455133, 0.30556965, 0.26014832]",joy
fear,Being alone at night. ,sadness,fear,fear,fear,"[0.71499026, 0.71403444, 0.83454096, 0.66601306, 0.13447928, 0.8526229, 0.8072497]","[0.82153255, 0.8054776, 0.9811205, 0.7630849, 0.007912501, 0.9734914, 0.9279702]","[0.537376, 0.5234996, 0.9917698, 0.46910906, 0.005494611, 0.7107282, 0.49758384]","[0.60083807, 0.6422172, 0.86783, 0.552058, 0.10236862, 0.82932186, 0.6086528]",fear
anger,In a hurry to get to lectures and the car would not start. ,sadness,anger,anger,anger,"[0.7968687, 0.6945539, 0.7929267, 0.6771998, 0.0029445314, 0.82929134, 0.7885319]","[0.9482414, 0.87495285, 0.93841445, 0.89573985, 0.0005072508, 0.8628838, 0.9478804]","[0.8958136, 0.7892078, 0.888263, 0.7751894, 0.0003536241, 0.6159332, 0.6990007]","[0.75189817, 0.7346853, 0.7007931, 0.59291023, 0.004970432, 0.39897192, 0.69752264]",anger
sadness,When grandfather died. ,sadness,sadness,sadness,sadness,"[0.31245312, 0.770481, 0.64563364, 0.6927185, 0.14025016, 0.9330763, 0.5933835]","[0.6399635, 0.73632765, 0.8122041, 0.6791525, 0.016772494, 0.9898868, 0.70400864]","[0.4308925, 0.35550722, 0.915766, 0.53642094, 0.013059385, 0.9500088, 0.2302309]","[0.55831945, 0.5839459, 0.682295, 0.51316446, 0.008135583, 0.9701755, 0.482344]",sadness
disgust,Obscene phone calls. ,disgust,disgust,disgust,disgust,"[0.79503316, 0.97821474, 0.37551898, 0.5720021, 0.0018099732, 0.54868954, 0.9516912]","[0.9703719, 0.9936021, 0.113220416, 0.019843278, 0.00028726133, 0.0013633085, 0.9683409]","[0.9295116, 0.98043025, 0.8527276, 0.6635544, 0.00056479254, 0.3835939, 0.8541781]","[0.8839415, 0.96411186, 0.23747782, 0.653278, 0.0005039962, 0.011088766, 0.8827175]",disgust
shame,"Being with a close friend, in the city, who was involved at the present point in time in outrageous activity. ",shame,disgust,disgust,disgust,"[0.51718616, 0.78624666, 0.58151704, 0.75315475, 0.06476425, 0.7191088, 0.87293977]","[0.91720134, 0.963622, 0.93056107, 0.86805856, 0.02586097, 0.88177806, 0.938682]","[0.6483457, 0.70068747, 0.644375, 0.65075505, 0.0070262854, 0.49111983, 0.5087678]","[0.7215687, 0.7335648, 0.6317594, 0.64208496, 0.16178665, 0.6570505, 0.7054261]",disgust
guilt,Telling white lies. ,shame,disgust,fear,disgust,"[0.4429929, 0.85094523, 0.42473432, 0.7670048, 0.004371581, 0.7579759, 0.91500306]","[0.7383068, 0.95878506, 0.68257517, 0.828576, 0.00041692093, 0.058527343, 0.92403704]","[0.6427728, 0.80052435, 0.92550737, 0.7450467, 0.00032688206, 0.2982944, 0.73258305]","[0.66345674, 0.82419324, 0.50774765, 0.7803029, 0.0010759229, 0.057627764, 0.7736811]",disgust
joy,Thought had discovered true love. ,joy,joy,joy,joy,"[0.0006109486, 0.00023550041, 0.00039190616, 0.000621489, 0.8884127, 0.000249373, 0.00022550019]","[0.00022189591, 0.00025590224, 0.0003619796, 0.00052115996, 0.94561976, 0.00056108425, 0.0002631013]","[0.00062300026, 0.00044270075, 0.001245479, 0.0007532706, 0.8283245, 0.0015724055, 0.0005635483]","[0.00012001659, 0.00014914435, 0.00018458223, 0.00038484877, 0.6478128, 6.298181e-05, 0.00021150125]",joy
fear,Stopped at lights in Mangere late one Friday night on way home from work. Alone in car when someone came up behind the car and started banging and shaking it. Light was red and had nowhere to go until light changed. When green I took off. ,fear,anger,fear,fear,"[0.51806545, 0.609044, 0.71635264, 0.3257314, 0.017222945, 0.53271484, 0.30206728]","[0.96077114, 0.9068135, 0.9591986, 0.81535697, 0.068734586, 0.8527426, 0.8102733]","[0.90757287, 0.5514285, 0.93177396, 0.5950466, 0.012945064, 0.5985113, 0.42687768]","[0.71488124, 0.51218617, 0.76326793, 0.5228422, 0.08998855, 0.57302654, 0.47735533]",fear
anger,When fired unjustly from a job as casual bar-person. Charged with giving away free drinks. Not done so and had witnesses to prove it - both patrons and bar staff. Other staff were supportive. ,sadness,anger,anger,sadness,"[0.7353674, 0.6267684, 0.38217103, 0.19047545, 0.0026250726, 0.77541983, 0.6574273]","[0.96693856, 0.94397455, 0.4845466, 0.52735585, 0.0036088268, 0.953772, 0.93413603]","[0.98357475, 0.9292315, 0.6540783, 0.78474504, 0.0019371888, 0.94813347, 0.86657614]","[0.77819633, 0.7531076, 0.62071484, 0.5393898, 0.0049130186, 0.87650335, 0.66511303]",sadness
sadness,Close friend leave to go overseas for an indefinite period. Farewell scene at airport. ,sadness,sadness,sadness,sadness,"[0.71793795, 0.73984206, 0.7043747, 0.5202875, 0.16987713, 0.93928933, 0.66640997]","[0.38746873, 0.53201634, 0.6276789, 0.42558226, 0.020564085, 0.96262777, 0.49894655]","[0.42397436, 0.5100332, 0.8244801, 0.41140032, 0.063238025, 0.9284572, 0.34508112]","[0.4707773, 0.57233196, 0.6041131, 0.58641565, 0.15905209, 0.98146707, 0.64862084]",sadness
disgust,When employer made a pass at me whilst I was at work. ,shame,shame,anger,fear,"[0.6894477, 0.7577546, 0.799627, 0.7045057, 0.012306083, 0.66070676, 0.8076612]","[0.95964926, 0.974936, 0.95044535, 0.9303343, 0.0069587356, 0.94720614, 0.97729367]","[0.94020206, 0.8226026, 0.90765536, 0.68993306, 0.007935753, 0.80932045, 0.72233427]","[0.7181838, 0.75265896, 0.79732746, 0.65170604, 0.058453266, 0.6657379, 0.7622782]",fear
shame,When caught shoplifting and the police were called in parents also informed. ,shame,shame,fear,shame,"[0.60684806, 0.69694746, 0.5635324, 0.59503835, 0.04977372, 0.57992464, 0.7626887]","[0.6922399, 0.70687145, 0.522757, 0.78752804, 0.0008850506, 0.66547614, 0.88892895]","[0.59166455, 0.43577844, 0.8480723, 0.6588509, 0.0025208076, 0.35794652, 0.6028095]","[0.63879406, 0.6567596, 0.6021392, 0.6332723, 0.023971712, 0.5268799, 0.744688]",shame
guilt,When caught shop-lifting as for shame. ,sadness,disgust,guilt,shame,"[0.26445717, 0.9881803, 0.9437851, 0.8936353, 0.00032901714, 0.994499, 0.9932011]","[0.4420047, 0.98553187, 0.9745077, 0.9763189, 0.00019495751, 0.96480525, 0.9831601]","[0.61138266, 0.98743945, 0.9701338, 0.993295, 0.00019910281, 0.97704405, 0.99121]","[0.061962012, 0.9595336, 0.7535981, 0.762518, 0.00043044714, 0.9569149, 0.98877674]",shame
joy,Receiving understanding from within self of a subject I had previously wished to understand better. ,joy,sadness,fear,guilt,"[0.0012180042, 0.0020748046, 0.0351887, 0.3683131, 0.82972485, 0.2058511, 0.21579581]","[0.008812958, 0.019096846, 0.057033107, 0.28712535, 0.1596399, 0.28792325, 0.096868984]","[0.0111608, 0.017059065, 0.5216362, 0.10091319, 0.20705247, 0.12666094, 0.020052955]","[0.15932187, 0.2972841, 0.37720788, 0.43738315, 0.27244157, 0.11235868, 0.25259504]",joy
fear,To talk in a meeting - expound my thoughts on a subject. Fear delayed me acting to do this. ,fear,fear,fear,fear,"[0.078356214, 0.34086505, 0.9944173, 0.7996768, 0.0027002275, 0.2804695, 0.2907624]","[0.20330997, 0.28814927, 0.9819858, 0.20371898, 0.00030543978, 0.2522436, 0.4187251]","[0.45129505, 0.36298355, 0.993802, 0.57058084, 0.0007592624, 0.43066257, 0.42928496]","[0.029929131, 0.12025487, 0.96715975, 0.29477194, 0.00015951825, 0.03271986, 0.45195737]",fear
anger,Towards wife's laziness in not performing her usual duties because of television watching. ,shame,disgust,anger,anger,"[0.8105703, 0.8465142, 0.34236565, 0.68701535, 0.0016146279, 0.7503115, 0.8836233]","[0.9306141, 0.96803725, 0.40246093, 0.81075364, 0.00048125343, 0.86136466, 0.94534045]","[0.94389415, 0.84023297, 0.6989121, 0.8982823, 0.0013114767, 0.8001278, 0.7237256]","[0.88209563, 0.87422, 0.4824949, 0.705095, 0.00082849746, 0.45988852, 0.81041396]",anger
sadness,Watching suffering in Third World country. ,sadness,disgust,sadness,sadness,"[0.86643, 0.9518072, 0.7587771, 0.8857332, 0.00042937338, 0.99527174, 0.9472362]","[0.96973205, 0.99449956, 0.9354653, 0.94735837, 0.00015175031, 0.9917904, 0.9808668]","[0.92576563, 0.9116338, 0.8438896, 0.81353134, 7.2905204e-05, 0.9673214, 0.77355105]","[0.70230806, 0.8561546, 0.66562486, 0.7562026, 0.000110398425, 0.9834705, 0.76994663]",sadness
disgust,Observation of people lost in the profit motive - i. e. business managers to their actions esp. ,shame,sadness,disgust,disgust,"[0.034333564, 0.6754094, 0.013139758, 0.15563163, 0.0039606765, 0.66524386, 0.6795687]","[0.748117, 0.80048066, 0.29356977, 0.42898753, 0.0025475963, 0.9111766, 0.8532008]","[0.3372628, 0.579519, 0.30120268, 0.230342, 0.0011276143, 0.5214037, 0.2086523]","[0.3396954, 0.55559856, 0.06152196, 0.17485553, 0.001323635, 0.20090258, 0.38354883]",disgust
shame,On own reading book. Recall came to mind of slight sexual exploitation of a female (years ago) i. e. had her on even for sexual motives. ,guilt,guilt,guilt,shame,"[0.40929833, 0.6280105, 0.1527255, 0.8204769, 0.0036364966, 0.6627631, 0.7954624]","[0.6540195, 0.83191514, 0.4506041, 0.89309925, 0.0007697245, 0.76033753, 0.88710326]","[0.5944577, 0.6420582, 0.4971089, 0.75748634, 0.0005865233, 0.6089619, 0.5675681]","[0.54228264, 0.6743402, 0.1398403, 0.7029965, 0.0009815355, 0.14338048, 0.72447836]",guilt
guilt,Telling a lie to wife over phone about what I had been working at. ,shame,shame,fear,shame,"[0.7533988, 0.8717641, 0.75392485, 0.8998064, 0.007376634, 0.80149263, 0.9372936]","[0.8884107, 0.90218806, 0.8062851, 0.9381131, 0.00017010987, 0.75812525, 0.9672869]","[0.88684034, 0.8107038, 0.9590919, 0.9237262, 0.00060560484, 0.7313686, 0.84151703]","[0.74873143, 0.78587574, 0.7308778, 0.75380284, 0.0028528203, 0.762849, 0.8301158]",shame
joy,Meeting best friend at the airport (boyfriend) who I had missed terribly. ,joy,sadness,sadness,sadness,"[0.048893683, 0.0016557281, 0.25255147, 0.48709944, 0.77347785, 0.6131336, 0.025361706]","[0.1568907, 0.021353178, 0.17504387, 0.8401203, 0.730541, 0.9433497, 0.2101347]","[0.100397535, 0.0053920476, 0.6226984, 0.48999107, 0.6846457, 0.8529541, 0.017405437]","[0.24950323, 0.051231563, 0.27464733, 0.5380006, 0.3434243, 0.8886492, 0.107226446]",sadness
fear,Confronted outside a party by some very nasty character - gesturing to a car full of mean-acting friends - felt in danger. ,fear,fear,fear,fear,"[0.93528056, 0.84809315, 0.99513006, 0.78121966, 0.0043496843, 0.83141524, 0.8766705]","[0.9862876, 0.98817945, 0.99651897, 0.9428895, 0.00023785062, 0.92106014, 0.9614667]","[0.98683304, 0.8699033, 0.9969439, 0.8402521, 0.00015752862, 0.4721697, 0.6024033]","[0.890626, 0.8429873, 0.9729546, 0.6831244, 0.000300986, 0.45667166, 0.5531641]",fear
anger,NO RESPONSE. ,disgust,disgust,fear,sadness,"[0.55148965, 0.8261601, 0.6457011, 0.17143948, 0.0008791533, 0.8068638, 0.50694495]","[0.97833884, 0.98198444, 0.96861255, 0.7177653, 0.0025999239, 0.9699775, 0.97526246]","[0.7924533, 0.8152908, 0.96588403, 0.6133614, 0.003835758, 0.8131117, 0.6625053]","[0.86726725, 0.9164042, 0.8572798, 0.63119155, 0.033917636, 0.91980946, 0.863012]",disgust
sadness,My cat died painfully and slowly. ,sadness,sadness,sadness,sadness,"[0.6623321, 0.825991, 0.6349045, 0.7815977, 0.0026376655, 0.969099, 0.87932616]","[0.88898194, 0.9742715, 0.95816225, 0.92288476, 0.0003273848, 0.9925735, 0.9587865]","[0.8304899, 0.77847624, 0.80717117, 0.7712859, 0.0007262145, 0.969824, 0.4657091]","[0.6980443, 0.7796859, 0.825322, 0.69035053, 0.00080920476, 0.98665315, 0.7131181]",sadness
disgust,Having unwanted attention paid to me in my place of work - harrassment (and sexual harrassment) by another worker - disgusted by his implications. ,disgust,disgust,disgust,disgust,"[0.9680407, 0.9965252, 0.9460505, 0.81662333, 0.00060307677, 0.9569218, 0.9773951]","[0.99318403, 0.99632394, 0.9834167, 0.9650329, 0.00018185124, 0.9755519, 0.98961335]","[0.9967008, 0.9988589, 0.88530326, 0.9022078, 0.00033468552, 0.97455615, 0.9890715]","[0.9347077, 0.99188626, 0.8960772, 0.7642998, 0.00028584886, 0.8436988, 0.9360251]",disgust
shame,Close friend discovered I had deceived them. Felt shame at having done it and knowing that they knew. ,shame,guilt,shame,shame,"[0.15400267, 0.90196633, 0.8913832, 0.9882642, 0.0004626563, 0.97227174, 0.99616784]","[0.18777403, 0.9821946, 0.94732505, 0.99242437, 0.00018451923, 0.98024404, 0.9916986]","[0.35858777, 0.9866595, 0.9419647, 0.99770266, 0.00030169878, 0.9937968, 0.99883026]","[0.025545437, 0.7821912, 0.8288132, 0.95945245, 0.00019020737, 0.9706139, 0.99096537]",shame
guilt,Two-timing - going out with person other than guy I was in relationship with. ,guilt,shame,guilt,guilt,"[0.53244615, 0.75540924, 0.55818725, 0.87547594, 0.04909701, 0.666995, 0.8608684]","[0.73654133, 0.7802278, 0.5942334, 0.93146354, 0.0014179372, 0.7270356, 0.9658273]","[0.42550334, 0.5144624, 0.6503125, 0.67592525, 0.014151888, 0.33747435, 0.49145404]","[0.6066411, 0.6555962, 0.5435235, 0.81891865, 0.0652806, 0.49080992, 0.80752975]",guilt
joy,I was very pleased and happy when my older sister came home from living somewhere out of town and I hadn't seen her for months. We are very close sisters. ,joy,joy,joy,joy,"[0.04866759, 0.00025081582, 0.004336877, 0.0527399, 0.95182914, 0.0018872271, 0.00256462]","[0.0019225468, 0.0021598397, 0.010453962, 0.11466984, 0.9950257, 0.0010105006, 0.02495218]","[0.013163573, 0.0011195868, 0.6349831, 0.053291798, 0.9880385, 0.01673396, 0.005677373]","[0.0013939608, 0.00053601956, 0.0023995065, 0.013191301, 0.98833805, 0.000260874, 0.002640874]",joy
fear,I was skiing alone and the mountain became covered with mist and I thought I was lost and was going to panic. ,fear,fear,fear,fear,"[0.69786304, 0.3076865, 0.9413872, 0.608545, 0.0078099966, 0.80387944, 0.8010567]","[0.64183354, 0.62558407, 0.98883384, 0.8925162, 0.0005694575, 0.9124879, 0.9022872]","[0.5089441, 0.3072893, 0.9844924, 0.58426785, 0.0007347409, 0.69807714, 0.34054965]","[0.20672104, 0.15415114, 0.9399044, 0.5851662, 0.00024737834, 0.25930157, 0.32699686]",fear
anger,My parents didn't allow me to go to a social function that all my friends were attending. ,disgust,shame,fear,sadness,"[0.79052347, 0.91255134, 0.7810959, 0.8253164, 0.06926364, 0.89522916, 0.8954527]","[0.96347415, 0.95738804, 0.9486033, 0.9503066, 0.0054189423, 0.97078323, 0.9733373]","[0.9260376, 0.8237396, 0.9844247, 0.85525966, 0.0032730433, 0.93756044, 0.92308116]","[0.8550784, 0.86870885, 0.8639007, 0.78780395, 0.048573285, 0.9653967, 0.85635215]",sadness
sadness,"While still at school a friend died of cancer, after being ill for a long time, she was yrs old. ",sadness,sadness,sadness,sadness,"[0.64814144, 0.8349331, 0.6770554, 0.8054989, 0.09570509, 0.9612405, 0.8348172]","[0.7250789, 0.7914746, 0.8993908, 0.82145303, 0.00072206906, 0.98959434, 0.85859907]","[0.6512587, 0.6373297, 0.7343646, 0.6817586, 0.0008182072, 0.9502385, 0.42145884]","[0.6087166, 0.72514045, 0.7014302, 0.7009324, 0.0026233618, 0.98957866, 0.70934147]",sadness
disgust,At a party my best girlfriend got really drunk and went off with a guy she knows I really like. ,disgust,shame,fear,sadness,"[0.4038026, 0.77012724, 0.52918, 0.7172482, 0.045154694, 0.75581455, 0.730849]","[0.89973634, 0.84080786, 0.7421661, 0.91110563, 0.074532606, 0.9480558, 0.95058334]","[0.8441688, 0.72902775, 0.88114834, 0.83886427, 0.018439315, 0.85144407, 0.7025423]","[0.69949585, 0.70508444, 0.61302525, 0.7079144, 0.13734956, 0.89163065, 0.78169525]",sadness
