labels,text,expr_emo,prob_expr_emo,prob_max
anger,When the dean of UNZA asked me to vacate a big flat I was occupying and take up a smaller one as I was becoming a full time student at UNZA. ,shame,"[0.8901332, 0.8052291, 0.8563823, 0.7229403, 0.22068909, 0.8962955, 0.8997041]",0.8997041
sadness,When my close friend was involved in an accident and passed away instantly. He had gone to buy a new car and had asked me to wait at his home so that I could see his new car. ,sadness,"[0.747471, 0.5672058, 0.83087593, 0.7945525, 0.0024778883, 0.97868323, 0.7708338]",0.97868323
disgust,When I was told that the brother who was staying with me would not go to the training school that year but only the year after. ,sadness,"[0.9155182, 0.7852268, 0.8914636, 0.8285438, 0.11551356, 0.95085895, 0.8939647]",0.95085895
shame,"A patient, to whom I had given a powerful medicine, shouted at me in front of many people. I realized that he did so because he was very ill. ",anger,"[0.94506633, 0.8475605, 0.8158919, 0.7844639, 0.0021718803, 0.8429545, 0.9059131]",0.94506633
guilt,When I broke up my relationship with my former girlfriend as she would ask me irrelevant quetions about my past. ,sadness,"[0.9396719, 0.9065791, 0.8020872, 0.89746684, 0.008496798, 0.96396226, 0.9359654]",0.96396226
joy,When I received my promotion letter. ,joy,"[0.17905125, 0.043914706, 0.0876146, 0.04033122, 0.9100874, 0.062110245, 0.0018231052]",0.9100874
fear,"I was sleeping when I heard the neighbours screaming, I peeped through the window and saw a thief trying to enter my neighbour's house. ",fear,"[0.94251025, 0.9525465, 0.9814177, 0.9411167, 0.0033139782, 0.96174407, 0.9661049]",0.9814177
anger,"I was annoyed when a person higher up asked me why a particular job was not done, it was not my job to do it. ",anger,"[0.99450535, 0.9879502, 0.8645676, 0.9142682, 0.00046543553, 0.83288205, 0.93930995]",0.99450535
sadness,"My brother came to tell me about some problems we had in the family. I felt sad because I thought that if my mother had not gone away when this brother was younger, things would have been different. ",sadness,"[0.21262066, 0.80623835, 0.79145145, 0.9610624, 0.00020922055, 0.9983217, 0.9524476]",0.9983217
disgust,"I was in a train when a woman started talking loudly and attracting everybody's attention. The worst thing was that she was discussing something, about which she knew nothing, with another person. ",disgust,"[0.9509588, 0.96628666, 0.89446026, 0.82239884, 0.03188964, 0.8570231, 0.9509244]",0.96628666
shame,After a jogging session I had severe abdominal cramps and this lead to my wanting to empty my bladder. My friends gathered around me and two of them had to help me to the toilet. I was ashamed at having to go to the toilet in the presence of my friends. ,shame,"[0.79807526, 0.9792215, 0.92219335, 0.9525681, 0.0036460666, 0.9389982, 0.99092054]",0.99092054
guilt,"A certain woman had asked me to make something for her and I kept putting it off. When I finally made it, I did not see her for days only to be told one day that she had collapsed and died. I felt quite guilty as she had jokingly said that I might not do what she had requested me to do. ",guilt,"[0.9016184, 0.90018463, 0.9192403, 0.978014, 0.03921364, 0.9772424, 0.9693979]",0.978014
joy,When I was accepted for my third year (G-) at my former secondary school. ,joy,"[0.3913699, 0.5445217, 0.54333055, 0.5502358, 0.8619149, 0.6343768, 0.5824246]",0.8619149
fear,I had gone for a medical check-up at the U. T. H and failed to make it back on time for the C practical sessions at hours last academic year. ,shame,"[0.9473638, 0.9231737, 0.92300355, 0.9397358, 0.020486139, 0.9496723, 0.96789116]",0.96789116
anger,When I was mistreated by my step-mother. ,disgust,"[0.9631618, 0.9790117, 0.9012089, 0.90378237, 0.00041453892, 0.9779074, 0.97735643]",0.9790117
sadness,When my aunt passed away in early . ,sadness,"[0.44157472, 0.5770753, 0.5881462, 0.7015617, 0.013840421, 0.98919547, 0.56374854]",0.98919547
disgust,When I failed to secure employment after my form in Lusaka despite my excellent certificate. ,sadness,"[0.9291669, 0.8875687, 0.9268098, 0.9039206, 0.002184727, 0.9733123, 0.97084135]",0.9733123
shame,When I failed my grade exam at the first attempt in . My father and the entire family thought that I was finished in life. I really felt like hiding. ,shame,"[0.9510209, 0.9496545, 0.96733284, 0.93910426, 0.0053856126, 0.962255, 0.9775442]",0.9775442
guilt,When I beat up a first year student at my secondary school in my capacity as the deputy head boy. He had woken up late in the morning for manual work. ,anger,"[0.9743113, 0.9458397, 0.70830953, 0.9376679, 0.005363052, 0.75866985, 0.96921647]",0.9743113
joy,When I heard that someone who is very close to me did very well in the exams despite having fooled around a lot. ,anger,"[0.9634791, 0.94156235, 0.79292077, 0.9086227, 0.79900986, 0.9531153, 0.9384976]",0.9634791
fear,When a drunkard barged into a room where my friend and I had run in order to get away from him. We were all alone and all I could see was this hand coming towards me. ,fear,"[0.9362965, 0.89959663, 0.9688797, 0.84285957, 0.0022862745, 0.8586021, 0.9174162]",0.9688797
anger,When a friend and me played a joke on our boyfriends. Her boyfriend came up and accused me of having planned the whole thing and said that I did not deserve my boyfriend. He embarassed me in front of a crowd. ,anger,"[0.92252314, 0.8840014, 0.6088651, 0.79325986, 0.0100207105, 0.8364825, 0.8883745]",0.92252314
sadness,When my family and I heard of the death of my grandfather. We had seen him a few weeks earlier and it seemed that he had just been waiting to see us. ,sadness,"[0.8200598, 0.78607225, 0.893174, 0.83777845, 0.019961389, 0.986529, 0.82486606]",0.986529
disgust,When a boy put a handful of cooked potatoes down my dress and there was no water to clean up. ,disgust,"[0.9842903, 0.99119437, 0.94535506, 0.95326805, 0.00348872, 0.9690457, 0.98537964]",0.99119437
shame,When a soppy poem that I had written to a boy was found and every one read it and started teasing me about it. ,sadness,"[0.00038548844, 0.00088660617, 0.0017181803, 0.4170336, 0.10237584, 0.934768, 0.89029425]",0.934768
guilt,When my boyfriend asked me to go out with him and I refused because I wanted to go out with another guy. I did go out and my boyfriend found out. ,shame,"[0.7310962, 0.54545826, 0.61683065, 0.743316, 0.012801217, 0.6452524, 0.77072436]",0.77072436
joy,"After a long time (of no communication with him, physical illness and worry) my lover came to see me, when I least expected to see him. ",fear,"[0.28908136, 0.1936658, 0.82119364, 0.68380356, 0.3722253, 0.7837739, 0.6100289]",0.82119364
fear,Birds had made nests in our thatched roof and they were flying and flapping their wings in the bedroom at night. It was very dark and I could not even see my nose. I did not know that it was the birds till my mother told me so. ,fear,"[0.789175, 0.8027388, 0.96248496, 0.8419706, 0.24941687, 0.91040903, 0.8362816]",0.96248496
anger,The juniors in our dormitory at school started to complain and make a lot of noise about the duties assigned to them by the prefect who was my class-mate and was very cool and dull. ,anger,"[0.96163195, 0.93550134, 0.7653311, 0.8424235, 0.0003798038, 0.87798005, 0.9243521]",0.96163195
sadness,My elder sister scolded me in front of my younger sisters and cousins. She said that I was very lazy and I felt so sad that I cried myself to sleep. ,sadness,"[0.9007933, 0.95916283, 0.82916075, 0.93792826, 0.00029992414, 0.979182, 0.97791934]",0.979182
disgust,"On Christmas day a drunk man came to our house without a shirt on, he dansed, spoke nonsense and behaved stupidly. ",disgust,"[0.9467102, 0.96703535, 0.8147422, 0.8996656, 0.0015459337, 0.9050033, 0.9668413]",0.96703535
shame,When I wet my bed at boarding school. ,shame,"[0.92259943, 0.9641871, 0.903433, 0.939815, 0.0022915537, 0.95819706, 0.9850523]",0.9850523
guilt,"My baby sister was - months old and when I was trying to get her on my back, she slipped and fell. ",sadness,"[0.8506761, 0.8203371, 0.91885364, 0.9268445, 0.22280091, 0.97108984, 0.95334405]",0.97108984
joy,My son was registered to get admission in grade one of the primary school. The chances of him getting a place there was /. Two weeks later I was informed that he had been enrolled. ,fear,"[0.76011765, 0.6491035, 0.8720672, 0.7080316, 0.5797271, 0.7999654, 0.7561971]",0.8720672
fear,"When I came back from work one day, the friends of my son told me that he had not come back from school and that he was lost. ",sadness,"[0.836518, 0.7862531, 0.9310139, 0.9321612, 0.010466726, 0.97173136, 0.9181014]",0.97173136
anger,My room-mate locked up our room without specifying where I would find the keys. I had to spend several hours in my other friend's room. ,anger,"[0.95113784, 0.90090775, 0.93994766, 0.9172874, 0.011573074, 0.93594027, 0.9494577]",0.95113784
sadness,"I lost my grandfather whom I loved very much. I had not known that he had been ill for a very time, when I received this message he was already dead. ",sadness,"[0.59305644, 0.65307856, 0.6602878, 0.75212586, 0.0035449788, 0.98949313, 0.7903925]",0.98949313
disgust,"The teacher of one course gave me questions with sub-questions going from a to e for each question. She asked me to do all this in one and a half hours. It involved a lot of describing and explaining and even though I knew all the answers, I could not finish the work. ",shame,"[0.885722, 0.81474656, 0.7871798, 0.8474315, 0.20811164, 0.79492134, 0.91504526]",0.91504526
shame,I forgot that the course instructor had directed us to go for special classes after the usual class hours. I missed this the first day and when he asked me about it the next day I said that I had forgotten. ,guilt,"[0.85810745, 0.76439804, 0.79423934, 0.96034765, 0.1273401, 0.85903394, 0.9522126]",0.96034765
guilt,I was to inform the neighbour on my left that a robber had been spotted the same evening near the house of the neighbour in front. I did not do it and the same day the thieves broke into this neighbour's house. ,fear,"[0.7419125, 0.5364414, 0.9260396, 0.8119772, 0.0031081839, 0.7146582, 0.76468223]",0.9260396
joy,When my father bought me a suit. ,joy,"[0.49466392, 0.2920266, 0.3296325, 0.48348764, 0.9391424, 0.6225986, 0.4911821]",0.9391424
fear,After having taken an exam i feared having failed it. ,fear,"[0.7373329, 0.839015, 0.9887039, 0.949152, 0.00034092073, 0.9249852, 0.9678715]",0.9887039
anger,I was badly beaten up by one of my friends during a wedding party. ,shame,"[0.96435416, 0.9622763, 0.94002974, 0.90396714, 0.00051375444, 0.9651446, 0.9669917]",0.9669917
sadness,I was very sad at hearing that my grandfather had passed away. ,sadness,"[0.014750385, 0.86729366, 0.87658864, 0.8637797, 0.000115497416, 0.9987833, 0.96486604]",0.9987833
disgust,I was disappointed by a girlfriend when I visited her at her home in Woodlands. ,sadness,"[0.97272307, 0.98633647, 0.8064753, 0.9474308, 0.00014428295, 0.9925331, 0.9693173]",0.9925331
shame,I was ashamed at being the only one to have got a C+ in ED assignment. ,shame,"[0.95792484, 0.9930146, 0.941737, 0.9891214, 0.00016221106, 0.9877505, 0.9964647]",0.9964647
guilt,I was caught stealing a box of matches in the supermarket and had to plead guilty. ,guilt,"[0.85281473, 0.91152143, 0.7750847, 0.98306376, 0.0012321855, 0.87602264, 0.9692495]",0.98306376
joy,When I heard that I had achieved a place in form I. ,joy,"[0.26424822, 0.019088125, 0.12678799, 0.20846255, 0.9529597, 0.2788314, 0.07201503]",0.9529597
fear,When I first came to the UNZA I did not know the kind of people I would find here and the kind of behaviour they would have towards me. ,fear,"[0.93170357, 0.95244867, 0.9531301, 0.86051613, 0.004523997, 0.89700466, 0.94043547]",0.9531301
anger,I had gone home for a week-end and when I came back I found that my clothes and my bedding had been stolen. ,shame,"[0.97545344, 0.96391565, 0.9789434, 0.9625247, 0.00156747, 0.9783287, 0.9798115]",0.9798115
sadness,When my father passed away. ,sadness,"[0.58788306, 0.70145, 0.7306728, 0.67097807, 0.041995212, 0.9846058, 0.72097266]",0.9846058
disgust,Someone stole a K note and the teacher thought that it was me when I was not responsible for the theft. ,shame,"[0.7674296, 0.75214785, 0.65169203, 0.63317275, 0.074665695, 0.7659852, 0.87555075]",0.87555075
shame,When I failed the grade seven exams. ,shame,"[0.9150176, 0.94924605, 0.923915, 0.9388016, 0.0012598166, 0.9766261, 0.98136854]",0.98136854
guilt,"One day my mother went to visit her friends. When she came back she scolded me for not having kept the house in order, so I decided not to talk to her. ",anger,"[0.97607625, 0.9604592, 0.93710345, 0.9534545, 0.0011758148, 0.92726886, 0.9527794]",0.97607625
joy,When I saw my family after a separation of one year. ,joy,"[0.31404075, 0.18798155, 0.41704166, 0.55146056, 0.93761283, 0.72525674, 0.4124467]",0.93761283
fear,When my little sister was sick at home and I thought that she would die. ,fear,"[0.9008432, 0.9101705, 0.9928531, 0.9700215, 0.00081524445, 0.9817399, 0.93140566]",0.9928531
anger,When I found out that my sister had been playing with my confidential things which she had taken from my hand-bag. ,anger,"[0.9685337, 0.9402727, 0.9319672, 0.94863784, 0.0019658091, 0.9457784, 0.9622851]",0.9685337
sadness,When one of my best friends commited siucide during these holidays. ,sadness,"[0.95850253, 0.975066, 0.95900404, 0.9097483, 0.0002457879, 0.9857071, 0.96877]",0.9857071
disgust,I am disgusted at the number of second year students who are pregnant illegitimately. ,disgust,"[0.9960914, 0.99840397, 0.9554404, 0.90138674, 0.00029477803, 0.9515101, 0.9952867]",0.99840397
shame,When I got very low marks in one of the assignments. ,shame,"[0.92552596, 0.9560617, 0.84063476, 0.9395973, 0.00044200374, 0.96620286, 0.9797259]",0.9797259
guilt,When my aunt went out of her way to help me out with my financial problems. ,joy,"[0.09038007, 0.034065995, 0.22451635, 0.39611334, 0.69008034, 0.44059902, 0.29204124]",0.69008034
