labels,text,expr_emo,prob_expr_emo,prob_max
shame,When I gave my boyfriend a brush-off. ,anger,"[0.994565, 0.9888286, 0.6441594, 0.8818428, 0.007841686, 0.69357467, 0.9419265]",0.994565
guilt,When I beat up my son for having beaten up his sister. ,anger,"[0.99019194, 0.85249203, 0.6549953, 0.9286239, 0.013941125, 0.5962296, 0.950725]",0.99019194
joy,"This happened when I went to check my first year results, I had thought that I would fail and I found that I had a clear pass in all my courses. ",guilt,"[0.6641277, 0.19451597, 0.7116524, 0.91941184, 0.5743823, 0.73844165, 0.75873053]",0.91941184
fear,When I woke up at night to find a fire spreading towards the bed -rooms. I was very frightened as I realized that I faced death. ,fear,"[0.8003242, 0.67130613, 0.99045193, 0.9234245, 0.00959176, 0.95282656, 0.8782989]",0.99045193
anger,When a friend of mine was trying to make a fool out of me. ,anger,"[0.9176611, 0.81557286, 0.73705286, 0.5606359, 0.015975388, 0.6835994, 0.8820909]",0.9176611
sadness,I experienced this emotion when my friend committed suicide after we had spent the afternoon playing and discussing life and it's problems. ,sadness,"[0.9810651, 0.9348508, 0.9083449, 0.98672485, 0.0037937562, 0.9900883, 0.97013354]",0.9900883
disgust,"When I heard of the assassination of the Indian prime-minister, Indira Gandhi. ",sadness,"[0.955281, 0.94606704, 0.9643292, 0.8401673, 0.014734545, 0.9780051, 0.92104876]",0.9780051
shame,When I got drunk at a party and made a fool of myself by vomitting all over the place and insulting the people who were there with me. ,anger,"[0.971209, 0.91818863, 0.71902984, 0.94252646, 0.074104436, 0.8060211, 0.96544605]",0.971209
guilt,When I was caught sneaking back into the house at night after having gone to a disco without permission. ,shame,"[0.9219924, 0.68545705, 0.8638587, 0.8830654, 0.0682657, 0.84093714, 0.9454395]",0.9454395
joy,When I was told that I had passed the exams. ,joy,"[0.33930328, 0.061031006, 0.09741536, 0.4116815, 0.90586257, 0.2717293, 0.2310693]",0.90586257
fear,When a thief broke into my house at night. ,anger,"[0.9566637, 0.796375, 0.945817, 0.5734021, 0.009294602, 0.88002217, 0.9066866]",0.9566637
anger,When my sister broke my china tea set. ,sadness,"[0.9730732, 0.9436508, 0.9176599, 0.93351847, 0.0095771765, 0.9749414, 0.9515894]",0.9749414
sadness,I felt very sad when my son died after a short illness. ,sadness,"[0.008319217, 0.12805802, 0.58708805, 0.9847344, 0.0007660267, 0.994994, 0.8867231]",0.994994
disgust,I met my best friend's husband with a prostitute. ,anger,"[0.97902644, 0.93172127, 0.9605162, 0.975246, 0.14941746, 0.9649992, 0.96874166]",0.97902644
shame,When I failed to answer a simple question. ,guilt,"[0.9368243, 0.86436474, 0.71107477, 0.97484314, 0.013332856, 0.9121812, 0.9729898]",0.97484314
guilt,"My brother wanted money but I refused to give it to him, two days later he stole it from my father. ",anger,"[0.9355134, 0.8194857, 0.8423456, 0.8827817, 0.033183653, 0.86313623, 0.89962053]",0.9355134
joy,When I learnt that I was selected for form I. ,guilt,"[0.6891389, 0.3913979, 0.5267476, 0.91784424, 0.785064, 0.8522, 0.86839426]",0.91784424
fear,When I was nearly beaten up by the brother of my girlfriend. ,anger,"[0.9718916, 0.8179459, 0.9097417, 0.8575676, 0.008865311, 0.9095865, 0.93666315]",0.9718916
anger,When I heard that my girlfriend was talking behind my back and looking down on me. ,anger,"[0.96975905, 0.9533289, 0.9671252, 0.86146253, 0.0056399344, 0.93099123, 0.9438795]",0.96975905
sadness,"When a friend, who has been with me at school, failed to make it to UNZA. ",sadness,"[0.76923066, 0.5932561, 0.8015799, 0.6999745, 0.0092674, 0.8790438, 0.8157411]",0.8790438
disgust,When my girlfriend told me that she was no longer interested in me. ,sadness,"[0.7073603, 0.6738839, 0.69584733, 0.8696006, 0.0055916696, 0.902646, 0.84336555]",0.902646
shame,I choked on a cold drink in front of girls who were strangers. ,shame,"[0.94518113, 0.9515986, 0.9480021, 0.9384543, 0.015597551, 0.9505596, 0.9767546]",0.9767546
guilt,When I was caught with my girlfriend in the house at night. ,shame,"[0.9111645, 0.68854886, 0.7881303, 0.8476184, 0.0287555, 0.7661848, 0.9155672]",0.9155672
joy,When I passed the grade exam. ,joy,"[0.029801495, 0.020012187, 0.051064946, 0.059733897, 0.8955212, 0.03564741, 0.073186845]",0.8955212
fear,"When I was told by the doctor, after many months of coughing, that I had tuberculosis. ",sadness,"[0.85943514, 0.67033136, 0.8724997, 0.8353159, 0.011132895, 0.89621055, 0.88647616]",0.89621055
anger,"When a cousin of mine took my bottle of T. B tablets, put water in it and threw it in the dust-bin. ",anger,"[0.96756727, 0.9562554, 0.8976403, 0.9073784, 0.06670034, 0.9394189, 0.9447189]",0.96756727
sadness,This happened when one of my uncles died just whan I was planning to go and visit him during the next holidays. ,sadness,"[0.7762239, 0.53780055, 0.8734455, 0.8405412, 0.008588351, 0.8792661, 0.86353976]",0.8792661
disgust,When I realized that my closest friend had said bad things about me when I was not around and had betrayed me by making friends with my boyfriend's other girl. ,anger,"[0.9571539, 0.9086227, 0.90891874, 0.8860069, 0.0023984897, 0.93345916, 0.94349116]",0.9571539
shame,When five of my friends at the secondary school found out the bad things that I had been saying about them. ,anger,"[0.91506004, 0.661639, 0.7966933, 0.7974846, 0.013220321, 0.8474242, 0.88022834]",0.91506004
guilt,"When my mother returned from a holiday, I told her a lie i. e my father had brought another woman home while she was away. ",shame,"[0.5962979, 0.48302004, 0.8261142, 0.91284955, 0.0487632, 0.7281274, 0.9277369]",0.9277369
joy,The time I qualified to enter secondary school. ,guilt,"[0.13816965, 0.12136377, 0.27775, 0.64287627, 0.57536894, 0.51259726, 0.4398212]",0.64287627
fear,"One evening I saw the old guard-man I knew, change into something inhuman for about - seconds, this really frightened me. ",fear,"[0.7573089, 0.5960117, 0.99161583, 0.74372286, 0.014757477, 0.7746919, 0.7773388]",0.99161583
anger,"When I was mistakenly accused of being a thief when I accidently gave a fake coin at a counter. I realized this before I handed over the coin, but the man called me a thief and called a witness. ",anger,"[0.86999977, 0.5619792, 0.7528967, 0.57827723, 0.09494622, 0.71474075, 0.8575812]",0.86999977
sadness,The day I woke up to find that a kitten I had wanted to keep had been eaten by the neighbour's dogs. It had been locked out by my wife who claimed that it had dirtied the sheets. ,sadness,"[0.90308106, 0.8959899, 0.89814836, 0.8383671, 0.016044075, 0.9568146, 0.9057202]",0.9568146
disgust,The day I was forced to use a public convenience place in town. It was so filthy that it really made me sick. ,disgust,"[0.96826977, 0.99134713, 0.87817603, 0.9344753, 0.02603832, 0.9574699, 0.96613455]",0.99134713
shame,My mother caught me stealing some food when I was a young boy. ,shame,"[0.80138713, 0.78584445, 0.8322018, 0.9049342, 0.2180878, 0.93214464, 0.9582168]",0.9582168
guilt,"When I gave in to what my wife wanted and locked the cat out, it was killed by the dogs. ",fear,"[0.9382926, 0.8854676, 0.94272506, 0.9361117, 0.03292425, 0.919481, 0.9257061]",0.94272506
joy,I felt joy when I came to know Christ. That is when I became a Christian. ,joy,"[0.001663891, 0.0024791083, 0.004640471, 0.005882833, 0.98442495, 0.0008971462, 0.0076042684]",0.98442495
fear,When I broke the window pane of my next door neighbour's house. ,anger,"[0.9813959, 0.87271446, 0.83903193, 0.93081075, 0.116614796, 0.91503817, 0.9255293]",0.9813959
anger,When my brother did not send me the transport money to resume my studies in time at UNZA. ,sadness,"[0.9537423, 0.8538477, 0.91185755, 0.9288192, 0.006423609, 0.95607764, 0.94947845]",0.95607764
sadness,When I heard that my nephew had passed away. ,sadness,"[0.5680756, 0.44581994, 0.93093514, 0.90402687, 0.015298149, 0.980841, 0.84329516]",0.980841
disgust,When my father thought that I was an unrelaible son. ,guilt,"[0.6851975, 0.33258262, 0.7813355, 0.8894325, 0.30892104, 0.8063573, 0.7827983]",0.8894325
shame,"When I stole a book in class and the teacher caught me, the rest of the class laughed at my attempt. ",shame,"[0.94336146, 0.90196, 0.81570584, 0.901852, 0.05184087, 0.6982603, 0.9498559]",0.9498559
guilt,When I insulted an elderly person for no reason. ,anger,"[0.9827855, 0.86678255, 0.38399526, 0.9259867, 0.008819109, 0.41440102, 0.95674247]",0.9827855
joy,"When my uncle gave me my first year's results. I opened the envelope and my eyes ran into two ""B+"" - in EC and M, this meant that I had qualified for a major in economics. ",joy,"[0.066812225, 0.036413237, 0.2658045, 0.6232822, 0.9530903, 0.45094284, 0.33345014]",0.9530903
fear,"I turned the knob of my granny's two band radio and did not hear any broadcast, "" What ! Have I broken the knob ? How much does it cost ? What if the spare part is not available ? "" --I did not know how to tune a radio. ",fear,"[0.9892448, 0.9659404, 0.9973742, 0.99535817, 0.0057771048, 0.9895536, 0.9875289]",0.9973742
anger,"I peeped into Maurine's bedroom and saw two people - Maurine anbd my step-dad. I thought, "" Why did she break her promises ? Why had she invited me ? Why do old men go for young girls ? "" ",anger,"[0.9926581, 0.97287107, 0.94950867, 0.9752083, 0.013248853, 0.97280854, 0.96352196]",0.9926581
sadness,"When I missed the chance of becoming a graduate in mining engineering, after having prayed one week in the church I was not even selected. ",guilt,"[0.45373425, 0.72861004, 0.8928258, 0.97220254, 0.0091250595, 0.9692751, 0.96385574]",0.97220254
disgust,"I stormed into the room, hoping to cool myself with some soft music from my three band radio cassette. There was only young Kaley there and he explained, "" Your aunt has sold it as she wanted to buy clothes. "" ",anger,"[0.9613175, 0.9299775, 0.91803455, 0.9441405, 0.07629734, 0.9123807, 0.8716712]",0.9613175
shame,"When a lady I was flirting with told all my class-mates that she was in second year while I was in first year, everyone laughed and started looking at me. ",shame,"[0.48297298, 0.669729, 0.52403814, 0.63014424, 0.05632789, 0.35840198, 0.8445049]",0.8445049
guilt,"My cousin knocked on the door, looking for me to get her watch back. I had given it to my girlfriend, Lizzy, as a present. ",sadness,"[0.79536474, 0.47079825, 0.7400067, 0.72445464, 0.07652161, 0.84548235, 0.8089211]",0.84548235
joy,"This was when the girl I was in love with accepted my proposal and everything went smoothly, just as I had wanted it to. It was contrary to my previous feelings of uncertainty about her response. ",joy,"[0.00904972, 0.012048999, 0.02169915, 0.2395489, 0.85034555, 0.014401688, 0.13644613]",0.85034555
fear,"It was when I dreamt that I had encountered Satan, he wanted to grab me and take me to his kingdom. He was very repulsive and I have never seen anything like that before. ",disgust,"[0.9332898, 0.9741424, 0.91638136, 0.758726, 0.043919686, 0.8817209, 0.8603246]",0.9741424
anger,This was when I found out that a cousin of mine had taken away my trousers without my consent. ,anger,"[0.970829, 0.9119139, 0.90644693, 0.8701804, 0.0057710544, 0.9431505, 0.9519447]",0.970829
sadness,When I failed a test at my primary school. I was then in grade and we were about to take the main exam. ,shame,"[0.8945346, 0.82121974, 0.82780397, 0.9378017, 0.009424941, 0.9248488, 0.94947964]",0.94947964
disgust,"This was when I saw, for the first time, a naked woman (prostitute) run away from a house after having been discovered by the guardian. ",shame,"[0.7166061, 0.8751155, 0.8567226, 0.71085674, 0.1076554, 0.8246008, 0.92610836]",0.92610836
shame,"This was when I was discovered stealing a piece of bread at home, I was very hungry a few hours before supper. ",guilt,"[0.95916164, 0.6714203, 0.940499, 0.97130406, 0.008882737, 0.8923086, 0.9679127]",0.97130406
guilt,When I was afraid to tell my sports teacher at secondary school that I had not participated in the sports activities the previous day. ,fear,"[0.3302338, 0.4571206, 0.99286026, 0.9128874, 0.028957654, 0.811368, 0.96732605]",0.99286026
joy,I was in grade . We had an inter-house volley-ball competition. In Luapula I was the youngest member of the team and I scored the winning goal using my head. I jumped up with joy and fell down. ,joy,"[0.01939071, 0.012701187, 0.031803794, 0.2806863, 0.994816, 0.008102926, 0.07590028]",0.994816
fear,"I was escorting a relative on a bike, we passed by a dark road with bushas on each side. Half way down this road, suddenly, we saw a white dog appear from one side. Before we could do anything, it had vanished and moreover it did not seem to have any legs. ",fear,"[0.74453807, 0.7799092, 0.89107937, 0.85530937, 0.16246684, 0.883097, 0.7652128]",0.89107937
anger,"The comrade staying next doors insulted me for what he called the misuse of his iron. He called me stupid, self centered etc. I wanted to punch him but instead went for a walk to the mining school to cool off. ",anger,"[0.9870438, 0.96059024, 0.55676717, 0.6512625, 0.016153099, 0.32736313, 0.82153535]",0.9870438
sadness,"A close relative was at odds with a very powerful firm. All his things had been taken, His dad had died a little before this event. He gathhered his children and vowed to give them a good life with a new start - the words were hollow, he bit back his tears . . . . . I asked to be excused and then went and cried in the loo. ",sadness,"[0.98090804, 0.92468745, 0.9830951, 0.9922616, 0.0076981965, 0.9957242, 0.98460394]",0.9957242
disgust,A pig in the well from which we drink. ,disgust,"[0.96853966, 0.98898786, 0.9669216, 0.9514282, 0.025018876, 0.9643274, 0.981616]",0.98898786
shame,"My girlfriend had started going around with another boy. Her cousin, also a friend of mine, asked her as to who she preferred. Both of us were present and she chose the other guy. ",guilt,"[0.664443, 0.56722516, 0.5855353, 0.74115676, 0.19649607, 0.73786664, 0.7181932]",0.74115676
guilt,"I bumped my dad's car in a lamp post. He was not at home then, neither was he home when I left for the campus. I did not tell him about the accident and I will never tell him. ",shame,"[0.8418526, 0.5058381, 0.7489131, 0.8716766, 0.09665805, 0.81329685, 0.91152084]",0.91152084
joy,I was at school whhen I received a letter from the dean of my school congratulating me for my performance at the previous year's exam. ,joy,"[0.006670327, 0.0038349766, 0.017871507, 0.01384665, 0.81318575, 0.0036224737, 0.00806002]",0.81318575
